,C,fit_intercept,l1_ratio,max_iter,n_jobs,penalty,solver,avg_neg_mae
197,0.55,True,0.9000000000000001,100,15,elasticnet,saga,-0.3686237928007024
198,0.6000000000000001,True,0.05,100,15,elasticnet,saga,-0.3997475856014047
199,0.6000000000000001,True,0.1,100,15,elasticnet,saga,-0.4026777875329236
200,0.6000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.3990122914837576
201,0.6000000000000001,True,0.2,100,15,elasticnet,saga,-0.4034240561896401
202,0.6000000000000001,True,0.25,100,15,elasticnet,saga,-0.40490561896400357
203,0.6000000000000001,True,0.3,100,15,elasticnet,saga,-0.40190956979806847
204,0.6000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.3996707638279192
205,0.6000000000000001,True,0.4,100,15,elasticnet,saga,-0.401130377524144
206,0.6000000000000001,True,0.45,100,15,elasticnet,saga,-0.39815627743634774
207,0.6000000000000001,True,0.5,100,15,elasticnet,saga,-0.38929982440737493
208,0.6000000000000001,True,0.55,100,15,elasticnet,saga,-0.3870939420544337
209,0.6000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.3841198419666374
210,0.6000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.3811786654960491
211,0.6000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.376009657594381
212,0.6000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.376009657594381
213,0.6000000000000001,True,0.8,100,15,elasticnet,saga,-0.37455004389815627
214,0.6000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.37160886742756805
215,0.6000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.37012730465320454
216,0.6500000000000001,True,0.05,100,15,elasticnet,saga,-0.39826602282704127
217,0.6500000000000001,True,0.1,100,15,elasticnet,saga,-0.399725636523266
218,0.6500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.3975307287093942
219,0.6500000000000001,True,0.2,100,15,elasticnet,saga,-0.4012181738366989
220,0.6500000000000001,True,0.25,100,15,elasticnet,saga,-0.4056409130816506
221,0.6500000000000001,True,0.3,100,15,elasticnet,saga,-0.40340210711150126
222,0.6500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.4018985952589992
223,0.6500000000000001,True,0.4,100,15,elasticnet,saga,-0.3996597892888499
224,0.6500000000000001,True,0.45,100,15,elasticnet,saga,-0.40038410886742754
225,0.6500000000000001,True,0.5,100,15,elasticnet,saga,-0.3966747146619842
226,0.6500000000000001,True,0.55,100,15,elasticnet,saga,-0.3878292361720808
227,0.6500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.38414179104477614
228,0.6500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.3826382791922739
229,0.6500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.3811676909569798
230,0.6500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.37675592625109744
231,0.6500000000000001,True,0.8,100,15,elasticnet,saga,-0.37675592625109744
232,0.6500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.3760206321334504
233,0.6500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.3760316066725197
234,0.7000000000000001,True,0.05,100,15,elasticnet,saga,-0.3997366110623354
235,0.7000000000000001,True,0.1,100,15,elasticnet,saga,-0.399725636523266
236,0.7000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.4012181738366988
237,0.7000000000000001,True,0.2,100,15,elasticnet,saga,-0.4012181738366989
238,0.7000000000000001,True,0.25,100,15,elasticnet,saga,-0.4041593503072871
239,0.7000000000000001,True,0.3,100,15,elasticnet,saga,-0.40564091308165057
240,0.7000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.4019095697980684
241,0.7000000000000001,True,0.4,100,15,elasticnet,saga,-0.3996817383669886
242,0.7000000000000001,True,0.45,100,15,elasticnet,saga,-0.3989244951712029
243,0.7000000000000001,True,0.5,100,15,elasticnet,saga,-0.39963784021071114
244,0.7000000000000001,True,0.55,100,15,elasticnet,saga,-0.39446883230904295
245,0.7000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.3878292361720808
246,0.7000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.38486611062335385
247,0.7000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.38263827919227394
248,0.7000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.3819029850746269
249,0.7000000000000001,True,0.8,100,15,elasticnet,saga,-0.3789618086040386
250,0.7000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.3774912203687445
251,0.7000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.3738037752414398
252,0.7500000000000001,True,0.05,100,15,elasticnet,saga,-0.40194249341527655
253,0.7500000000000001,True,0.1,100,15,elasticnet,saga,-0.39972563652326604
254,0.7500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.39826602282704127
255,0.7500000000000001,True,0.2,100,15,elasticnet,saga,-0.4019534679543459
256,0.7500000000000001,True,0.25,100,15,elasticnet,saga,-0.4012181738366989
257,0.7500000000000001,True,0.3,100,15,elasticnet,saga,-0.40565188762071996
258,0.7500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.40193151887620715
259,0.7500000000000001,True,0.4,100,15,elasticnet,saga,-0.40116330114135207
260,0.7500000000000001,True,0.45,100,15,elasticnet,saga,-0.3996707638279192
261,0.7500000000000001,True,0.5,100,15,elasticnet,saga,-0.4026009657594381
262,0.7500000000000001,True,0.55,100,15,elasticnet,saga,-0.4003621597892888
263,0.7500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.39372256365232655
264,0.7500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.38929982440737493
265,0.7500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.3848770851624232
266,0.7500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.38337357330992095
267,0.7500000000000001,True,0.8,100,15,elasticnet,saga,-0.3811676909569798
268,0.7500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.37969710272168566
269,0.7500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.37897278314310795
270,0.8,True,0.05,100,15,elasticnet,saga,-0.40047190517998243
271,0.8,True,0.1,100,15,elasticnet,saga,-0.398990342405619
272,0.8,True,0.15000000000000002,100,15,elasticnet,saga,-0.3997366110623354
273,0.8,True,0.2,100,15,elasticnet,saga,-0.4012071992976295
274,0.8,True,0.25,100,15,elasticnet,saga,-0.40269973661106234
275,0.8,True,0.3,100,15,elasticnet,saga,-0.4071224758560141
276,0.8,True,0.35000000000000003,100,15,elasticnet,saga,-0.4048946444249341
277,0.8,True,0.4,100,15,elasticnet,saga,-0.4026558384547848
278,0.8,True,0.45,100,15,elasticnet,saga,-0.4011523266022827
279,0.8,True,0.5,100,15,elasticnet,saga,-0.400395083406497
280,0.8,True,0.55,100,15,elasticnet,saga,-0.401865671641791
281,0.8,True,0.6000000000000001,100,15,elasticnet,saga,-0.3981453028972783
282,0.8,True,0.6500000000000001,100,15,elasticnet,saga,-0.39225197541703244
283,0.8,True,0.7000000000000001,100,15,elasticnet,saga,-0.3863586479367867
284,0.8,True,0.7500000000000001,100,15,elasticnet,saga,-0.38486611062335385
285,0.8,True,0.8,100,15,elasticnet,saga,-0.384108867427568
286,0.8,True,0.8500000000000001,100,15,elasticnet,saga,-0.3826382791922739
287,0.8,True,0.9000000000000001,100,15,elasticnet,saga,-0.3811676909569798
288,0.8500000000000001,True,0.05,100,15,elasticnet,saga,-0.39972563652326604
289,0.8500000000000001,True,0.1,100,15,elasticnet,saga,-0.3997366110623354
290,0.8500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.40046093064091315
291,0.8500000000000001,True,0.2,100,15,elasticnet,saga,-0.39826602282704127
292,0.8500000000000001,True,0.25,100,15,elasticnet,saga,-0.4004828797190518
293,0.8500000000000001,True,0.3,100,15,elasticnet,saga,-0.4041703248463565
294,0.8500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.40417032484635645
295,0.8500000000000001,True,0.4,100,15,elasticnet,saga,-0.4026558384547848
296,0.8500000000000001,True,0.45,100,15,elasticnet,saga,-0.40042800702370507
297,0.8500000000000001,True,0.5,100,15,elasticnet,saga,-0.39968173836698856
298,0.8500000000000001,True,0.55,100,15,elasticnet,saga,-0.401130377524144
299,0.8500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.39963784021071114
300,0.8500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.3974100087796312
301,0.8500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.39151668129938544
302,0.8500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.38634767339771725
303,0.8500000000000001,True,0.8,100,15,elasticnet,saga,-0.3833845478489903
304,0.8500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.38190298507462683
305,0.8500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.3811786654960492
306,0.9000000000000001,True,0.05,100,15,elasticnet,saga,-0.40047190517998243
307,0.9000000000000001,True,0.1,100,15,elasticnet,saga,-0.3990013169446883
308,0.9000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.40266681299385426
309,0.9000000000000001,True,0.2,100,15,elasticnet,saga,-0.3960601404741001
310,0.9000000000000001,True,0.25,100,15,elasticnet,saga,-0.40047190517998243
311,0.9000000000000001,True,0.3,100,15,elasticnet,saga,-0.402688762071993
312,0.9000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.4071224758560141
313,0.9000000000000001,True,0.4,100,15,elasticnet,saga,-0.4071115013169447
314,0.9000000000000001,True,0.45,100,15,elasticnet,saga,-0.4011523266022826
315,0.9000000000000001,True,0.5,100,15,elasticnet,saga,-0.4018985952589992
316,0.9000000000000001,True,0.55,100,15,elasticnet,saga,-0.40114135206321333
317,0.9000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.4026009657594381
318,0.9000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.4003621597892888
319,0.9000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.3966747146619842
320,0.9000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.39079236172080767
321,0.9000000000000001,True,0.8,100,15,elasticnet,saga,-0.38561237928007025
322,0.9000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.384108867427568
323,0.9000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.38263827919227394
