,0
P4:3799,0.010534518871919205
MFI:469,0.006426606916643013
P1:9862,0.003981784361735706
P7:132,0.0032361235455613093
P1:9908,0.0031609754782652515
P1:22213,0.003013345120169906
P2:7298,0.0027327993271032695
P1:5442,0.0025184423556442025
P1:12345,0.002485530149776292
P7 Mono:3409,0.002378214736160931
P2:8332,0.0022951060873235116
P1:4428,0.0022547139173135526
P1:9598,0.001994503356604194
P5 gd:305,0.0019551114309300974
P1:23429,0.0019170075776775764
MFI:6,0.0019069465111862087
P2:154,0.0018931500532806788
P2:8981,0.001858337220459736
P1:22214,0.0018319420995427027
P2:20951,0.0017818415165674728
P1:9870,0.0017364462295924377
P4:4754,0.0017263504467443628
P2:9961,0.001720618274947299
P5 gd:52,0.0016466987510965684
P6 earlyB:4,0.0016353200732778792
P7 Mono:6330,0.0016301068878264125
P1:44,0.0016228894754751113
P3:85,0.0016032329852512883
P1:22915,0.001579754567346325
P4:3333,0.0015577622123415027
P4:6227,0.0015140471724541798
P7 Mono:1971,0.0015040218030138485
P1:22700,0.0014785467608184994
MFI:79,0.0014291238979230307
P2:8413,0.0014262134887266774
P5 gd:1966,0.0013935603592448338
P1:6102,0.0013935124211393785
P1:22471,0.001363028847817346
P6:83,0.0013561827814377936
P5 gd:1975,0.0013553589246151755
P7:217,0.0013494287321279604
P2:12510,0.0013491466020682011
P5 gd:680,0.0013458048273843931
P4:3793,0.0013363084805967987
MFI:488,0.0013181501743070418
P1:12696,0.0013069167347521111
P2:504,0.0013053065509743315
P4:5281,0.001287033707800478
P1:22232,0.0012808155227429336
P5 gd:1786,0.0012725119665824446
MFI:144,0.0012393357795079793
P1:13149,0.0012265939993898953
P7 Mono:6260,0.0012256072111660615
P4:3472,0.001225178408341463
P5 gd:849,0.0012229414194298766
P7 Mono:7,0.0012103933211165079
P1:9841,0.001208339050219427
P2:22299,0.001196148305659441
P5 gd:224,0.0011869729579222035
P2:7228,0.0011818903953263508
P7 Mono:66,0.0011770844270741316
P4:5290,0.0011714384895736532
P7 Mono:92,0.0011701510413835664
P5 gd:166,0.001147121686960338
P3:30,0.001118660613238741
P4:5521,0.0011125982788981626
P5 CD8:31,0.0010888363863731448
P1:6052,0.0010843869416387567
P2:9702,0.0010823865854428412
P5 gd:34,0.0010822393726391455
P7:220,0.0010753219458303524
P1:22129,0.001060478643309428
P1:22942,0.001060405501768417
P1:6133,0.0010595114678420314
P6 earlyB:171,0.001049095285621518
P3:7021,0.0010357512753535307
P4:66,0.0010208958994394278
P1:25368,0.0010157024601783913
P4:82,0.001008164498902044
P1:931,0.001005273149168573
P5 gd:1667,0.0009998318886664135
P2:9289,0.0009986599690936862
P1:20337,0.0009965578456003394
P2:13332,0.0009915197104732269
P1:11755,0.0009863457290796487
P2:9861,0.00098617785863548
