,feature,importance_mean,importance_std
0,MFI:469,0.018411793704625708,0.007150502446550134
1,P1:20365,0.015034802200817312,0.00548339168902596
2,P1:10321,0.012165652239613403,0.005000852131665364
3,P5 gd:1625,0.011206666282582982,0.004577148832781064
4,P2:7231,0.007802302083177908,0.005405530220139607
5,P4:82,0.0058943107718805645,0.003220683305633871
6,P1:20308,0.005718070921424265,0.004261289610967908
7,P5 gd:297,0.005240861227219367,0.004521054004241155
8,P4:6227,0.005063558846152865,0.0034905083207923907
9,P4:3231,0.0021188304270176417,0.001477573305638508
10,P4:5290,0.0008709399389099473,0.0029810365730856556
11,P5 gd:596,0.00013430747372588953,0.0029418832461425236
12,P2:7234,-8.580809473562684e-05,0.0013009785065747838
13,MFI:457,-0.00066888718856801,0.003741653233654288
14,P7 Mono:1287,-0.0010247375702855635,0.004979649158722125
15,MFI:8,-0.0011749486744964477,0.003277987433887111
16,P1:6061,-0.002035431079974177,0.0032794860813556716
17,P1:773,-0.002287778950364062,0.006696075240931365
18,P3:5906,-0.0023737611767577684,0.002044738154768726
19,P7 Mono:91,-0.0030408023843839895,0.0033539835060144166
