,label,forward_selected,backward_selected
129,P2:17570,False,False
130,P7:131,False,False
131,P1:16899,False,True
132,P1:17633,False,False
133,P1:9838,False,True
134,P2:1736,False,True
135,P1:8442,False,True
136,P3:3836,False,True
137,P1:263,False,True
138,P3:935,False,True
139,P7 Mono:2771,False,True
140,P3:5696,True,True
141,P1:259,False,False
142,P7 Mono:5412,True,True
143,P4:5530,True,False
144,P5 gd:1895,True,True
145,P4:3706,False,True
146,P1:8791,False,True
147,P1:9586,False,True
148,P5 gd:1786,True,True
149,P6 earlyB:57,True,True
150,P1:20819,True,False
151,P1:7773,False,True
152,P1:19929,True,False
153,P1:19925,True,True
154,P1:19765,False,True
155,P5 gd:1894,False,True
156,P2:14987,True,True
157,P1:8039,False,False
158,P4:5571,False,True
159,P1:7951,True,False
160,MFI:433,True,False
161,P6 earlyB:211,False,False
162,P5 gd:1271,False,True
163,P2:8607,False,False
164,P1:1233,False,False
165,P2:9319,True,True
166,P3:5698,False,False
167,MFI:27,True,False
168,P2:17666,True,True
169,P2:25209,False,True
170,P5 gd:1413,False,True
171,P2:41,False,True
172,P1:733,True,False
173,P1:22930,False,True
174,P5 gd:823,False,True
175,MFI:152,True,True
176,P2:25482,True,False
177,P2:17675,True,True
178,P6:231,False,False
179,P3:110,False,True
180,P1:20789,False,False
181,P1:6130,True,True
182,MFI:280,False,False
183,P1:19198,False,True
184,P1:7372,True,True
185,P7 Mono:5638,False,False
186,P1:5938,False,True
187,P3:5903,False,False
188,P7 Mono:6260,False,False
189,P1:22240,True,True
190,P1:22916,False,True
191,P1:15046,True,False
192,P1:9999,True,True
193,P1:17375,True,True
194,P2:23164,False,True
195,P1:9560,False,False
196,P1:21497,False,True
197,P2:12528,False,False
198,P2:17305,True,False
199,P5 gd:548,True,False
200,P1:10329,True,False
201,P2:13384,False,True
202,P2:21113,True,False
203,P1:22471,False,True
204,P1:25902,True,False
205,P3:7276,False,False
206,P7 Mono:5863,True,True
207,P5 gd:1780,True,False
208,MFI:92,True,False
209,P5 NKT:308,True,False
210,P1:6551,True,True
211,P5 CD8:115,False,True
212,P3:2513,False,False
213,P7 Mono:5599,False,True
214,P1:4594,False,False
215,P1:9707,True,False
216,P1:14581,False,True
217,P4:3306,False,True
218,P2:5903,False,False
219,P1:24822,False,True
220,P5 gd:493,True,False
221,P1:22132,False,True
222,P1:3175,True,True
223,P1:2382,False,True
224,P5 gd:936,False,True
225,P4:5563,True,True
226,P2:25787,True,False
227,MFI:449,True,False
228,P2:708,False,True
229,P2:16734,False,True
230,P1:19607,False,False
231,MFI:511,True,True
232,P1:22214,True,True
233,P1:11140,False,True
234,P2:517,False,True
235,P2:17879,True,False
236,P1:25279,False,True
237,P1:13229,False,True
238,MFI:421,False,True
239,P2:14885,True,True
240,P1:3284,False,True
241,P3:595,False,False
242,P4:3486,False,False
243,P2:23103,True,True
244,P7 Mono:6254,True,True
245,P7:84,False,True
246,P5 gd:835,False,True
247,P2:8128,False,False
248,MFI:144,True,False
249,P7 Mono:5523,False,True
250,P1:24919,True,False
251,P7 Mono:4857,True,False
252,MFI:451,False,True
253,P6 earlyB:212,True,False
254,P1:11291,False,True
255,P1:9619,True,True
256,P6:295,False,False
257,P4:4162,False,False
258,P1:9697,False,False
259,P7 Mono:653,False,True
260,P5 gd:1121,False,True
261,P1:12237,True,True
262,P1:22198,True,False
263,MFI:306,False,False
264,P3:5453,True,False
265,P1:19524,False,False
266,P3:2530,False,False
267,P2:23670,True,True
268,P6:95,True,False
269,P7:108,True,True
270,P4:77,False,False
271,P7 Mono:6426,True,False
272,P3:7728,False,False
273,MFI:399,True,True
274,P2:11303,True,True
275,P2:4429,True,True
276,P7 Mono:4848,True,True
277,P5 gd:832,False,True
278,P2:2742,False,True
279,P1:19237,True,False
280,P1:13626,True,False
281,P7 Mono:5197,True,True
282,P1:10106,True,True
283,P2:22713,False,False
284,MFI:415,False,False
285,P7:56,True,False
286,P2:21901,True,False
287,P2:9886,True,False
288,P3:5414,True,False
289,P1:11384,False,False
290,MFI:475,False,False
291,P7 Mono:6057,True,True
292,P2:10180,True,False
293,P2:21193,True,False
294,P3:7285,False,False
295,P1:20807,False,True
296,P2:17756,True,False
297,P7 Mono:2111,False,False
298,P2:2680,False,False
299,P2:5045,True,True
300,P1:26003,True,False
301,P2:7231,True,False
302,P7 Mono:2068,True,False
303,P1:22237,False,False
304,P1:6061,False,True
305,P1:16779,False,False
306,P3:98,False,True
307,P1:7371,False,False
308,P4:3556,False,True
309,P7 Mono:2080,True,False
310,MFI:242,False,True
311,P2:22660,False,True
312,P5 gd:128,False,True
313,P5 gd:1509,True,True
314,P2:2183,True,False
315,P7 Mono:948,False,True
316,P3:5695,True,True
317,P5 gd:1481,True,True
318,P2:15598,True,False
319,MFI:238,True,True
320,P3:688,False,False
321,P1:7114,False,False
322,P3:7648,False,False
323,P1:22859,False,False
324,P2:16791,True,True
325,P5 gd:440,False,True
326,P1:9841,False,False
327,P4:5572,False,True
328,P2:9702,True,True
329,P5 gd:1253,True,False
330,P1:16137,False,True
331,P7:132,False,False
332,P4:949,True,True
333,P2:856,True,False
334,P1:9589,True,True
335,P1:7750,False,False
336,P6 earlyB:28,False,False
337,P2:19580,True,True
338,P1:11292,False,False
339,P3:857,True,True
340,P5 gd:2065,False,True
341,P4:788,False,True
342,P1:5989,False,False
343,P4:716,False,False
344,P1:19716,False,True
345,P1:13347,False,True
346,P2:13263,True,True
347,P2:21,True,False
348,P6:69,False,True
349,P5 gd:634,True,False
350,P7:219,True,False
351,P2:19165,True,True
352,P1:8972,True,True
353,P1:24153,False,True
354,P2:9722,False,True
355,P1:19710,True,False
356,P3:8390,True,False
357,P2:25220,False,False
358,P1:5376,True,True
359,P1:8643,False,True
360,P2:17702,True,False
361,P2:25264,True,True
362,MFI:348,True,False
363,P1:26206,True,True
364,P1:19505,True,False
365,P1:5949,True,True
366,P1:11059,True,True
367,P1:9861,True,True
368,P5 CD8:74,True,True
369,P7 Mono:1850,False,False
370,P6 earlyB:37,False,True
371,P5 gd:842,True,False
372,P1:14822,True,False
373,P2:19526,True,False
374,MFI:231,False,False
375,P2:19822,False,True
376,P2:20263,False,False
377,P5 gd:669,True,False
378,P2:15280,False,False
379,P1:25234,False,False
380,P3:389,True,False
381,P4:728,True,True
382,P2:23830,False,True
383,P2:23141,True,False
384,P7 Mono:6524,True,True
385,P2:17000,False,True
386,P5 gd:489,True,True
387,P1:19229,False,False
388,P2:19831,True,True
389,P3:4936,True,False
390,P1:235,False,False
391,P1:23185,False,False
392,P7 Mono:6433,False,False
393,P4:6227,False,True
394,P3:6590,True,False
395,P2:21136,True,False
396,P2:13334,False,True
397,P1:9381,False,False
398,P6:5,False,False
399,P2:7301,False,False
400,P3:1167,True,True
401,P5 CD8:34,True,True
402,P1:13180,False,False
403,P1:9917,False,True
404,P1:1477,True,True
405,P1:17587,True,True
406,P2:16905,True,True
407,P2:604,True,True
408,P7:22,False,False
409,P7 Mono:3621,False,False
410,P1:11762,False,False
411,MFI:656,False,True
412,P3:6525,False,True
413,P2:8665,True,True
414,P4:6235,False,False
415,P5 gd:80,False,False
416,P1:691,True,False
417,P1:17922,False,False
418,P1:25308,True,True
419,P1:11312,True,False
420,P1:24156,True,True
421,P3:7894,True,False
422,Lin:28,False,False
423,P4:3395,True,True
424,P2:10170,True,True
425,P5 gd:1757,False,True
426,P2:19668,True,False
427,P7 Mono:4099,True,True
428,P1:4092,True,True
429,P1:11417,True,False
430,P3:5993,True,False
431,P5 gd:1625,True,True
432,P5 CD8:142,True,False
433,P2:19867,True,False
434,MFI:216,True,True
435,P1:6113,True,True
436,P2:307,False,False
437,P3:7127,True,False
438,P4:4754,True,True
439,MFI:384,True,True
440,P1:6708,True,True
441,P3:4334,True,False
442,P1:23183,False,True
443,P2:6420,False,False
444,P2:25460,False,True
445,P1:13575,False,True
446,P5 gd:1667,True,False
447,P2:8981,True,True
448,P3:7892,True,False
449,P1:17624,True,False
450,P1:7362,True,False
451,P5 gd:1965,True,True
452,P4:5379,False,False
453,MFI:24,False,True
454,P2:17107,True,True
455,P7:238,True,False
456,P3:8396,True,False
457,P2:11410,True,False
458,P2:12828,True,False
459,P7 Mono:964,False,False
460,P1:5664,False,False
461,P3:7748,False,False
462,P2:16928,False,True
463,P1:10293,False,True
464,P4:3793,True,True
465,P2:13323,False,True
466,P1:15885,False,True
467,MFI:294,False,True
468,P5 gd:1658,False,True
469,P2:18706,False,True
470,P1:56,False,True
471,P5 gd:450,False,False
472,P2:20190,False,True
473,P7 Mono:6233,True,True
474,P6:281,True,True
475,P2:11104,True,False
476,P1:11996,True,False
477,P1:5374,False,False
478,P1:17615,True,True
479,P5 gd:488,False,False
480,P2:23092,False,True
481,P2:22521,True,True
482,P2:14925,False,True
483,P1:17480,False,False
484,P4:5538,False,False
485,P1:20798,True,True
486,P3:3794,True,False
487,P1:1800,True,True
488,P2:22752,False,False
489,MFI:574,True,False
490,P2:6662,False,False
491,P7 Mono:5139,True,False
492,P2:25770,True,False
493,P7:221,True,False
494,P4:483,True,True
495,P5 gd:56,False,False
496,P1:25710,True,False
497,P7 Mono:6123,True,False
498,P1:9662,True,False
499,P1:6101,True,False
