,0
baseline,-0.21830224370016754
avg_neg_mae_tt,-0.13682220228892017
avg_neg_mae_vv,-0.14840000065995868
avg_neg_mae_tv,-0.20366230211026487
data_source,Analysis/RandomForest/May/24052023/25052023_7/rf_fs_bs_candidate_features_250_25052023_7.csv
partition_training_dataset,True
fs_bs_filter,2
n_splits,4
n_repeats,5
random_state,336
impute,True
standardise,True
normalise,True
strategy,mean
max_depth,11
n_estimators,60
max_features,0.4
max_samples,0.5
bootstrap,True
min_samples_split,10
features,"['MFI:469', 'P4:3799', 'P2:8332', 'P7 Mono:6487', 'MFI:146', 'P5 gd:1778', 'MFI:91', 'P7 Mono:5918', 'P5 gd:1966', 'MFI:149', 'P1:22915', 'P7:44', 'MFI:68', 'P4:5520', 'P2:22065', 'P4:3234', 'P1:12372', 'MFI:236', 'P2:9216', 'P1:9908', 'P1:1234', 'P4:5325', 'P5 gd:224', 'P2:9008', 'P1:22834', 'P4:3463', 'P5 gd:596', 'P5 gd:632', 'P2:17432', 'P2:23914', 'P1:20793', 'P2:17747', 'P5 gd:47', 'P7 Mono:1780', 'P2:2145', 'P7 Mono:1890', 'P2:7082', 'P5 gd:562', 'P1:6515', 'P1:263', 'P3:935', 'P7 Mono:5412', 'P1:19925', 'P2:8607', 'P3:5698', 'P2:41', 'P2:17675', 'P1:20789', 'P1:6130', 'MFI:280', 'P1:19198', 'P1:7372', 'P7 Mono:5638', 'P1:5938', 'P7 Mono:6260', 'P1:9999', 'P1:17375', 'P1:21497', 'P2:17305', 'P1:22471', 'P7 Mono:5863', 'P5 gd:1780', 'P1:6551', 'P1:9707', 'P1:14581', 'P1:2382']"
