,0
baseline,-0.2155093071416601
avg_neg_mae_tt,-0.13480361927437637
avg_neg_mae_vv,-0.14575201702971494
avg_neg_mae_tv,-0.2154428647516468
data_source,Analysis/RandomForest/May/24052023/25052023_7/rf_fs_bs_candidate_features_500_25052023_7.csv
partition_training_dataset,True
fs_bs_filter,2
n_splits,4
n_repeats,5
random_state,336
impute,True
standardise,True
normalise,True
strategy,mean
max_depth,11
n_estimators,60
max_features,0.4
max_samples,0.5
bootstrap,True
min_samples_split,10
features,"['MFI:469', 'P1:22213', 'P4:3799', 'P2:8332', 'P7 Mono:9', 'P7 Mono:6487', 'MFI:146', 'P7 Mono:6296', 'MFI:149', 'P1:9862', 'P2:17750', 'P4:5520', 'MFI:236', 'P1:9908', 'P1:5440', 'P1:495', 'P1:22834', 'P5 gd:596', 'P4:4823', 'P3:5452', 'P1:20365', 'P6 earlyB:241', 'Lin:48', 'P2:17432', 'P2:17747', 'P2:3693', 'P2:14727', 'P1:9628', 'P1:6515', 'P2:12855', 'P3:5696', 'P7 Mono:5412', 'P5 gd:1895', 'P5 gd:1786', 'P6 earlyB:57', 'P1:19925', 'P2:14987', 'P2:9319', 'P2:17666', 'MFI:152', 'P2:17675', 'P1:6130', 'P1:7372', 'P1:22240', 'P1:9999', 'P1:17375', 'P7 Mono:5863', 'P1:6551', 'P1:3175', 'P4:5563', 'MFI:511', 'P1:22214', 'P2:14885', 'P2:23103', 'P7 Mono:6254', 'P1:9619', 'P1:12237', 'P2:23670', 'P7:108', 'MFI:399', 'P2:11303', 'P2:4429', 'P7 Mono:4848', 'P7 Mono:5197', 'P1:10106', 'P7 Mono:6057', 'P2:5045', 'P5 gd:1509', 'P3:5695', 'P5 gd:1481', 'MFI:238', 'P2:16791', 'P2:9702', 'P4:949', 'P1:9589', 'P2:19580', 'P3:857', 'P2:13263', 'P2:19165', 'P1:8972', 'P1:5376', 'P2:25264', 'P1:26206', 'P1:5949', 'P1:11059', 'P1:9861', 'P5 CD8:74', 'P4:728', 'P7 Mono:6524', 'P5 gd:489', 'P2:19831', 'P3:1167', 'P5 CD8:34', 'P1:1477', 'P1:17587', 'P2:16905', 'P2:604', 'P2:8665', 'P1:25308', 'P1:24156', 'P4:3395', 'P2:10170', 'P7 Mono:4099', 'P1:4092', 'P5 gd:1625', 'MFI:216', 'P1:6113', 'P4:4754', 'MFI:384', 'P1:6708', 'P2:8981', 'P5 gd:1965', 'P2:17107', 'P4:3793', 'P7 Mono:6233', 'P6:281', 'P1:17615', 'P2:22521', 'P1:20798', 'P1:1800', 'P4:483']"
