,0
MFI:469,0.004309364277664072
P1:6753,0.0040695119977544195
P1:23402,0.003875216154509649
P2:7298,0.003327687618343109
P4:4727,0.0032846516842440707
P1:9448,0.003212047805184665
P5 gd:1783,0.0029693642698564804
P5 CD8:216,0.0027930006070575244
P7:221,0.0024462777426467845
P7 Mono:4125,0.0024307037900170502
P1:9517,0.0024259779805641214
P2:8765,0.002415547514280033
P5 gd:1973,0.0023802042876488756
P1:20789,0.002364532496604954
P4:3738,0.002362107926822436
P7 Mono:5890,0.0023388163141215422
P7 Mono:1849,0.002323639841211506
P5 gd:1713,0.0022450928300259544
P4:3766,0.002239777211729475
P1:10397,0.002238150177635253
P5 gd:942,0.00221928064564039
P7 Mono:1351,0.00221542457752814
P7:227,0.0021987772167553236
P1:11259,0.002192410938254174
P1:2271,0.0021903466345784385
P1:22210,0.0021781144806612973
P2:11848,0.002172615294068173
P7 Mono:5721,0.0021642840307080973
P7 Mono:3588,0.0021615067354422333
P1:22147,0.0021499946821721865
P7 Mono:6227,0.0021472137135851205
P1:21929,0.002128030112285592
P1:12110,0.0021218148128282254
P2:25526,0.002111811280263
P2:6191,0.002102781312218278
P2:23557,0.002096265733627326
P1:23245,0.0020951923894755304
P2:8664,0.002081478072339921
P1:11273,0.002066736288509466
P4:5290,0.002045098464101345
P7 Mono:1417,0.0020349719279975933
P2:1503,0.0020301639951562024
P4:5532,0.0020258042424131217
P2:23394,0.0020138843663393253
P4:4570,0.0020073033657252094
P7 Mono:1402,0.0019915186086153945
P7 Mono:5990,0.0019855949529801057
P5 gd:37,0.0019855469588710433
P2:5798,0.00198364464364383
P2:9961,0.001978378270361542
P1:11564,0.001976327756025494
P1:3069,0.0019719771151068878
P1:20127,0.001968669039798067
P2:11711,0.0019626035836075874
P7 Mono:2866,0.00196185344143706
P5 gd:545,0.0019581307300723695
P1:22822,0.0019550424165713206
P2:9551,0.0019549453406121253
MFI:21,0.001953763823794729
P1:12188,0.001952966735481958
P1:25196,0.001952844999493697
P1:23218,0.00195252945252946
P1:10472,0.0019512399040198022
P2:1164,0.0019509179193218397
P1:20702,0.0019498790657644838
P1:6560,0.0019492113703697522
P1:6020,0.001938720969927282
P4:3796,0.0019369558906697547
P1:7266,0.0019340225040792498
P4:4757,0.0019317092342213944
P2:22522,0.0019303916114363118
P4:5621,0.0019114611598921888
P5 gd:768,0.00190531524575524
P1:23185,0.001902008520998171
P2:9416,0.0018847387608631357
P2:20214,0.0018835006764936308
P2:10407,0.0018833878693033607
P3:822,0.001882206410655607
P2:9564,0.0018795963073071512
P2:8503,0.0018745979841107673
P1:5420,0.0018684265061247273
P2:2844,0.0018667077697295522
P7 Mono:5977,0.0018616212828347252
P1:7412,0.0018556114749589234
P3:6123,0.0018537023114895937
P2:11623,0.0018528663836286578
P1:20254,0.0018522534048135346
P2:23715,0.0018519870303822968
P1:24093,0.0018504734410389153
P2:757,0.0018485452228391615
P5 CD8:74,0.0018469626396171112
P2:5204,0.001844328016360389
P2:22488,0.00184370063363821
P3:6942,0.0018432098995577293
P4:4582,0.00184027926602183
P1:9956,0.0018393761883194323
P1:6579,0.0018383745512442879
P2:12465,0.0018360277722221394
P1:24796,0.0018342687819071799
P1:21887,0.0018248645535805744
P1:20711,0.0018183110832671262
P2:6557,0.0018091133578851698
P2:8852,0.0018048470602143932
P3:3536,0.001793004523888335
P1:8883,0.0017876128960639362
P1:7220,0.0017845210389045032
P2:597,0.0017837200327533208
P2:6801,0.0017821378312952976
P1:24739,0.0017789778666954977
MFI:636,0.0017655986091215442
P6 earlyB:63,0.0017635817439815894
P5 gd:1161,0.001761159145982996
P4:4754,0.001759703328409933
P5 gd:365,0.0017586144267552786
P2:25978,0.0017579639174253672
P5 gd:2066,0.001754140236908198
P1:20045,0.0017534852205565363
P1:10755,0.001749656936581024
P1:9867,0.0017466075517865525
MFI:224,0.0017447046864302956
P1:22934,0.001743491895631657
P1:4703,0.0017400349566367736
P3:706,0.001737114871807545
P1:12364,0.0017351689830146044
P2:2196,0.0017343373877306415
P1:23346,0.001722110071582833
P1:3822,0.0017185176500452367
P1:10041,0.0017137351105636636
P2:6412,0.0017093561799914093
P2:20253,0.001705533147007139
P1:5441,0.0017050556767833616
P2:4346,0.001704482668043445
P3:5449,0.0017040486819125946
P2:2352,0.00170309116947325
P4:5093,0.0017030462193007255
P2:22601,0.0017005726119347319
P2:10082,0.0016984239002587665
P5 gd:457,0.0016875650330828928
P2:5582,0.0016787941382336764
P2:20155,0.001672640220252817
P7 Mono:4321,0.0016660190931199008
P1:10610,0.0016659066530814541
P5 gd:1703,0.0016635860889717229
P1:22891,0.001649299705741007
P4:3483,0.001649271261262564
P1:7361,0.0016476656872221193
P1:7681,0.0016466678858587035
P1:23148,0.001643970525140197
P1:22452,0.0016416778675708004
P1:22400,0.0016415240741675873
P5 gd:770,0.0016395065886137814
P1:6335,0.001638050246316855
P5 gd:2115,0.0016356111341089398
P1:3274,0.0016316195611497612
P4:5313,0.0016305044339290694
MFI:518,0.0016287128020291465
P1:4451,0.001627045552406401
P3:2540,0.0016255864133113084
P7 Mono:5543,0.0016253955224036886
P4:5678,0.001625180629767763
P2:2066,0.0016246405942096788
MFI:23,0.001618664189119446
P6 earlyB:234,0.0016184865144501521
P1:4441,0.0016122778803767622
P2:5842,0.0016099637134915847
P3:4429,0.0016074831771745973
P1:2944,0.0016054714341597479
P3:623,0.0016042274595320905
P1:6765,0.0016035292633345842
P3:4617,0.0015995713103988676
P3:7708,0.0015963645731347292
P2:25086,0.001588245988067487
P1:20381,0.0015860428231562
P7 Mono:3113,0.0015849712366119094
P3:5229,0.001584667766923889
P7 Mono:1997,0.001584179083058545
P1:21490,0.0015828292344307704
MFI:227,0.0015821431283929055
P2:5207,0.001572711605295796
P4:3357,0.001572610541615737
P1:22232,0.0015687130258747184
P7 Mono:4724,0.0015675509722141354
P4:4730,0.0015614124817186549
P1:22430,0.001555822179043573
P1:5832,0.0015416406642537964
P2:3755,0.0015387451193430968
P5 gd:990,0.0015356521289111857
P2:2635,0.0015294438558690455
P7 Mono:899,0.0015195958637870127
P1:22904,0.0015152794470462013
P5 gd:501,0.001513215134324557
P4:3056,0.0015027763612669208
P1:9841,0.001495540984581545
P3:3931,0.0014900194327138057
P2:4418,0.0014878799324801594
P7 Mono:3647,0.0014695245655817245
P4:5986,0.0014663592642173815
P1:13626,0.0014586717833853468
P3:7746,0.0014356099865690762
P1:23332,0.0014327974033357753
P6 earlyB:72,0.0014295446890107456
P2:23920,0.0014221674955122254
MFI:31,0.001420807868992859
P5 gd:381,0.001412747945611315
P1:20860,0.001411924013903974
P2:6954,0.0014103569543708068
P3:5617,0.0014094865001888141
P6 earlyB:129,0.0014086727782985655
P5 gd:1229,0.001406803353594269
P2:13191,0.0014064776808812296
P1:6736,0.0014024827684406395
P4:6224,0.0014021753767659345
P7:199,0.001387809958563186
P4:4810,0.0013874054030655436
P5 gd:1612,0.0013798092170135999
P1:21943,0.0013772046410096591
P1:7744,0.001371643568512333
P1:8730,0.0013678089528431417
P6 earlyB:108,0.0013669301347641284
P4:5774,0.0013611159860240662
P5 gd:81,0.0013599371029089948
P1:4404,0.0013558685261957743
P2:10405,0.001346723785826984
P7 Mono:4153,0.0013441068278928982
P1:10047,0.0013416271550555046
P1:23295,0.0013334123523689356
P5 gd:1294,0.0013253022166693905
P2:12197,0.0013249801345039628
P3:1720,0.0013247151986407473
P1:5697,0.0013219246731135837
P1:8432,0.0013181870109099277
P2:5904,0.0013134466380417395
P1:23324,0.0013101768489265013
P3:4896,0.001302735193466623
P1:23325,0.0012989850173576107
P2:10668,0.0012942296103704413
P7 Mono:2005,0.0012935297443738296
P1:9086,0.001291039392080284
P3:3960,0.001289271918795265
MFI:667,0.0012849496051702304
P1:3438,0.0012714785002676033
P2:2363,0.0012664921994849938
MFI:671,0.0012662189438584703
P1:12846,0.0012570756740001802
MFI:465,0.0012556826522785913
MFI:242,0.001250532884642027
P2:2775,0.0012504082291085817
P3:7814,0.0012502185894124093
P1:24807,0.001250184368279411
P1:1081,0.0012479782653276317
P2:151,0.0012448943632424703
P5 gd:1269,0.0012420692540895516
P4:5057,0.0012408127663676976
P3:4083,0.0012380282106333742
P5 gd:1427,0.0012346528859068218
P5 gd:2169,0.0012300437791963473
P7 Mono:6499,0.0012235560665043675
P7:96,0.001219739655295487
P1:23925,0.0012196947556717729
P7 Mono:2334,0.0012192260727418036
P2:23605,0.0012179721269237197
P2:25344,0.001215744235038396
P2:24902,0.0012120918828235972
P1:22399,0.0012115374743463367
P1:10125,0.001211295154049316
P4:6065,0.0012101791645826858
P4:2562,0.0012044171566273625
P1:5189,0.0012031883913294756
P5 gd:967,0.0012010931370220958
P2:12398,0.0012008089396255326
P2:3114,0.0011916574077965151
P3:8576,0.0011914994045578717
P5 gd:596,0.0011906874218854746
P2:22053,0.0011852272162534232
P1:24508,0.0011840594698344063
P1:21722,0.0011776582586265983
P2:7346,0.0011757395650411982
P2:22791,0.0011747398467120357
P5 gd:1224,0.0011705049285447805
P2:22521,0.0011675874998834065
P1:4820,0.0011656650048332174
P1:21523,0.001164721801131642
P2:25708,0.0011635948158078926
P2:23569,0.0011550353649959603
P2:23581,0.0011541528412473815
P7 Mono:2006,0.0011531363253372022
MFI:267,0.0011526269806592163
P1:23104,0.001151042547030851
P1:6582,0.0011484893209768169
P1:924,0.0011425528882654952
P4:5362,0.0011402940553628677
P2:21726,0.0011394352973150427
P6 earlyB:17,0.001137023989316405
P6 earlyB:19,0.001136841136936234
P2:11649,0.0011320003580133269
P3:1861,0.0011298981854146986
P1:23429,0.0011289184558008441
P7:102,0.001128135317262314
P7 Mono:5169,0.0011276083431947307
P2:20637,0.001127057773663743
P1:23092,0.001126334189608626
P1:7060,0.0011263094226038083
P1:25725,0.0011253355403540938
P3:844,0.001124946006997965
P1:22474,0.0011223281046047545
MFI:382,0.0011144809389982016
P7 Mono:2786,0.001112726231654086
P1:7518,0.0011102652650722303
P4:2477,0.0011045296478290648
P1:8423,0.0011026387687166734
P2:20154,0.0011008190976693167
P3:4507,0.001097361114010729
P5 gd:868,0.0010944392589333318
P2:9138,0.0010897117479104627
P1:24892,0.001088890133771683
P2:7145,0.001081880407084221
P1:23802,0.0010815343648603803
P3:6382,0.00107927716802734
P4:5136,0.0010787365925013898
MFI:490,0.0010781068077993065
P7 Mono:270,0.0010762396631961721
P2:25721,0.0010750045970549633
P5 gd:993,0.0010742280031105801
P2:8530,0.0010712032271334852
MFI:472,0.0010646326346744634
P2:10333,0.0010618540245214783
P1:11945,0.0010586500651373447
P3:4761,0.0010569968061210433
P1:10835,0.0010566480097469364
P5 gd:438,0.0010530905950117471
P2:22803,0.0010516331249959736
P1:2503,0.0010483243544764614
P2:13404,0.001046149523870104
P1:10594,0.0010452211872483395
MFI:73,0.0010446240442334857
P1:4881,0.0010439007413483277
P5 gd:1992,0.0010434470477927787
P6:312,0.0010401722643778699
MFI:124,0.0010400879979326901
P3:1161,0.0010310898676697015
P3:5467,0.0010303488479412046
P1:25570,0.0010273041959148231
P1:11706,0.001027303664849567
P1:8857,0.0010239528713760215
P4:4985,0.0010193989569934842
P5 CD8:174,0.001018276290634527
P3:5261,0.0010140470069776159
P2:7238,0.0010133378224098598
MFI:676,0.0010128091933186863
P2:8052,0.001008857449247376
P2:6118,0.001008806285456577
MFI:106,0.0010054563402194583
P3:1371,0.001004951910902607
P2:20345,0.0010012205153094097
P1:12452,0.0009987201819871075
P3:1944,0.0009967805731972896
P7 Mono:721,0.0009957034557306229
P1:9773,0.0009930269251308627
P7 Mono:5159,0.000992465054383291
P1:25949,0.0009913523307966262
P2:2270,0.0009886386078449133
P1:23425,0.0009884411224355659
P2:8957,0.0009858713363703414
P7 Mono:3109,0.0009804877472876102
P6:18,0.0009760915654666664
MFI:70,0.0009655295567939152
P1:9769,0.0009618623830544516
P4:3473,0.0009542254248161439
P1:279,0.0009541607456019391
P2:2522,0.0009475317226073346
P5 gd:749,0.0009448072199020402
P1:5087,0.0009403368553799945
P2:3126,0.0009396527435373654
P1:12999,0.0009387536698905569
P2:11442,0.0009361203347171714
P3:1342,0.000935160782457378
P1:8433,0.0009293222192957287
P2:1521,0.00092856112967901
P2:12553,0.0009241834550216854
P2:3730,0.0009191570744262506
P1:21450,0.0009147367355005944
P2:7837,0.0009134152308546359
P2:11842,0.0009132763787768913
P1:7134,0.0009132264360820183
P2:25454,0.0009099722197193251
P2:24580,0.0009091771373871977
P1:358,0.0009019966102280296
P1:5503,0.0008988703003957508
P1:21525,0.0008986298966164709
P1:4803,0.0008985997862663239
P1:22833,0.0008981742710500218
P2:24714,0.0008959597293186617
P7 Mono:2081,0.0008945481579194426
P1:7298,0.000893272139243455
P2:11224,0.0008919499772626211
P1:25879,0.0008886458447076585
P1:7371,0.0008854716381857804
P1:11699,0.0008829457246469592
MFI:71,0.0008819580149244615
MFI:674,0.0008804261981953216
P3:8128,0.0008734227169343096
