,feature,importance_mean,importance_std
219,P2:23065,6.887883358475954e-05,6.263615156494092e-05
220,P1:7496,6.837606837611643e-05,7.314153883928531e-05
221,P2:6325,6.737053795881909e-05,4.213640390096903e-05
222,P3:8626,6.737053795881631e-05,1.89723099689395e-05
223,P5 gd:1427,6.737053795880798e-05,6.486255775916045e-05
224,P7 Mono:2684,6.737053795880244e-05,4.308554104701779e-05
225,P2:23218,6.686777275016764e-05,3.148209593655494e-05
226,P2:11273,6.636500754153007e-05,3.9829667813649155e-05
227,P1:6560,6.636500754151343e-05,5.7579239023514765e-05
228,P7 Mono:5922,6.586224233287585e-05,4.0499914274792274e-05
229,P2:11848,6.535947712422996e-05,3.21140662094996e-05
230,P2:25700,6.485671191555909e-05,3.383501530094241e-05
231,P1:3699,6.435394670692429e-05,8.481099199179383e-05
232,P2:20841,6.435394670691041e-05,5.45587127853267e-05
233,P1:439,6.334841628964082e-05,7.918192910050012e-05
234,P1:6646,6.33484162896325e-05,0.00011548725870248673
235,P2:2765,6.33484162896214e-05,4.760100705296983e-05
236,P4:3473,6.284565108097551e-05,0.00018650149789187123
237,P1:8747,6.234288587234349e-05,0.00012928399849080393
238,P2:23581,6.234288587233516e-05,7.522012753852044e-05
239,P5 gd:693,6.184012066368926e-05,5.254076845405439e-05
240,P3:6744,6.184012066368926e-05,3.2431278879590294e-05
241,P4:246,6.184012066366429e-05,5.229966600505652e-05
242,P3:4923,6.13373554550517e-05,6.17317062973175e-05
243,P2:5842,6.13373554550406e-05,2.5517501338260494e-05
244,P1:24739,6.133735545503505e-05,5.552312797295446e-05
245,P2:13404,6.133735545502673e-05,9.74586722691892e-05
246,MFI:31,6.083459024640025e-05,2.319813372559701e-05
247,P2:11715,6.083459024639748e-05,0.0001435383664402794
248,P6 earlyB:196,6.0834590246386375e-05,2.8480661715977828e-05
249,P1:20416,6.033182503774881e-05,2.0235909298627322e-05
250,P2:20607,6.033182503773771e-05,2.573450757580565e-05
251,P4:4570,6.033182503773216e-05,3.46871559792152e-05
252,P4:5654,5.982905982910569e-05,4.621339472618547e-05
253,P1:9986,5.982905982910014e-05,4.902669760901129e-05
254,P5 gd:2169,5.9829059829083486e-05,0.00010506349416495767
255,P1:5441,5.932629462046257e-05,0.00014093218176326606
256,P2:20190,5.932629462045425e-05,5.823401603044428e-05
257,P3:5129,5.8823529411800025e-05,6.037580096640837e-05
258,P2:8349,5.882352941179725e-05,6.058477224384713e-05
259,P7 Mono:2937,5.8823529411794476e-05,0.00013650885555671903
260,P3:623,5.832076420315413e-05,3.0432872700708464e-05
261,P7:102,5.832076420314858e-05,3.499188062606248e-05
262,P1:12866,5.832076420314858e-05,0.0001341017225765486
263,P2:10220,5.7817998994527664e-05,3.563963519043541e-05
264,P1:22983,5.781799899450546e-05,3.730301015896833e-05
265,P2:6397,5.7315233785851236e-05,0.00018245875177257614
266,P1:7935,5.6812468577224776e-05,8.4040028214499e-05
