,0
MFI:469,0.006409076092871101
P1:20790,0.0029037125947783504
P1:4229,0.0021388193348959523
P2:12410,0.002065679456816964
P1:22240,0.0020023258683374624
P1:22213,0.0019452086030741073
P4:5254,0.001828310419318283
P1:22232,0.0017502027504073593
P7 Mono:1466,0.0016418629870546967
P7 Mono:1998,0.0016358222001025431
P4:3799,0.001625489052664814
P2:22439,0.001438699208140981
MFI:232,0.0014156051889601306
P1:22229,0.001400216509204208
P1:7340,0.001346959370228363
P1:6128,0.0012368042930611595
MFI:149,0.0012158563013443195
P1:20308,0.0011996923724401556
MFI:261,0.0011779070231654374
P6 earlyB:235,0.0011754967367329384
P1:6044,0.0011722184695666417
P2:11726,0.0011573578207131029
P2:2362,0.0010646745547618357
P1:5682,0.0010543636833306167
P2:11956,0.0010452077853534071
P1:22210,0.0010199850325735358
P1:25297,0.0009863900769078605
P4:4785,0.000979163170508566
P1:13557,0.0009718116410190494
P7 Mono:69,0.0009650089948903307
P5 gd:2005,0.0009523957538287125
P1:20054,0.0009429213167334032
P1:3527,0.0009270671517503234
P1:10564,0.0009223580346663218
P1:22241,0.0009187992070794839
P5 CD8:212,0.0009074960236295158
P2:11955,0.0009047753868920986
MFI:236,0.0008755217965884179
P1:22237,0.0008751980095426433
P3:3691,0.0008651524686486264
MFI:102,0.0008561965569543953
P1:20739,0.0008515250409105089
MFI:6,0.0008508088340188166
P1:22480,0.0008235274646903195
P3:3951,0.0008039630390356918
P1:22231,0.0007973042573688507
MFI:255,0.0007796651655147388
MFI:224,0.0007762516001930417
P2:25290,0.0007715181690019813
P5 gd:441,0.0007574102946998009
P1:10546,0.0007492089347824418
P4:5281,0.0007483922889306203
P2:24502,0.0007461841326207657
P1:154,0.0007435645663180602
P1:2421,0.0007363774575710607
P3:8399,0.0007357136833023994
P1:5646,0.0007302974781988929
P2:8786,0.000722394746250456
MFI:515,0.0007221893580811357
P6:237,0.0007015993152613105
P2:4513,0.0007013117269639228
P3:7408,0.0006984246323438002
P1:6296,0.0006762295693032126
MFI:227,0.0006755997440259665
P5 CD8:34,0.0006686567525003766
P1:5680,0.000665723785263537
P2:10130,0.0006640294150862696
