,P1:22240,P1:23185,P1:11755,P1:19709,P2:24049,P1:9862,P2:9864,P5 gd:335,P1:22834,P4:3333,P2:7225,P1:22232,P2:9342,P2:384,P2:8765,P1:9908,P2:41,P2:11251,P5 gd:1426,P2:19843,P4:4754,P1:4428,P2:19526,P7 Mono:6178,P7 Mono:3409,P2:7298,P1:2043,P2:8332,P5 gd:1966,P1:8986,P2:8981,P2:14607,P1:7363,P1:495,P5 gd:1759,MFI:469,P4:3799
0,-0.001256360381981042,-0.0008032739846997872,-0.001644082354330334,-0.001122469150849431,-0.00023686083096760568,-0.001191138565834443,-0.0004880798388359753,0.00010291157709588217,0.001370339087049588,0.0002737969388343364,6.92815961651494e-05,0.00128120377159327,-3.290766333616246e-05,-1.4211658325435916e-05,-0.0002648586913560347,0.0011311127554920752,0.00016357828194787927,0.00020087829939813284,0.00037182901246424205,0.0010311697572442657,0.0013850565860668018,0.0006271492148627322,0.0010848081555974165,0.0010891381833375013,0.0006277106948759104,0.000539124727631457,0.00130487612801225,0.0008057237538169337,0.0009354638466343712,0.0005740447401989535,0.0011737022403646158,0.0007793954072134179,0.0019301893770061196,0.0021176987237314926,0.0021609548610994067,0.0029757506286087476,0.002956722668841061
1,-0.0012802953207496637,-0.0019206705700978988,-0.000534914487817284,-0.0015431737019823422,-0.0015903678414773692,0.0011313585091715095,-0.0008049158404459245,-0.00010119682152154308,0.000385163006046213,0.0005888552647739798,0.0005606749716792758,0.00029791539708301507,0.0001072489230531104,-9.28171650535492e-05,-6.653528594394165e-05,0.0009842844247381077,-4.2058941365635816e-05,3.7402278274811795e-05,0.0005259797414466916,-0.00013355684243068766,0.0004975581026088749,0.0011345854926572418,0.0003460590658202478,-0.0013405947804724094,0.0007288344123944357,0.0011780453223719511,0.0009896685683056794,0.0006850899106219666,0.001687942531808595,-6.028534529450846e-05,0.0010047893544531117,0.000936914555195123,0.001857505374934565,0.0002743147654693523,0.002979265777052792,0.004184026393565965,0.004416758661235143
2,-0.001605573307304875,-0.0005979640860362401,-0.0014557471012781598,-0.0014947181371887663,-0.0008768147990704522,0.00015660204935635802,-0.0003700630275889072,-0.0005135068540409182,-0.0022726118322960176,-0.0013389157036906851,-9.72509614899364e-05,-0.0008875019916451399,1.7927385685539976e-05,-0.00021962961990054652,0.0005391526753033837,-0.0004205543501117348,0.0002744342557571833,0.0005682528891486072,0.0003513764157543897,-0.0005627489523311324,-0.0003137298794679,0.0005610540738567593,0.0007860970431522729,0.0017984282447482403,0.000658720208906699,-0.000711101408999687,0.00025029696634701337,0.0009072241444593732,0.0008948169298295394,0.0014290908934720958,0.0014099124495034199,0.0001949240152385734,0.0008508832082404494,0.0041085254307849095,0.0037199424630634803,0.0009722412527626567,0.002976231194520035
3,-0.003607483382446708,-0.0027636138831612367,-0.002438435293132729,0.0001946012023210375,-0.0008396477337814789,-0.002882449266813497,-0.00040961172497550047,-0.0009693529654599686,-0.0008296003195103208,3.581472993310908e-05,-0.0007204761171539509,-0.0008775669750537007,2.138686816532953e-08,0.0005884541710432512,0.00010620642458877838,-0.0013657379979702955,0.0001513414900312371,3.0495132738839192e-05,-9.509635338583733e-05,0.0015766784483567386,0.0005482513587720395,6.0045635757427496e-05,0.00046543695225578774,0.0011374365882479143,0.0006821688640940571,0.0016984507834617024,0.00023180665827263192,0.0008239373424961949,-0.00018780820901748152,0.0015088365080303812,0.000753241101048574,0.0025088702975530897,0.002485220027498375,0.00226045967973193,0.000778999731372465,0.0021299332500037405,0.0008415650051824541
