,C,fit_intercept,l1_ratio,max_iter,n_jobs,penalty,solver,avg_neg_mae
97,0.3,True,0.4,100,15,elasticnet,saga,-0.16811896400351184
98,0.3,True,0.45,100,15,elasticnet,saga,-0.16811896400351184
99,0.3,True,0.5,100,15,elasticnet,saga,-0.16811896400351184
100,0.3,True,0.55,100,15,elasticnet,saga,-0.16811896400351184
101,0.3,True,0.6000000000000001,100,15,elasticnet,saga,-0.16811896400351184
102,0.3,True,0.6500000000000001,100,15,elasticnet,saga,-0.16811896400351184
103,0.3,True,0.7000000000000001,100,15,elasticnet,saga,-0.16811896400351184
104,0.3,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
105,0.3,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
106,0.3,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
107,0.3,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
108,0.35000000000000003,True,0.05,100,15,elasticnet,saga,-0.17109306409130814
109,0.35000000000000003,True,0.1,100,15,elasticnet,saga,-0.16814091308165052
110,0.35000000000000003,True,0.15000000000000002,100,15,elasticnet,saga,-0.16814091308165058
111,0.35000000000000003,True,0.2,100,15,elasticnet,saga,-0.16664837576821773
112,0.35000000000000003,True,0.25,100,15,elasticnet,saga,-0.16814091308165052
113,0.35000000000000003,True,0.3,100,15,elasticnet,saga,-0.16811896400351184
114,0.35000000000000003,True,0.35000000000000003,100,15,elasticnet,saga,-0.1688542581211589
115,0.35000000000000003,True,0.4,100,15,elasticnet,saga,-0.16811896400351184
116,0.35000000000000003,True,0.45,100,15,elasticnet,saga,-0.16811896400351184
117,0.35000000000000003,True,0.5,100,15,elasticnet,saga,-0.16811896400351184
118,0.35000000000000003,True,0.55,100,15,elasticnet,saga,-0.16811896400351184
119,0.35000000000000003,True,0.6000000000000001,100,15,elasticnet,saga,-0.16811896400351184
120,0.35000000000000003,True,0.6500000000000001,100,15,elasticnet,saga,-0.16811896400351184
121,0.35000000000000003,True,0.7000000000000001,100,15,elasticnet,saga,-0.16811896400351184
122,0.35000000000000003,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
123,0.35000000000000003,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
124,0.35000000000000003,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
125,0.35000000000000003,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
126,0.4,True,0.05,100,15,elasticnet,saga,-0.1718283582089552
127,0.4,True,0.1,100,15,elasticnet,saga,-0.17036874451273046
128,0.4,True,0.15000000000000002,100,15,elasticnet,saga,-0.16741659350307286
129,0.4,True,0.2,100,15,elasticnet,saga,-0.1696115013169447
130,0.4,True,0.25,100,15,elasticnet,saga,-0.16738366988586478
131,0.4,True,0.3,100,15,elasticnet,saga,-0.16961150131694464
132,0.4,True,0.35000000000000003,100,15,elasticnet,saga,-0.16811896400351184
133,0.4,True,0.4,100,15,elasticnet,saga,-0.1688542581211589
134,0.4,True,0.45,100,15,elasticnet,saga,-0.16811896400351184
135,0.4,True,0.5,100,15,elasticnet,saga,-0.16811896400351184
136,0.4,True,0.55,100,15,elasticnet,saga,-0.16811896400351184
137,0.4,True,0.6000000000000001,100,15,elasticnet,saga,-0.16811896400351184
138,0.4,True,0.6500000000000001,100,15,elasticnet,saga,-0.16811896400351184
139,0.4,True,0.7000000000000001,100,15,elasticnet,saga,-0.16811896400351184
140,0.4,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
141,0.4,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
142,0.4,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
143,0.4,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
144,0.45,True,0.05,100,15,elasticnet,saga,-0.17109306409130814
145,0.45,True,0.1,100,15,elasticnet,saga,-0.17258560140474097
146,0.45,True,0.15000000000000002,100,15,elasticnet,saga,-0.16740561896400347
147,0.45,True,0.2,100,15,elasticnet,saga,-0.16814091308165058
148,0.45,True,0.25,100,15,elasticnet,saga,-0.16961150131694464
149,0.45,True,0.3,100,15,elasticnet,saga,-0.16738366988586478
150,0.45,True,0.35000000000000003,100,15,elasticnet,saga,-0.16960052677787532
151,0.45,True,0.4,100,15,elasticnet,saga,-0.1688542581211589
152,0.45,True,0.45,100,15,elasticnet,saga,-0.1688542581211589
153,0.45,True,0.5,100,15,elasticnet,saga,-0.1688542581211589
154,0.45,True,0.55,100,15,elasticnet,saga,-0.16811896400351184
155,0.45,True,0.6000000000000001,100,15,elasticnet,saga,-0.16811896400351184
156,0.45,True,0.6500000000000001,100,15,elasticnet,saga,-0.16811896400351184
157,0.45,True,0.7000000000000001,100,15,elasticnet,saga,-0.16811896400351184
158,0.45,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
159,0.45,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
160,0.45,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
161,0.45,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
162,0.5,True,0.05,100,15,elasticnet,saga,-0.17330992098331868
163,0.5,True,0.1,100,15,elasticnet,saga,-0.1718503072870939
164,0.5,True,0.15000000000000002,100,15,elasticnet,saga,-0.16887620719929758
165,0.5,True,0.2,100,15,elasticnet,saga,-0.16741659350307286
166,0.5,True,0.25,100,15,elasticnet,saga,-0.16887620719929763
167,0.5,True,0.3,100,15,elasticnet,saga,-0.1681299385425812
168,0.5,True,0.35000000000000003,100,15,elasticnet,saga,-0.1681299385425812
169,0.5,True,0.4,100,15,elasticnet,saga,-0.16960052677787532
170,0.5,True,0.45,100,15,elasticnet,saga,-0.16811896400351184
171,0.5,True,0.5,100,15,elasticnet,saga,-0.1688542581211589
172,0.5,True,0.55,100,15,elasticnet,saga,-0.1688542581211589
173,0.5,True,0.6000000000000001,100,15,elasticnet,saga,-0.16811896400351184
174,0.5,True,0.6500000000000001,100,15,elasticnet,saga,-0.16811896400351184
175,0.5,True,0.7000000000000001,100,15,elasticnet,saga,-0.16811896400351184
176,0.5,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
177,0.5,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
178,0.5,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
179,0.5,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
180,0.55,True,0.05,100,15,elasticnet,saga,-0.17330992098331868
181,0.55,True,0.1,100,15,elasticnet,saga,-0.17332089552238802
182,0.55,True,0.15000000000000002,100,15,elasticnet,saga,-0.1703577699736611
183,0.55,True,0.2,100,15,elasticnet,saga,-0.1666703248463564
184,0.55,True,0.25,100,15,elasticnet,saga,-0.16814091308165058
185,0.55,True,0.3,100,15,elasticnet,saga,-0.1696115013169447
186,0.55,True,0.35000000000000003,100,15,elasticnet,saga,-0.16886523266022826
187,0.55,True,0.4,100,15,elasticnet,saga,-0.16739464442493415
188,0.55,True,0.45,100,15,elasticnet,saga,-0.1688542581211589
189,0.55,True,0.5,100,15,elasticnet,saga,-0.16811896400351184
190,0.55,True,0.55,100,15,elasticnet,saga,-0.1688542581211589
191,0.55,True,0.6000000000000001,100,15,elasticnet,saga,-0.1688542581211589
192,0.55,True,0.6500000000000001,100,15,elasticnet,saga,-0.16811896400351184
193,0.55,True,0.7000000000000001,100,15,elasticnet,saga,-0.16811896400351184
194,0.55,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
195,0.55,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
196,0.55,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
197,0.55,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
198,0.6000000000000001,True,0.05,100,15,elasticnet,saga,-0.17404521510096574
199,0.6000000000000001,True,0.1,100,15,elasticnet,saga,-0.1718503072870939
200,0.6000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.17111501316944686
201,0.6000000000000001,True,0.2,100,15,elasticnet,saga,-0.16814091308165052
202,0.6000000000000001,True,0.25,100,15,elasticnet,saga,-0.16741659350307286
203,0.6000000000000001,True,0.3,100,15,elasticnet,saga,-0.16887620719929763
204,0.6000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.16961150131694464
205,0.6000000000000001,True,0.4,100,15,elasticnet,saga,-0.16886523266022826
206,0.6000000000000001,True,0.45,100,15,elasticnet,saga,-0.16814091308165052
207,0.6000000000000001,True,0.5,100,15,elasticnet,saga,-0.1688542581211589
208,0.6000000000000001,True,0.55,100,15,elasticnet,saga,-0.16811896400351184
209,0.6000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.1688542581211589
210,0.6000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.1688542581211589
211,0.6000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.1688542581211589
212,0.6000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.16811896400351184
213,0.6000000000000001,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
214,0.6000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
215,0.6000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
216,0.6500000000000001,True,0.05,100,15,elasticnet,saga,-0.1747805092186128
217,0.6500000000000001,True,0.1,100,15,elasticnet,saga,-0.17110403863037751
218,0.6500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.17332089552238802
219,0.6500000000000001,True,0.2,100,15,elasticnet,saga,-0.16887620719929758
220,0.6500000000000001,True,0.25,100,15,elasticnet,saga,-0.16593503072870935
221,0.6500000000000001,True,0.3,100,15,elasticnet,saga,-0.16814091308165058
222,0.6500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.1696115013169447
223,0.6500000000000001,True,0.4,100,15,elasticnet,saga,-0.16887620719929758
224,0.6500000000000001,True,0.45,100,15,elasticnet,saga,-0.16886523266022826
225,0.6500000000000001,True,0.5,100,15,elasticnet,saga,-0.16814091308165052
226,0.6500000000000001,True,0.55,100,15,elasticnet,saga,-0.1688542581211589
227,0.6500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.1688542581211589
228,0.6500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.1688542581211589
229,0.6500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.1688542581211589
230,0.6500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.1688542581211589
231,0.6500000000000001,True,0.8,100,15,elasticnet,saga,-0.16811896400351184
232,0.6500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
233,0.6500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
234,0.7000000000000001,True,0.05,100,15,elasticnet,saga,-0.1755267778753292
235,0.7000000000000001,True,0.1,100,15,elasticnet,saga,-0.17183933274802457
236,0.7000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.1718503072870939
237,0.7000000000000001,True,0.2,100,15,elasticnet,saga,-0.16962247585601403
238,0.7000000000000001,True,0.25,100,15,elasticnet,saga,-0.1666703248463564
239,0.7000000000000001,True,0.3,100,15,elasticnet,saga,-0.1666703248463564
240,0.7000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.16814091308165058
241,0.7000000000000001,True,0.4,100,15,elasticnet,saga,-0.17034679543459175
242,0.7000000000000001,True,0.45,100,15,elasticnet,saga,-0.1681299385425812
243,0.7000000000000001,True,0.5,100,15,elasticnet,saga,-0.16811896400351184
244,0.7000000000000001,True,0.55,100,15,elasticnet,saga,-0.16961150131694464
245,0.7000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.16958955223880595
246,0.7000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.16958955223880595
247,0.7000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.16958955223880595
248,0.7000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.1688542581211589
249,0.7000000000000001,True,0.8,100,15,elasticnet,saga,-0.1688542581211589
250,0.7000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.16811896400351184
251,0.7000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
252,0.7500000000000001,True,0.05,100,15,elasticnet,saga,-0.17479148375768214
253,0.7500000000000001,True,0.1,100,15,elasticnet,saga,-0.17183933274802457
254,0.7500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.17111501316944686
255,0.7500000000000001,True,0.2,100,15,elasticnet,saga,-0.17111501316944686
256,0.7500000000000001,True,0.25,100,15,elasticnet,saga,-0.16814091308165052
257,0.7500000000000001,True,0.3,100,15,elasticnet,saga,-0.16668129938542578
258,0.7500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.16814091308165058
259,0.7500000000000001,True,0.4,100,15,elasticnet,saga,-0.1696115013169447
260,0.7500000000000001,True,0.45,100,15,elasticnet,saga,-0.16961150131694464
261,0.7500000000000001,True,0.5,100,15,elasticnet,saga,-0.16886523266022826
262,0.7500000000000001,True,0.55,100,15,elasticnet,saga,-0.1703467954345917
263,0.7500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.17033582089552238
264,0.7500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.16958955223880595
265,0.7500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.1688542581211589
266,0.7500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.16958955223880595
267,0.7500000000000001,True,0.8,100,15,elasticnet,saga,-0.1688542581211589
268,0.7500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.1688542581211589
269,0.7500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.16811896400351184
270,0.8,True,0.05,100,15,elasticnet,saga,-0.17479148375768214
271,0.8,True,0.1,100,15,elasticnet,saga,-0.17183933274802457
272,0.8,True,0.15000000000000002,100,15,elasticnet,saga,-0.1718503072870939
273,0.8,True,0.2,100,15,elasticnet,saga,-0.17258560140474097
274,0.8,True,0.25,100,15,elasticnet,saga,-0.16887620719929758
275,0.8,True,0.3,100,15,elasticnet,saga,-0.16740561896400347
276,0.8,True,0.35000000000000003,100,15,elasticnet,saga,-0.1666703248463564
277,0.8,True,0.4,100,15,elasticnet,saga,-0.16814091308165058
278,0.8,True,0.45,100,15,elasticnet,saga,-0.1696115013169447
279,0.8,True,0.5,100,15,elasticnet,saga,-0.16887620719929758
280,0.8,True,0.55,100,15,elasticnet,saga,-0.16960052677787532
281,0.8,True,0.6000000000000001,100,15,elasticnet,saga,-0.1703577699736611
282,0.8,True,0.6500000000000001,100,15,elasticnet,saga,-0.17033582089552238
283,0.8,True,0.7000000000000001,100,15,elasticnet,saga,-0.16958955223880595
284,0.8,True,0.7500000000000001,100,15,elasticnet,saga,-0.16958955223880595
285,0.8,True,0.8,100,15,elasticnet,saga,-0.1688542581211589
286,0.8,True,0.8500000000000001,100,15,elasticnet,saga,-0.1688542581211589
287,0.8,True,0.9000000000000001,100,15,elasticnet,saga,-0.1688542581211589
288,0.8500000000000001,True,0.05,100,15,elasticnet,saga,-0.17479148375768214
289,0.8500000000000001,True,0.1,100,15,elasticnet,saga,-0.17330992098331868
290,0.8500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.17258560140474097
291,0.8500000000000001,True,0.2,100,15,elasticnet,saga,-0.17111501316944686
292,0.8500000000000001,True,0.25,100,15,elasticnet,saga,-0.16962247585601403
293,0.8500000000000001,True,0.3,100,15,elasticnet,saga,-0.16814091308165052
294,0.8500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.16741659350307284
295,0.8500000000000001,True,0.4,100,15,elasticnet,saga,-0.16814091308165058
296,0.8500000000000001,True,0.45,100,15,elasticnet,saga,-0.16887620719929763
297,0.8500000000000001,True,0.5,100,15,elasticnet,saga,-0.17034679543459175
298,0.8500000000000001,True,0.55,100,15,elasticnet,saga,-0.16961150131694464
299,0.8500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.16960052677787532
300,0.8500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.17109306409130814
301,0.8500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.17033582089552238
302,0.8500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.16958955223880595
303,0.8500000000000001,True,0.8,100,15,elasticnet,saga,-0.16958955223880595
304,0.8500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.1688542581211589
305,0.8500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.1688542581211589
306,0.9000000000000001,True,0.05,100,15,elasticnet,saga,-0.17553775241439856
307,0.9000000000000001,True,0.1,100,15,elasticnet,saga,-0.17404521510096574
308,0.9000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.17258560140474097
309,0.9000000000000001,True,0.2,100,15,elasticnet,saga,-0.1718503072870939
310,0.9000000000000001,True,0.25,100,15,elasticnet,saga,-0.16962247585601403
311,0.9000000000000001,True,0.3,100,15,elasticnet,saga,-0.16814091308165052
312,0.9000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.16740561896400347
313,0.9000000000000001,True,0.4,100,15,elasticnet,saga,-0.1666703248463564
314,0.9000000000000001,True,0.45,100,15,elasticnet,saga,-0.16814091308165058
315,0.9000000000000001,True,0.5,100,15,elasticnet,saga,-0.1696115013169447
316,0.9000000000000001,True,0.55,100,15,elasticnet,saga,-0.1703467954345917
317,0.9000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.16961150131694464
318,0.9000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.16960052677787532
319,0.9000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.16887620719929758
320,0.9000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.17033582089552238
321,0.9000000000000001,True,0.8,100,15,elasticnet,saga,-0.16958955223880595
322,0.9000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.16958955223880595
323,0.9000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.1688542581211589
