,coef_weight_0,coef_weight_1,coef_weight_2,coef_weight_3,coef_weight_4,coef_weight_mean,label,abs(cwm)
14089,0.0,-0.004511571944235175,0.0019870232257851545,0.0,-0.00020693009347967737,-0.0005462957623859396,P1:21979,0.0005462957623859396
11018,0.0,0.0,0.0,-0.0027313715977139246,0.0,-0.0005462743195427849,P1:9100,0.0005462743195427849
288,0.0,0.0,0.0,0.0027191269562697566,0.0,0.0005438253912539513,P7 Mono:865,0.0005438253912539513
9805,0.0,0.0,-0.0027129692739558202,0.0,0.0,-0.000542593854791164,P2:20509,0.000542593854791164
10983,0.0,0.0,0.0027086969217964114,0.0,0.0,0.0005417393843592823,P1:916,0.0005417393843592823
4109,0.0,-0.0027051519564300834,0.0,0.0,0.0,-0.0005410303912860167,P3:7598,0.0005410303912860167
12884,0.0,-0.002701235254093424,0.0,0.0,0.0,-0.0005402470508186848,P1:25620,0.0005402470508186848
7681,0.0,0.0,0.002698126672197535,0.0,0.0,0.000539625334439507,P2:25577,0.000539625334439507
1051,0.0,0.002697637205884809,0.0,0.0,0.0,0.0005395274411769618,P7 Mono:3651,0.0005395274411769618
581,0.0,0.0,0.0,-0.002691986331542258,0.0,-0.0005383972663084516,P7 Mono:5910,0.0005383972663084516
7569,0.0026912768823501663,0.0,0.0,0.0,0.0,0.0005382553764700333,P2:25863,0.0005382553764700333
13220,0.0026850541620867577,0.0,0.0,0.0,0.0,0.0005370108324173515,P1:24631,0.0005370108324173515
8498,0.0,0.0,0.0,0.002683334225603629,0.0,0.0005366668451207258,P2:23908,0.0005366668451207258
14294,0.0,0.0,0.0,-0.0026805797037531666,0.0,-0.0005361159407506333,P1:21354,0.0005361159407506333
13267,0.0,0.0,0.0,0.0,-0.0026689065767739914,-0.0005337813153547983,P1:24433,0.0005337813153547983
12051,0.0,0.0026663404894720086,0.0,0.0,0.0,0.0005332680978944017,P1:4936,0.0005332680978944017
6406,0.0038045550677766153,0.0,-0.0011393369041644951,0.0,0.0,0.000533043632722424,P2:7848,0.000533043632722424
254,0.0,0.0,0.0,0.0,0.0026635534659634865,0.0005327106931926973,P7 Mono:939,0.0005327106931926973
13413,0.00266298216159484,0.0,0.0,0.0,0.0,0.0005325964323189679,P1:24178,0.0005325964323189679
8910,0.0,-0.0026618994374557558,0.0,0.0,0.0,-0.0005323798874911511,P2:22969,0.0005323798874911511
2576,0.0,0.0,0.0,0.002661694474382867,0.0,0.0005323388948765734,P5 gd:1031,0.0005323388948765734
1725,0.0,0.0,0.0014365115167914945,0.0,0.0012242593689809188,0.0005321541771544827,P5 gd:870,0.0005321541771544827
2304,0.0,0.0,0.0,0.0,0.0026592330749505193,0.0005318466149901039,P5 gd:176,0.0005318466149901039
2950,0.0012974038085673343,0.0,0.0,0.0,0.001360584947057899,0.0005315977511250467,P4:6047,0.0005315977511250467
11490,0.0,0.0,-0.002653415069666031,0.0,0.0,-0.0005306830139332062,P1:7233,0.0005306830139332062
8878,0.0,0.0026509952023802087,0.0,0.0,0.0,0.0005301990404760418,P2:23059,0.0005301990404760418
10818,0.0,0.00037780220631235544,0.0016569758908272733,0.0006159602733390269,0.0,0.0005301476740957312,P1:9619,0.0005301476740957312
1135,0.0,0.0,0.0,0.0,0.002650487580905972,0.0005300975161811945,P7 Mono:3036,0.0005300975161811945
14049,0.0,0.0,-0.0026487912476335323,0.0,0.0,-0.0005297582495267064,P1:22060,0.0005297582495267064
6593,-0.002194993129206618,-0.0004530615637809512,0.0,0.0,0.0,-0.000529610938597514,P2:6701,0.000529610938597514
4174,0.0,0.002647853317704171,0.0,0.0,0.0,0.0005295706635408342,P3:7328,0.0005295706635408342
3376,0.0,0.0,0.0,-0.0026427425091905773,0.0,-0.0005285485018381154,P4:3794,0.0005285485018381154
12906,0.0,0.0,0.0,-0.002640666319374748,0.0,-0.0005281332638749495,P1:25579,0.0005281332638749495
11297,0.0029233049954879298,0.0,0.0,-0.0002828283563455773,0.0,0.0005280953278284704,P1:8027,0.0005280953278284704
7151,0.0,0.0,0.0,0.0026393136793831542,0.0,0.0005278627358766308,P2:34,0.0005278627358766308
7932,0.0,0.0,0.0,8.058269239550226e-05,0.0025572823110350204,0.0005275730006861045,P2:25222,0.0005275730006861045
10398,0.0016026338190330393,0.0,0.0,0.0010266642295205803,0.0,0.000525859609710724,P2:11865,0.000525859609710724
7711,0.0,0.0,0.0,-0.002625269317897976,0.0,-0.0005250538635795952,P2:25539,0.0005250538635795952
8099,0.0,0.0026235531211468038,0.0,0.0,0.0,0.0005247106242293608,P2:24825,0.0005247106242293608
6436,0.0,0.0,-0.0026162896243754523,0.0,0.0,-0.0005232579248750904,P2:747,0.0005232579248750904
8471,0.0,0.0,0.0,0.002607442513207183,0.0,0.0005214885026414366,P2:23949,0.0005214885026414366
2133,0.0,0.0,0.0,0.0,-0.0026033687440099036,-0.0005206737488019807,P5 gd:209,0.0005206737488019807
4828,0.0,0.0,-0.002600151276358987,0.0,0.0,-0.0005200302552717974,P3:4535,0.0005200302552717974
2998,0.0,0.0,-0.002597581785180102,0.0,0.0,-0.0005195163570360205,P4:5788,0.0005195163570360205
10894,0.0,0.0,0.0,0.0025939638824828627,0.0,0.0005187927764965726,P1:94,0.0005187927764965726
319,0.0,0.0,0.0,0.0021555814955080315,0.00043834783724503644,0.0005187858665506135,P7 Mono:793,0.0005187858665506135
14263,0.0,0.0,-0.002589635708608242,0.0,0.0,-0.0005179271417216484,P1:21488,0.0005179271417216484
10750,0.0,0.0,0.0025892770188817847,0.0,0.0,0.000517855403776357,P1:9859,0.000517855403776357
5947,0.0,0.0,-0.0025883705472540958,0.0,0.0,-0.0005176741094508192,P2:9338,0.0005176741094508192
15573,0.0,0.0,0.0025867072031290806,0.0,0.0,0.0005173414406258162,MFI:637,0.0005173414406258162
5003,0.0,0.0,-0.0025863996898182755,0.0,0.0,-0.0005172799379636551,P3:4110,0.0005172799379636551
2600,0.0,0.0,0.0,0.0028291916429736743,-0.00024280063287300784,0.0005172782020201333,P5 NKT:76,0.0005172782020201333
6488,-0.0025832778902248697,0.0,0.0,0.0,0.0,-0.000516655578044974,P2:7231,0.000516655578044974
14241,0.0,-0.0025817816282459566,0.0,0.0,0.0,-0.0005163563256491914,P1:21523,0.0005163563256491914
8702,0.0,0.002581121812167588,0.0,0.0,0.0,0.0005162243624335176,P2:23386,0.0005162243624335176
11869,0.0,0.0,0.0,0.002567524053982737,0.0,0.0005135048107965474,P1:5779,0.0005135048107965474
176,0.0,0.0,0.0,0.0,0.0025538071295144005,0.0005107614259028801,P7:150,0.0005107614259028801
10651,-0.00255180154177136,0.0,0.0,0.0,0.0,-0.000510360308354272,P2:10406,0.000510360308354272
13760,0.0,0.0,0.0,0.0025504221488132934,0.0,0.0005100844297626587,P1:22893,0.0005100844297626587
13874,0.0025493737813914678,0.0,0.0,0.0,0.0,0.0005098747562782936,P1:225,0.0005098747562782936
10125,0.0,0.002549163338690874,0.0,0.0,0.0,0.0005098326677381749,P2:13255,0.0005098326677381749
12172,0.0,0.0,0.0,0.0025472603055402164,0.0,0.0005094520611080433,P1:4428,0.0005094520611080433
10150,0.0,0.0,-0.0025468488202371286,0.0,0.0,-0.0005093697640474258,P2:13115,0.0005093697640474258
14372,0.0,0.0,0.002543961680503313,0.0,0.0,0.0005087923361006626,P1:21121,0.0005087923361006626
7833,0.0,0.0,0.0,0.0025436449199762517,0.0,0.0005087289839952504,P2:25375,0.0005087289839952504
8042,0.002542362116901444,0.0,0.0,0.0,0.0,0.0005084724233802888,P2:24975,0.0005084724233802888
10859,0.0,0.0,-0.002535999798040738,0.0,0.0,-0.0005071999596081476,P1:9464,0.0005071999596081476
3692,0.0,0.0,0.0,0.0,-0.002535157651323486,-0.0005070315302646972,P3:8663,0.0005070315302646972
2142,0.0,0.0,0.0,0.0,0.002534402507852255,0.000506880501570451,P5 gd:2074,0.000506880501570451
14704,0.0,0.0025342946305532007,0.0,0.0,0.0,0.0005068589261106401,P1:20160,0.0005068589261106401
14300,0.0,0.0,0.0,0.0,0.0025327280978108694,0.0005065456195621739,P1:21346,0.0005065456195621739
5361,0.0,0.0,0.0,0.0,0.00253226191854651,0.0005064523837093021,P3:302,0.0005064523837093021
15674,0.0,0.0,-0.0025210075099456972,0.0,0.0,-0.0005042015019891394,MFI:487,0.0005042015019891394
15060,0.0,-0.0018272580538350198,-0.0006866561572938944,0.0,0.0,-0.0005027828422257828,P1:12785,0.0005027828422257828
6005,0.0,0.0,0.0,0.0,0.00251309420632372,0.000502618841264744,P2:9228,0.000502618841264744
14598,0.0,0.0,0.0025072312162181198,0.0,0.0,0.0005014462432436239,P1:20417,0.0005014462432436239
365,-0.0013743414237335147,0.0,-0.0011298372288420773,0.0,0.0,-0.0005008357305151184,P7 Mono:672,0.0005008357305151184
3149,0.0,0.0,0.0,0.0025029155292750375,0.0,0.0005005831058550075,P4:4838,0.0005005831058550075
8561,0.0024987179763125375,0.0,0.0,0.0,0.0,0.0004997435952625074,P2:23775,0.0004997435952625074
13216,0.0,0.0,-0.002493430780616679,0.0,0.0,-0.0004986861561233358,P1:24637,0.0004986861561233358
11993,0.0,0.0,-0.0024934307806166764,0.0,0.0,-0.0004986861561233353,P1:524,0.0004986861561233353
7339,0.0,0.0,0.0,0.0,0.002492503450033997,0.0004985006900067994,P2:26197,0.0004985006900067994
15985,0.0,0.0005748606297273457,0.0,0.001912858299703379,0.0,0.000497543785886145,Lin:47,0.000497543785886145
5384,0.0,0.0,0.0,0.0,-0.0024851442368081997,-0.0004970288473616399,P3:2944,0.0004970288473616399
9505,0.002479629816630513,0.0,0.0,0.0,0.0,0.0004959259633261026,P2:21267,0.0004959259633261026
6444,0.0,0.0,0.0,0.0024770549215724896,0.0,0.0004954109843144979,P2:7394,0.0004954109843144979
14513,0.0,0.002464022311528184,0.0,0.0,0.0,0.0004928044623056368,P1:20648,0.0004928044623056368
8644,0.0,0.002463761698189881,0.0,0.0,0.0,0.0004927523396379762,P2:2355,0.0004927523396379762
10071,-0.002463242376159988,0.0,0.0,0.0,0.0,-0.0004926484752319977,P2:13473,0.0004926484752319977
2676,0.0,0.0,0.0,0.0,0.0024555637518625115,0.0004911127503725023,P5 CD8:51,0.0004911127503725023
11621,0.0,0.0,0.0,0.0,0.002448924457841299,0.0004897848915682598,P1:668,0.0004897848915682598
12964,0.0,0.0,0.0,0.0,0.0024411108224321886,0.0004882221644864377,P1:25424,0.0004882221644864377
11499,0.0,0.0,-0.0024393086079939506,0.0,0.0,-0.00048786172159879013,P1:7202,0.00048786172159879013
13375,0.0,0.0,0.0,0.002439280676176883,0.0,0.0004878561352353766,P1:24241,0.0004878561352353766
11668,0.0,0.0,0.0,0.0,0.0024387237263836163,0.0004877447452767233,P1:6545,0.0004877447452767233
7743,0.0,0.00243830778259618,0.0,0.0,0.0,0.000487661556519236,P2:25500,0.000487661556519236
14355,0.0,0.0,0.0,0.0,-0.0024375532285744223,-0.0004875106457148845,P1:21140,0.0004875106457148845
3189,0.0,0.0,0.0024362298107445564,0.0,0.0,0.0004872459621489113,P4:4476,0.0004872459621489113
12586,0.0,0.0,-0.0024335175652453063,0.0,0.0,-0.00048670351304906125,P1:26240,0.00048670351304906125
5287,-0.001762112294900558,0.0,0.0,0.0,-0.0006694406069931603,-0.0004863105803787437,P3:3316,0.0004863105803787437
12509,0.0,0.0,0.0,-0.0024308266970257597,0.0,-0.0004861653394051519,P1:289,0.0004861653394051519
14154,0.0,0.0,0.0,0.0,-0.0024292179955169146,-0.0004858435991033829,P1:21757,0.0004858435991033829
11132,0.0024273343025521662,0.0,0.0,0.0,0.0,0.00048546686051043324,P1:8671,0.00048546686051043324
6509,0.0,0.0,0.0024230284880176274,0.0,0.0,0.0004846056976035255,P2:7145,0.0004846056976035255
15082,0.0,0.0,0.0,0.0,-0.00241927178712769,-0.000483854357425538,P1:12605,0.000483854357425538
5117,-0.002413924144940012,0.0,0.0,0.0,0.0,-0.00048278482898800237,P3:3844,0.00048278482898800237
1676,0.0,0.0,0.0,0.0,-0.002413780962275854,-0.0004827561924551708,P5 gd:956,0.0004827561924551708
9709,0.0024103897171232273,0.0,0.0,0.0,0.0,0.00048207794342464545,P2:20839,0.00048207794342464545
12209,0.0,0.0,0.0024094030633115882,0.0,0.0,0.00048188061266231765,P1:4221,0.00048188061266231765
8998,0.0,0.0024090410224987917,0.0,0.0,0.0,0.00048180820449975835,P2:22685,0.00048180820449975835
2068,0.0,0.0,0.0,-0.002408275413059473,0.0,-0.0004816550826118946,P5 gd:23,0.0004816550826118946
13686,0.0,0.0,0.0,0.0,0.0024078099973777146,0.00048156199947554294,P1:232,0.00048156199947554294
7469,0.0,0.0,0.0,0.0,0.0024072193398265995,0.0004814438679653199,P2:26031,0.0004814438679653199
13137,0.0,-0.0023992739376337145,0.0,0.0,0.0,-0.0004798547875267429,P1:24863,0.0004798547875267429
12769,0.0,0.0,0.0023992541043996425,0.0,0.0,0.0004798508208799285,P1:25852,0.0004798508208799285
11312,0.0,0.0,0.0,0.00239911920096971,0.0,0.00047982384019394197,P1:7980,0.00047982384019394197
11139,0.002395459586992621,0.0,0.0,0.0,0.0,0.00047909191739852424,P1:8643,0.00047909191739852424
14511,-0.002390748364104382,0.0,0.0,0.0,0.0,-0.00047814967282087636,P1:20652,0.00047814967282087636
14868,0.0023722992515085315,9.158505929025155e-06,0.0,0.0,0.0,0.00047629155148751136,P1:1451,0.00047629155148751136
9209,0.0010456651585703787,0.0,0.0,0.0,0.0013334329418051157,0.0004758196200750989,P2:21980,0.0004758196200750989
14151,0.0,0.0,-0.0023635703764241186,0.0,0.0,-0.00047271407528482373,P1:21765,0.00047271407528482373
