,feature,importance_mean,importance_std
0,P4:3052,6.817862418086669,0.4880581172863721
1,P4:3769,6.7876747309658345,0.48769483993063323
2,P4:6212,1.335246087443549,0.1025464871603212
3,P4:6239,1.2914344529410107,0.09772201181953843
4,P1:22210,0.1359439123110465,0.02016035159422328
5,P1:22213,0.08931150191520486,0.01826916902669888
6,P4:5287,0.04692741060222265,0.012927769132762583
7,P7:31,0.02624138212501689,0.009856835643702726
8,P4:5260,0.019829051803938822,0.00782542412112251
9,P1:20054,0.019474860466400862,0.009404272608864927
10,MFI:469,0.012305745681509637,0.005722832727734797
11,P7:107,0.007439253304695134,0.006221314271710047
12,P5 gd:393,0.00601900312401299,0.003600697844690195
13,P5 gd:523,0.004337039187320566,0.006003479688648666
14,P1:12669,0.004182715200985667,0.00401426015848141
15,P1:22453,0.0004371815426687814,0.0014052522215701364
16,P4:6227,-0.0012243531082033344,0.0025469786571940957
