,P1:22240,P1:23185,P1:11755,P2:24049,P1:19709,P1:9862,P2:9864,P5 gd:335,P1:22834,P4:3333,P2:7225,P1:22232,P2:9342,P2:8765,P2:11251,P2:41,P2:384,P1:9908,P5 gd:1426,P7 Mono:6178,P4:4754,P2:19843,P2:14607,P1:4428,P7 Mono:3409,P2:7298,P5 gd:1966,P1:2043,P2:8332,P1:8986,P2:19526,P2:8981,P1:7363,P5 gd:1759,P1:495,P4:3799,MFI:469
0,-0.0012581237863819317,-0.0009637939751395153,-0.0017735818701593298,-3.236638368692146e-05,-0.0009115397190415375,-0.0012833881535823932,-0.00037240840442123724,0.00011035460754063586,0.001509832033281977,0.00032589308155062113,0.0001006060225759442,0.0012722215154336303,-1.9138360284304268e-05,-0.0002608762366030082,0.00016467324123395355,0.0002536618242580668,5.048560293596793e-05,0.0012861550781494424,0.0005191144595152186,0.0008915283751231573,0.0013960662369354726,0.0011444102064863126,0.0001052747004365584,0.0007272609396859198,0.0006489015668773579,0.0006847179698090677,0.0007273001103892951,0.0014566007881758325,0.0010047212700339536,0.0005862433436010783,0.0013100810726472678,0.0014157093981648217,0.0018165673168177021,0.0022517861471708367,0.0023167210262786397,0.002860145412884152,0.003401583835181271
1,-0.0011692300030055058,-0.0022513461528455847,-0.00042545749481223694,-0.0015786480407824488,-0.0012046797905846673,0.0011483040162647007,-0.0006649638287782589,-6.144675538030664e-05,0.0005765777186494125,0.0006965728777075242,0.0004721340725538925,0.00039037016630835697,9.5144224041388e-05,-0.00014732710034631724,-7.654317665237165e-05,7.866630445413358e-06,-4.066249473089201e-05,0.0009463735199480294,0.0005817596902556732,-0.0015038112347702803,0.000605856671597016,6.834265220037605e-05,0.0006723388070194458,0.0011956273329735978,0.0008064308436715184,0.0011059646842911386,0.0017270077371409898,0.0010824723152107474,0.0007388078234661644,1.7167158449432618e-05,0.0007405673356379316,0.001181933908197208,0.0016065792090007025,0.0027919010444925896,0.00044024968282280197,0.00433582198648097,0.004312399305581666
2,-0.0016445577596136962,-0.0009927439794733262,-0.0013813023493655374,-0.0009515420056351309,-0.0014616316815847519,0.00023766794398888402,-0.00021488435166019948,-0.00043693545539083556,-0.002195374618296164,-0.0013746126862265728,-5.758932409297146e-05,-0.0008521236838581747,2.4886798443340963e-05,0.0004991328683166263,0.0004117330990669188,0.00019408996423092573,-9.096673522371312e-05,-0.00045187193040824303,0.0004816783184186102,0.0016183090234616893,-0.00043172444946409927,-0.00010017658814362451,-5.325880074838474e-05,0.0006654027775840066,0.0007810773329322562,-0.0007610133287369591,0.0006805270802214269,0.00040292629453228535,0.0009029220344532185,0.0015418404462870794,0.0011278723455651618,0.0016016311891730861,0.0007706636079161666,0.0037589840350395753,0.004423118558996519,0.002797502339130037,0.001482505151883723
3,-0.003984572986023616,-0.002987214987936221,-0.002382531152880507,-0.0008596263480145638,0.0004508854279872132,-0.0026884040795450703,-0.0004764189027033072,-0.0008890728372706325,-0.0007918444188036444,5.7602703793346866e-05,-0.0007580108004942576,-0.000856527477046426,2.483685154638926e-05,0.0001387245045201546,-8.632584491030659e-05,0.0001510317615614487,0.000705633631514796,-0.0011550848807842518,4.908771374290133e-05,0.001077158654548327,0.0005498931889690584,0.001076391404257332,0.0018733154341105118,0.00012726180583530478,0.0006629237538373078,0.0019357247132224809,-8.43132987590478e-05,0.0003097199054024058,0.0009012344096813452,0.0015766979419639948,0.0006741656872880364,0.0007642826827405913,0.002366163277413874,0.0009150907679759679,0.002601738897890754,0.0007782105086335811,0.002643077433961888
