,alpha,l1_ratio,mae
0,0.001,0.2,-0.2431983183855526
1,0.001,0.21000000000000002,-0.24319666411358923
2,0.001,0.22000000000000003,-0.2431922715005975
3,0.001,0.23000000000000004,-0.2431997798983261
4,0.001,0.24000000000000005,-0.24320276657255988
5,0.001,0.25000000000000006,-0.2432137031589289
6,0.001,0.26000000000000006,-0.24323454936613792
7,0.001,0.2700000000000001,-0.24324764750557268
8,0.001,0.2800000000000001,-0.2432351995763671
9,0.001,0.2900000000000001,-0.24322357121294266
10,0.001,0.3000000000000001,-0.24321131550463473
11,0.001,0.3100000000000001,-0.24319609519220667
12,0.001,0.3200000000000001,-0.24316600516575312
13,0.001,0.3300000000000001,-0.24313602048043675
14,0.001,0.34000000000000014,-0.24309221441054962
15,0.001,0.35000000000000014,-0.24304272134898422
16,0.001,0.36000000000000015,-0.24300150007474114
17,0.001,0.37000000000000016,-0.24296422621074598
18,0.001,0.38000000000000017,-0.2429335068972147
19,0.001,0.3900000000000002,-0.24291337813395306
20,0.001,0.4000000000000002,-0.24288587083834404
21,0.001,0.4100000000000002,-0.242852259517918
22,0.001,0.4200000000000002,-0.24281685805413017
23,0.001,0.4300000000000002,-0.24277060685240545
24,0.001,0.4400000000000002,-0.24272066759215477
25,0.001,0.45000000000000023,-0.24267461955156025
26,0.001,0.46000000000000024,-0.24262230602209373
27,0.001,0.47000000000000025,-0.24257099771212812
28,0.001,0.48000000000000026,-0.24251907535173653
29,0.001,0.49000000000000027,-0.24246355304683967
30,0.001,0.5000000000000002,-0.2424111892573761
31,0.001,0.5100000000000002,-0.24236541939719689
32,0.001,0.5200000000000002,-0.2423184176992422
33,0.001,0.5300000000000002,-0.24227564425006523
34,0.001,0.5400000000000003,-0.24223538470764344
35,0.001,0.5500000000000003,-0.24219288699604893
36,0.001,0.5600000000000003,-0.24215891368730613
37,0.001,0.5700000000000003,-0.2421348809214517
38,0.001,0.5800000000000003,-0.24210512129078657
39,0.001,0.5900000000000003,-0.2420736898343159
40,0.001,0.6000000000000003,-0.2420366351982009
41,0.001,0.6100000000000003,-0.24199060967656932
42,0.001,0.6200000000000003,-0.24194481030348697
43,0.001,0.6300000000000003,-0.24190446806381732
44,0.001,0.6400000000000003,-0.24186120173592826
45,0.001,0.6500000000000004,-0.2418189245934706
46,0.001,0.6600000000000004,-0.24177854572973498
47,0.001,0.6700000000000004,-0.24173642703871667
48,0.001,0.6800000000000004,-0.2416956156000531
49,0.001,0.6900000000000004,-0.24164785996239646
50,0.001,0.7000000000000004,-0.2415904735678506
51,0.001,0.7100000000000004,-0.24152588297462188
52,0.001,0.7200000000000004,-0.24145787875131383
53,0.001,0.7300000000000004,-0.2413906776787395
54,0.001,0.7400000000000004,-0.24132015329283799
55,0.001,0.7500000000000004,-0.2412441653041092
56,0.001,0.7600000000000005,-0.24116858849133252
57,0.001,0.7700000000000005,-0.2410875429912208
58,0.001,0.7800000000000005,-0.2409888897340485
59,0.001,0.7900000000000005,-0.24089806895818336
60,0.001,0.8000000000000005,-0.2408179511866891
61,0.001,0.8100000000000005,-0.2407460188022945
62,0.001,0.8200000000000005,-0.24066641638790032
63,0.001,0.8300000000000005,-0.2405877042643107
64,0.001,0.8400000000000005,-0.24050454559532525
65,0.001,0.8500000000000005,-0.24042195463729918
66,0.001,0.8600000000000005,-0.24034244059078896
67,0.001,0.8700000000000006,-0.240266657458745
68,0.001,0.8800000000000006,-0.24018589107744973
69,0.001,0.8900000000000006,-0.24010954270709053
70,0.001,0.9000000000000006,-0.24003489875039702
71,0.001,0.9100000000000006,-0.23995618856088036
72,0.001,0.9200000000000006,-0.2398822635273043
73,0.001,0.9300000000000006,-0.23980823339927487
74,0.001,0.9400000000000006,-0.23974058750547178
75,0.001,0.9500000000000006,-0.23968038828943491
76,0.001,0.9600000000000006,-0.23962768917185018
77,0.001,0.9700000000000006,-0.23958103697181762
78,0.001,0.9800000000000006,-0.23952927656259546
79,0.001,0.9900000000000007,-0.23945996156724417
80,0.003,0.2,-0.23688305446664754
81,0.003,0.21000000000000002,-0.2366164933537398
82,0.003,0.22000000000000003,-0.23633764798526843
83,0.003,0.23000000000000004,-0.23604904935631227
84,0.003,0.24000000000000005,-0.2357743204944968
85,0.003,0.25000000000000006,-0.23552065677246434
86,0.003,0.26000000000000006,-0.23528038506274704
87,0.003,0.2700000000000001,-0.23505104330572388
88,0.003,0.2800000000000001,-0.23481804508887694
89,0.003,0.2900000000000001,-0.23457709638877083
90,0.003,0.3000000000000001,-0.2343416858734701
91,0.003,0.3100000000000001,-0.2340860119916251
92,0.003,0.3200000000000001,-0.23383772741259715
93,0.003,0.3300000000000001,-0.23360255725141507
94,0.003,0.34000000000000014,-0.23336324809840117
95,0.003,0.35000000000000014,-0.23312972942914414
96,0.003,0.36000000000000015,-0.23291258141530283
97,0.003,0.37000000000000016,-0.23270420939154937
98,0.003,0.38000000000000017,-0.23249594513767682
99,0.003,0.3900000000000002,-0.23228845489737632
100,0.003,0.4000000000000002,-0.23209348124633192
101,0.003,0.4100000000000002,-0.23190982890320186
102,0.003,0.4200000000000002,-0.23172620492386456
103,0.003,0.4300000000000002,-0.2315591401037241
104,0.003,0.4400000000000002,-0.23139367366893737
105,0.003,0.45000000000000023,-0.23122663837334897
106,0.003,0.46000000000000024,-0.23105197103421868
107,0.003,0.47000000000000025,-0.23087194213266798
108,0.003,0.48000000000000026,-0.23069077315382483
109,0.003,0.49000000000000027,-0.230515650998463
110,0.003,0.5000000000000002,-0.23034472253476157
111,0.003,0.5100000000000002,-0.23016881152283272
112,0.003,0.5200000000000002,-0.22998339554963834
113,0.003,0.5300000000000002,-0.22980743198728232
114,0.003,0.5400000000000003,-0.22963689157306008
115,0.003,0.5500000000000003,-0.22946317365674565
116,0.003,0.5600000000000003,-0.22928634703414794
117,0.003,0.5700000000000003,-0.2291008384445146
118,0.003,0.5800000000000003,-0.22892393277601644
119,0.003,0.5900000000000003,-0.22874260881101469
120,0.003,0.6000000000000003,-0.22856259997428374
121,0.003,0.6100000000000003,-0.22838744850718387
122,0.003,0.6200000000000003,-0.22821741055265646
123,0.003,0.6300000000000003,-0.2280497959531557
124,0.003,0.6400000000000003,-0.22788662723210282
125,0.003,0.6500000000000004,-0.22771787947272434
126,0.003,0.6600000000000004,-0.22753445674502404
127,0.003,0.6700000000000004,-0.2273515802029169
128,0.003,0.6800000000000004,-0.22717563768405294
129,0.003,0.6900000000000004,-0.22700664149291633
130,0.003,0.7000000000000004,-0.22684062109389183
131,0.003,0.7100000000000004,-0.2266814216364809
132,0.003,0.7200000000000004,-0.22652531991538727
133,0.003,0.7300000000000004,-0.22637191982666444
134,0.003,0.7400000000000004,-0.2262267610547603
135,0.003,0.7500000000000004,-0.22607885522449805
136,0.003,0.7600000000000005,-0.22593412806259425
137,0.003,0.7700000000000005,-0.2257924178074076
138,0.003,0.7800000000000005,-0.22564855735587522
139,0.003,0.7900000000000005,-0.22552009421123537
140,0.003,0.8000000000000005,-0.22539652941169533
141,0.003,0.8100000000000005,-0.22527126316102916
142,0.003,0.8200000000000005,-0.2251525573735248
143,0.003,0.8300000000000005,-0.22503127336215972
144,0.003,0.8400000000000005,-0.22490731469890018
145,0.003,0.8500000000000005,-0.2247812654134585
146,0.003,0.8600000000000005,-0.22465485818736955
147,0.003,0.8700000000000006,-0.2245355650679825
148,0.003,0.8800000000000006,-0.22442327334328296
149,0.003,0.8900000000000006,-0.22431728157908798
150,0.003,0.9000000000000006,-0.2242008272668267
151,0.003,0.9100000000000006,-0.22407753079207607
152,0.003,0.9200000000000006,-0.223949100524916
153,0.003,0.9300000000000006,-0.22382237370456506
154,0.003,0.9400000000000006,-0.22369225532935053
155,0.003,0.9500000000000006,-0.22356540930430205
156,0.003,0.9600000000000006,-0.22343752251564747
157,0.003,0.9700000000000006,-0.22331154873109382
158,0.003,0.9800000000000006,-0.22318533008648275
159,0.003,0.9900000000000007,-0.223060308229341
160,0.005,0.2,-0.2317085781390097
161,0.005,0.21000000000000002,-0.2313034723433743
162,0.005,0.22000000000000003,-0.2309284399091254
163,0.005,0.23000000000000004,-0.23058131073689075
164,0.005,0.24000000000000005,-0.23026505474989659
165,0.005,0.25000000000000006,-0.22994472633752835
166,0.005,0.26000000000000006,-0.22961140489226312
167,0.005,0.2700000000000001,-0.22927761257497617
168,0.005,0.2800000000000001,-0.22894724614648612
169,0.005,0.2900000000000001,-0.22863068437815215
170,0.005,0.3000000000000001,-0.22833986411566587
171,0.005,0.3100000000000001,-0.22804664784429768
172,0.005,0.3200000000000001,-0.22776150353298152
173,0.005,0.3300000000000001,-0.22748740550639754
174,0.005,0.34000000000000014,-0.2272130996158414
175,0.005,0.35000000000000014,-0.22692553526730375
176,0.005,0.36000000000000015,-0.22665142827528914
177,0.005,0.37000000000000016,-0.22639381773865602
178,0.005,0.38000000000000017,-0.22613102360740295
179,0.005,0.3900000000000002,-0.22587818820022734
180,0.005,0.4000000000000002,-0.2256258337836416
181,0.005,0.4100000000000002,-0.22538467445489294
182,0.005,0.4200000000000002,-0.22515345166612594
183,0.005,0.4300000000000002,-0.2249357186810353
184,0.005,0.4400000000000002,-0.2247339446684981
185,0.005,0.45000000000000023,-0.22452242948239176
186,0.005,0.46000000000000024,-0.22430777368587942
187,0.005,0.47000000000000025,-0.2241115638008692
188,0.005,0.48000000000000026,-0.22392816755981895
189,0.005,0.49000000000000027,-0.22374578057600275
190,0.005,0.5000000000000002,-0.22357330355036897
191,0.005,0.5100000000000002,-0.2233977465688886
192,0.005,0.5200000000000002,-0.2232135741451421
193,0.005,0.5300000000000002,-0.22302742511830548
194,0.005,0.5400000000000003,-0.22282652310591444
195,0.005,0.5500000000000003,-0.22263072269459208
196,0.005,0.5600000000000003,-0.2224518116838153
197,0.005,0.5700000000000003,-0.22227532656848004
198,0.005,0.5800000000000003,-0.22210043609701247
199,0.005,0.5900000000000003,-0.2219249918256421
200,0.005,0.6000000000000003,-0.22174779138286388
201,0.005,0.6100000000000003,-0.22157689813079845
202,0.005,0.6200000000000003,-0.2214138951401667
203,0.005,0.6300000000000003,-0.22125490355638092
204,0.005,0.6400000000000003,-0.22110092201791656
205,0.005,0.6500000000000004,-0.220952066318066
206,0.005,0.6600000000000004,-0.22081226432003445
207,0.005,0.6700000000000004,-0.22067929674612688
208,0.005,0.6800000000000004,-0.22055585819899853
209,0.005,0.6900000000000004,-0.22043247544840402
210,0.005,0.7000000000000004,-0.22030191088708934
211,0.005,0.7100000000000004,-0.22017665035409476
212,0.005,0.7200000000000004,-0.22005601187987958
213,0.005,0.7300000000000004,-0.21994652513054083
214,0.005,0.7400000000000004,-0.21984017259845728
215,0.005,0.7500000000000004,-0.21972193648848162
216,0.005,0.7600000000000005,-0.21960466378950613
217,0.005,0.7700000000000005,-0.2194996009108495
218,0.005,0.7800000000000005,-0.219401411025378
219,0.005,0.7900000000000005,-0.2193088735899938
220,0.005,0.8000000000000005,-0.2192187001191367
221,0.005,0.8100000000000005,-0.21913835705224033
222,0.005,0.8200000000000005,-0.21905475252011455
