,0
baseline,-0.22101337098063442
avg_neg_mae_tt,-0.13874968487778414
avg_neg_mae_vv,-0.15200149536254265
avg_neg_mae_tv,-0.20460846520326242
data_source,Analysis/RandomForest/May/24052023/25052023_9/rf_fs_bs_candidate_features_100_25052023_9.csv
partition_training_dataset,True
fs_bs_filter,2
n_splits,4
n_repeats,5
random_state,336
impute,True
standardise,True
normalise,True
strategy,median
max_depth,11
n_estimators,60
max_features,0.4
max_samples,0.5
bootstrap,True
min_samples_split,10
features,"['P4:3799', 'P5 gd:1966', 'MFI:469', 'P1:20790', 'P4:5572', 'P7 Mono:4045', 'MFI:149', 'P1:22240', 'P1:495', 'P7 Mono:6166', 'P1:6709', 'P1:20030', 'P1:9862', 'P4:3634', 'P5 gd:1778', 'P4:5481', 'P1:6551', 'P3:4627', 'P2:9216', 'P7 Mono:5918', 'P7 Mono:1890', 'P1:22915', 'P7 Mono:5467', 'P4:3333', 'P2:1844', 'P5 gd:1727', 'P1:9908', 'P2:11295', 'P2:4840', 'P2:8981', 'P2:9961']"
