,0
baseline,-0.22163845844011948
avg_neg_mae_tt,-0.147196890618231
avg_neg_mae_vv,-0.15983586713070658
avg_neg_mae_tv,-0.20604481748976547
data_source,Analysis/RandomForest/May/24052023/25052023_9/rf_fs_bs_candidate_features_25_25052023_9.csv
partition_training_dataset,True
fs_bs_filter,2
n_splits,4
n_repeats,5
random_state,336
impute,True
standardise,True
normalise,True
strategy,median
max_depth,11
n_estimators,60
max_features,0.4
max_samples,0.5
bootstrap,True
min_samples_split,10
features,"['P4:3799', 'P5 gd:1966', 'MFI:469', 'P3:5417', 'MFI:149', 'P1:22240', 'P1:22834', 'P1:22913', 'P1:495', 'P1:9589', 'P1:6709']"
