,coef_weight_0,coef_weight_1,coef_weight_2,coef_weight_3,coef_weight_4,coef_weight_mean,label,abs(cwm)
14095,0.0,0.010441038277989726,0.002495191719270306,0.0,0.0,0.0025872459994520066,P1:21968,0.0025872459994520066
1591,0.0,0.0,-0.012883868820778537,0.0,0.0,-0.0025767737641557075,P6 earlyB:24,0.0025767737641557075
8265,-0.0007188428226835713,-0.004860657313072453,0.0,-0.005749896364769028,-0.0015437576112308608,-0.002574630822351183,P2:24461,0.002574630822351183
6869,-0.011041293906729274,0.0,0.0,-0.0018265886491763814,0.0,-0.002573576511181131,P2:4982,0.002573576511181131
7221,0.0,0.0,0.0,-0.01283578235278763,0.0,-0.002567156470557526,P2:2883,0.002567156470557526
1268,0.006144195562886214,0.0,0.0,0.006679191857788553,0.0,0.0025646774841349535,P7 Mono:2027,0.0025646774841349535
15951,0.005465272915274624,0.0,0.0,6.106006380704763e-09,0.007329379358716327,0.0025589316759994664,MFI:131,0.0025589316759994664
16001,-0.005735549760379273,0.0,0.0,-0.0070584379650931285,0.0,-0.00255879754509448,Lin:32,0.00255879754509448
9300,0.0,0.0,0.0,0.0,-0.01279212997800796,-0.002558425995601592,P2:21777,0.002558425995601592
4662,0.0,-0.012777579245000337,0.0,0.0,0.0,-0.0025555158490000673,P3:5445,0.0025555158490000673
9140,0.0,0.0,-0.012761253213399623,0.0,0.0,-0.0025522506426799247,P2:22285,0.0025522506426799247
7660,0.005255092088383116,0.006305250055040554,0.0,0.0011893939675639733,0.0,0.002549947222197529,P2:25638,0.002549947222197529
15160,-0.012748093784838502,0.0,0.0,0.0,0.0,-0.0025496187569677004,P1:12216,0.0025496187569677004
7529,0.0,0.0,0.0,-0.012747609397579268,0.0,-0.0025495218795158537,P2:25945,0.0025495218795158537
9315,0.0,0.0,-0.012734020573042116,0.0,0.0,-0.002546804114608423,P2:21752,0.002546804114608423
8489,0.0,0.0,0.0,-0.012710512839035923,0.0,-0.0025421025678071846,P2:23916,0.0025421025678071846
721,-0.0017676083772938803,-0.010930122057676383,0.0,0.0,0.0,-0.0025395460869940528,P7 Mono:5431,0.0025395460869940528
13916,-0.0110952287901962,0.0,0.0,-0.0015756650876255689,0.0,-0.002534178775564354,P1:22390,0.002534178775564354
8590,0.0,0.0,0.0,-0.012648567145936917,0.0,-0.0025297134291873834,P2:23690,0.0025297134291873834
728,-0.003516913571780672,0.0,-0.0052952430511927166,-0.003814903298390407,0.0,-0.002525411984272759,P7 Mono:5418,0.002525411984272759
14434,0.0,0.0,0.0,0.0,-0.012609753041514977,-0.0025219506083029954,P1:20896,0.0025219506083029954
13858,0.0,0.0,-0.012598898144781042,0.0,0.0,-0.0025197796289562085,P1:22600,0.0025197796289562085
6025,0.0,-0.010363998815651856,0.0,-0.0022282743908216096,0.0,-0.0025184546412946934,P2:9167,0.0025184546412946934
11040,0.0,0.008247283859563592,0.0,0.004286943633211201,0.0,0.0025068454985549583,P1:8992,0.0025068454985549583
14882,-0.012506615173023249,0.0,0.0,0.0,0.0,-0.0025013230346046496,P1:13620,0.0025013230346046496
3170,0.0,-0.0012820901371071401,-0.011205935088698382,0.0,0.0,-0.0024976050451611044,P4:4599,0.0024976050451611044
13305,0.00626879882296114,0.0,0.0,0.006194124459704745,0.0,0.0024925846565331767,P1:24355,0.0024925846565331767
709,-0.00533588944014612,0.0,-0.007115321394285051,0.0,0.0,-0.002490242166886234,P7 Mono:5494,0.002490242166886234
15254,0.0,-0.010644484407667588,-0.0017631930852983302,0.0,0.0,-0.0024815354985931837,P1:11535,0.0024815354985931837
14284,0.0,0.0,0.0,0.0,-0.012407219269270034,-0.002481443853854007,P1:21375,0.002481443853854007
3401,0.0,0.012092777286671616,0.0,0.000282850918887977,0.0,0.0024751256411119187,P4:3728,0.0024751256411119187
2399,0.0,0.0,0.0,0.0,-0.012375329158685605,-0.0024750658317371213,P5 gd:1465,0.0024750658317371213
6769,0.0,0.0,0.0,0.0,-0.012356588489672768,-0.0024713176979345537,P2:5510,0.0024713176979345537
6888,0.005128040281773882,0.0,0.0,0.0,0.007212080956743872,0.0024680242477035505,P2:4834,0.0024680242477035505
15767,0.0,0.0,0.0,-0.01233615205740042,0.0,-0.0024672304114800843,MFI:328,0.0024672304114800843
1267,0.010063380351540344,0.0,0.0,0.0022707457668177645,0.0,0.0024668252236716218,P7 Mono:2039,0.0024668252236716218
12428,0.0,0.0,0.005993073533909688,0.0037088469212638673,0.0026178686601018466,0.0024639578230550804,P1:323,0.0024639578230550804
2496,0.0,0.0,0.0,0.012288442194522157,0.0,0.0024576884389044314,P5 gd:1280,0.0024576884389044314
14463,0.0,0.012247185496898409,0.0,0.0,0.0,0.0024494370993796816,P1:20851,0.0024494370993796816
15166,0.0,0.0,0.004151326962310934,0.008083711382856792,0.0,0.0024470076690335453,P1:12157,0.0024470076690335453
11228,0.0,0.0,0.002237958417241712,0.009949736777182958,0.0,0.0024375390388849338,P1:8295,0.0024375390388849338
1378,0.0,0.004554111532357409,0.0,0.0,0.007632253252511254,0.0024372729569737328,P6:62,0.0024372729569737328
7021,0.0,0.0,0.0,0.0,0.012172524652108052,0.0024345049304216105,P2:416,0.0024345049304216105
1181,0.0,0.0,0.001759057000723037,0.004875619440391298,0.005494106263630032,0.0024257565409488736,P7 Mono:250,0.0024257565409488736
8936,0.0,0.0,0.0,0.0035804354648292405,0.008525642215798532,0.0024212155361255545,P2:22887,0.0024212155361255545
847,0.0,-0.012102463748502296,0.0,0.0,0.0,-0.002420492749700459,P7 Mono:4767,0.002420492749700459
5994,0.0,-0.009448086409473345,0.0,-0.002645001802584535,0.0,-0.002418617642411576,P2:925,0.002418617642411576
7195,0.0,0.0,0.005329090359028043,0.0067616206870111,0.0,0.002418142209207829,P2:301,0.002418142209207829
496,0.0,0.0,-0.012089148809329686,0.0,0.0,-0.0024178297618659373,P7 Mono:6290,0.0024178297618659373
541,-0.0020400331255155213,-0.00377294975421214,0.0,-0.003915716194337509,-0.0023537552357361714,-0.0024164908619602682,P7 Mono:6178,0.0024164908619602682
14838,0.0,0.0,0.0,-0.012081972593160253,0.0,-0.0024163945186320506,P1:1721,0.0024163945186320506
8534,0.0,0.0,0.0,-0.012062241793789964,0.0,-0.0024124483587579927,P2:23848,0.0024124483587579927
15252,0.0,-0.005368637829286208,-0.0066897970344684,0.0,0.0,-0.002411686972750922,P1:11539,0.002411686972750922
14482,0.0,-0.012042235734651009,0.0,0.0,0.0,-0.0024084471469302017,P1:20792,0.0024084471469302017
8474,0.0,0.0,0.0,0.011676652077245784,0.0003545828314021509,0.002406246981729587,P2:23944,0.002406246981729587
8585,0.0,0.0,0.0,-0.012026027022242421,0.0,-0.0024052054044484844,P2:23695,0.0024052054044484844
14555,-0.0008742490430622368,0.0,-0.0036047864544781687,0.0,-0.007545677638833672,-0.0024049426272748156,P1:20570,0.0024049426272748156
9118,-0.0040800856176375026,-0.0008077232290394347,-0.007115339261194864,0.0,0.0,-0.00240062962157436,P2:22338,0.00240062962157436
7652,0.0,-0.007683374531698085,0.0,-0.004316134088037896,0.0,-0.002399901723947196,P2:25659,0.002399901723947196
1919,0.0,0.0,0.0,0.0,-0.011998134801147201,-0.0023996269602294404,P5 gd:558,0.0023996269602294404
15409,0.0,-0.007247297593946333,0.0,0.0,-0.004743358467103148,-0.002398131212209896,P1:10493,0.002398131212209896
1176,0.0,0.0,-0.003647821270462879,-0.005134598286005075,-0.0031988759918059073,-0.0023962591096547722,P7 Mono:2549,0.0023962591096547722
4546,0.0,0.0,0.004636645034567451,0.0,0.007339193719368532,0.0023951677507871964,P3:5915,0.0023951677507871964
4055,0.0015767740132422903,0.01035644052937958,0.0,0.0,0.0,0.0023866429085243742,P3:7777,0.0023866429085243742
6753,0.0,0.0,0.008650840226166835,0.0032351649654724945,0.0,0.002377201038327866,P2:5756,0.002377201038327866
4661,0.0,-0.011870814055374056,0.0,0.0,0.0,-0.0023741628110748115,P3:5448,0.0023741628110748115
35,0.0,0.0,-0.002494095815159237,-0.0072453963524645,-0.002127497885826917,-0.0023733980106901307,P7:64,0.0023733980106901307
11748,0.0,0.006188118947881893,0.003927542533682893,0.0017093858529786253,0.0,0.0023650094669086822,P1:622,0.0023650094669086822
6122,0.011817493954895624,0.0,0.0,0.0,0.0,0.002363498790979125,P2:8887,0.002363498790979125
8547,0.0,-0.001847972224383796,0.0,-0.009956762738040748,0.0,-0.0023609469924849085,P2:23819,0.0023609469924849085
8837,-0.011796703460030334,0.0,0.0,0.0,0.0,-0.0023593406920060667,P2:23126,0.0023593406920060667
5674,0.00820409934278029,0.0,0.0,0.0035894492912399577,0.0,0.0023587097268040493,P3:144,0.0023587097268040493
