,C,fit_intercept,l1_ratio,max_iter,n_jobs,penalty,solver,avg_neg_mae
243,0.7000000000000001,True,0.5,100,15,elasticnet,saga,-0.13571115013169446
244,0.7000000000000001,True,0.55,100,15,elasticnet,saga,-0.13496488147497804
245,0.7000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.13496488147497804
246,0.7000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.1357001755926251
247,0.7000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.1357001755926251
248,0.7000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.1357001755926251
249,0.7000000000000001,True,0.8,100,15,elasticnet,saga,-0.1357001755926251
250,0.7000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.1357001755926251
251,0.7000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.1357001755926251
252,0.7500000000000001,True,0.05,100,15,elasticnet,saga,-0.14382133450395082
253,0.7500000000000001,True,0.1,100,15,elasticnet,saga,-0.14308604038630374
254,0.7500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.14161545215100962
255,0.7500000000000001,True,0.2,100,15,elasticnet,saga,-0.14161545215100962
256,0.7500000000000001,True,0.25,100,15,elasticnet,saga,-0.13940956979806846
257,0.7500000000000001,True,0.3,100,15,elasticnet,saga,-0.13940956979806848
258,0.7500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.13940956979806848
259,0.7500000000000001,True,0.4,100,15,elasticnet,saga,-0.137928007023705
260,0.7500000000000001,True,0.45,100,15,elasticnet,saga,-0.13719271290605795
261,0.7500000000000001,True,0.5,100,15,elasticnet,saga,-0.13644644424934152
262,0.7500000000000001,True,0.55,100,15,elasticnet,saga,-0.13571115013169446
263,0.7500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.13496488147497804
264,0.7500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.13496488147497804
265,0.7500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.1357001755926251
266,0.7500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.1357001755926251
267,0.7500000000000001,True,0.8,100,15,elasticnet,saga,-0.1357001755926251
268,0.7500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.1357001755926251
269,0.7500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.1357001755926251
270,0.8,True,0.05,100,15,elasticnet,saga,-0.14382133450395082
271,0.8,True,0.1,100,15,elasticnet,saga,-0.14308604038630374
272,0.8,True,0.15000000000000002,100,15,elasticnet,saga,-0.14161545215100962
273,0.8,True,0.2,100,15,elasticnet,saga,-0.14161545215100962
274,0.8,True,0.25,100,15,elasticnet,saga,-0.14161545215100962
275,0.8,True,0.3,100,15,elasticnet,saga,-0.14014486391571554
276,0.8,True,0.35000000000000003,100,15,elasticnet,saga,-0.13940956979806848
277,0.8,True,0.4,100,15,elasticnet,saga,-0.137928007023705
278,0.8,True,0.45,100,15,elasticnet,saga,-0.13719271290605795
279,0.8,True,0.5,100,15,elasticnet,saga,-0.13719271290605795
280,0.8,True,0.55,100,15,elasticnet,saga,-0.13644644424934152
281,0.8,True,0.6000000000000001,100,15,elasticnet,saga,-0.13571115013169446
282,0.8,True,0.6500000000000001,100,15,elasticnet,saga,-0.13496488147497804
283,0.8,True,0.7000000000000001,100,15,elasticnet,saga,-0.13496488147497804
284,0.8,True,0.7500000000000001,100,15,elasticnet,saga,-0.13496488147497804
285,0.8,True,0.8,100,15,elasticnet,saga,-0.1357001755926251
286,0.8,True,0.8500000000000001,100,15,elasticnet,saga,-0.1357001755926251
287,0.8,True,0.9000000000000001,100,15,elasticnet,saga,-0.1357001755926251
288,0.8500000000000001,True,0.05,100,15,elasticnet,saga,-0.14382133450395082
289,0.8500000000000001,True,0.1,100,15,elasticnet,saga,-0.14308604038630374
290,0.8500000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.14161545215100962
291,0.8500000000000001,True,0.2,100,15,elasticnet,saga,-0.14161545215100962
292,0.8500000000000001,True,0.25,100,15,elasticnet,saga,-0.14161545215100962
293,0.8500000000000001,True,0.3,100,15,elasticnet,saga,-0.14014486391571554
294,0.8500000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.13940956979806848
295,0.8500000000000001,True,0.4,100,15,elasticnet,saga,-0.13940956979806848
296,0.8500000000000001,True,0.45,100,15,elasticnet,saga,-0.1386742756804214
297,0.8500000000000001,True,0.5,100,15,elasticnet,saga,-0.13719271290605795
298,0.8500000000000001,True,0.55,100,15,elasticnet,saga,-0.13644644424934152
299,0.8500000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.13644644424934152
300,0.8500000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.13496488147497804
301,0.8500000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.13496488147497804
302,0.8500000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.13496488147497804
303,0.8500000000000001,True,0.8,100,15,elasticnet,saga,-0.13496488147497804
304,0.8500000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.1357001755926251
305,0.8500000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.1357001755926251
306,0.9000000000000001,True,0.05,100,15,elasticnet,saga,-0.14382133450395082
307,0.9000000000000001,True,0.1,100,15,elasticnet,saga,-0.14308604038630374
308,0.9000000000000001,True,0.15000000000000002,100,15,elasticnet,saga,-0.14308604038630374
309,0.9000000000000001,True,0.2,100,15,elasticnet,saga,-0.14161545215100962
310,0.9000000000000001,True,0.25,100,15,elasticnet,saga,-0.14161545215100962
311,0.9000000000000001,True,0.3,100,15,elasticnet,saga,-0.14014486391571554
312,0.9000000000000001,True,0.35000000000000003,100,15,elasticnet,saga,-0.14014486391571554
313,0.9000000000000001,True,0.4,100,15,elasticnet,saga,-0.13940956979806848
314,0.9000000000000001,True,0.45,100,15,elasticnet,saga,-0.13940956979806846
315,0.9000000000000001,True,0.5,100,15,elasticnet,saga,-0.13719271290605795
316,0.9000000000000001,True,0.55,100,15,elasticnet,saga,-0.13719271290605795
317,0.9000000000000001,True,0.6000000000000001,100,15,elasticnet,saga,-0.13644644424934152
318,0.9000000000000001,True,0.6500000000000001,100,15,elasticnet,saga,-0.13644644424934152
319,0.9000000000000001,True,0.7000000000000001,100,15,elasticnet,saga,-0.13496488147497804
320,0.9000000000000001,True,0.7500000000000001,100,15,elasticnet,saga,-0.13496488147497804
321,0.9000000000000001,True,0.8,100,15,elasticnet,saga,-0.13496488147497804
322,0.9000000000000001,True,0.8500000000000001,100,15,elasticnet,saga,-0.1357001755926251
323,0.9000000000000001,True,0.9000000000000001,100,15,elasticnet,saga,-0.1357001755926251
