,feature_name,nlog_p_0,nlog_p_1
134,MFI:175,2.392236569363009,0.10455954091365299
135,MFI:176,2.2721629977059847,0.11586176075806051
136,MFI:177,1.6020868374135306,0.5716163085361077
137,MFI:178,12.54744757402354,0.22492062225488238
138,MFI:179,22.918948147113923,0.5830801537871828
139,MFI:18,5.4364215035617525,0.39363375848716325
140,MFI:180,11.0497269606181,0.5086321467668256
141,MFI:181,1.6016803087040508,0.006676235802583495
142,MFI:182,45.310943697362795,0.5787771720218557
143,MFI:183,12.658208479034005,0.30347294607418046
144,MFI:184,13.431491133321174,0.08946633822883004
145,MFI:185,25.09520168344068,0.5496131722634808
146,MFI:186,12.007654692484657,0.4373943202282469
147,MFI:187,10.568064766688737,0.9897794866650019
148,MFI:188,8.499937510676595,0.9710414085820919
149,MFI:189,29.97626333089934,0.3488775481657889
150,MFI:19,1.4986855912162613,0.36581502135482297
151,MFI:190,3.7816904171750094,0.8557455492905414
152,MFI:191,13.684641510944058,0.012781808403778268
153,MFI:192,8.541036778854757,0.33776236120603587
154,MFI:193,1.3187011598099185,0.0013506173340808395
155,MFI:194,58.42020231449235,0.6426564819071854
156,MFI:195,7.295907572265688,0.08346820340247058
157,MFI:196,11.085503646670569,0.548690027729828
158,MFI:197,19.28046102636763,0.6743784247018346
159,MFI:198,9.847697652253816,0.3827999795593835
160,MFI:199,4.173002469453565,0.3100579419034442
161,MFI:2,4.582610891195702,0.11977107099151597
162,MFI:20,12.43555043173596,0.16726007004834825
163,MFI:200,31.33657159606621,0.06576362780071002
164,MFI:201,30.392832134514336,0.42544872321624516
165,MFI:202,10.259412419831245,0.167638120070381
166,MFI:203,2.9338534125361657,0.04744607323752562
167,MFI:204,13.757869836919632,0.4280481000847705
168,MFI:205,7.799321401363358,0.5327092546225607
169,MFI:206,18.482814578842497,0.29619777808983583
170,MFI:207,24.15687336244276,0.024917838305106684
171,MFI:208,4.9147589256733015,0.3070483779104684
172,MFI:209,14.613223477712264,0.29114524564956407
173,MFI:21,4.706040457348326,0.5665629374998122
174,MFI:210,38.19395875776866,0.3625458883032579
175,MFI:211,10.596602741114975,0.04076856610171789
176,MFI:212,23.700975282107475,0.17737279742282602
177,MFI:213,23.18855716174311,0.16348362591223345
178,MFI:214,9.237843873418004,0.015968087524975635
179,MFI:215,2.4098602660443498,0.03701093533038531
180,MFI:216,0.557521757839327,0.11043470853436842
181,MFI:217,5.181477570862423,0.4772239958220966
182,MFI:218,6.712679138106063,0.11723234703169916
183,MFI:219,4.894182130367147,0.15497205221220853
184,MFI:22,1.5306324648368688,0.070170223698603
185,MFI:220,1.5064177282825686,0.03870807027425983
186,MFI:221,5.402212626111917,0.3244370959172784
187,MFI:222,5.236367386049841,0.09105123930054114
188,MFI:223,2.154089083228006,0.11262510467397109
189,MFI:224,6.542315575563618,0.7318785822113154
190,MFI:225,7.796862705376942,0.21414033541240687
191,MFI:226,11.356462829195243,0.25430844928660074
192,MFI:227,47.04638489156826,0.20268124620279987
193,MFI:228,7.739324259354758,1.125091402318598
194,MFI:229,4.746897630063563,0.4785021496776983
195,MFI:23,5.901487859106417,0.725941906417334
196,MFI:230,1.6289803208494558,0.48379170237952696
197,MFI:231,33.54456061988507,1.8170817824860557
198,MFI:232,16.100395728737624,2.476090785989512
199,MFI:233,18.729463598199608,2.5951682225452526
200,MFI:234,16.011817586884433,2.549313392452695
201,MFI:235,29.607523498611727,2.6252452612598995
202,MFI:236,17.682469539112798,3.0686777757277506
203,MFI:237,31.818287829528565,1.722842768936429
204,MFI:238,12.650049255242468,3.232954416306252
205,MFI:239,17.59884744614494,2.3695912541693227
206,MFI:24,1.4332023002122387,0.38942419257226335
207,MFI:240,16.66868538017649,2.491522899850592
208,MFI:241,11.273028805356354,1.1352259720828015
209,MFI:242,20.377319557435317,2.186567527408993
210,MFI:243,10.312358901965718,3.7120650551713172
211,MFI:244,12.40380943385028,0.8400276286796936
212,MFI:245,8.61657727512243,4.24799273212358
213,MFI:246,16.270171003578568,2.3266971866789454
214,MFI:247,12.884060607932765,0.39621547221579106
215,MFI:248,17.117063609363058,3.0269299111558103
216,MFI:249,17.760852207021674,1.9942543547437843
217,MFI:25,1.426588181366321,0.4858665161508753
218,MFI:250,16.322310668633396,1.159421102169961
219,MFI:251,17.877544257533717,2.590471493555275
220,MFI:252,13.542463470601284,1.0726831549118356
221,MFI:253,15.640079535431427,0.7436411778878794
222,MFI:254,15.372171309926353,1.2282135568406791
223,MFI:255,15.316289632490289,1.0672125697098076
224,MFI:256,22.14386332162389,0.4527856785315662
225,MFI:257,10.372889780678953,0.6382645149826839
226,MFI:258,16.797501754223518,1.638498783487269
227,MFI:259,13.880584082128179,1.0942722509508451
228,MFI:26,9.365303058520913,0.16356969656104273
229,MFI:260,9.495559863879986,4.118308173955641
230,MFI:261,19.441961608189246,1.7884886315084445
231,MFI:262,26.653987491319878,1.5075252659778196
232,MFI:263,17.37745078135249,2.431704854138417
233,MFI:264,8.376094098841461,0.5988628034496228
234,MFI:265,1.1543964831941531,0.4676022928912174
235,MFI:266,6.386432313357261,0.17249236462194434
236,MFI:267,21.752424888442828,1.2143419945769955
237,MFI:268,17.082000651974894,0.4548126710650697
238,MFI:269,18.58501000732871,2.6370321767928693
239,MFI:27,4.803177371270423,0.5288947094340026
240,MFI:270,16.93063596277736,0.803224548237089
241,MFI:271,4.518566956188573,0.571615938319477
242,MFI:272,11.280131221320463,0.5998819608242965
243,MFI:273,6.520931414795531,0.7630499561462573
244,MFI:274,3.6955920365426618,1.1189279736075577
245,MFI:275,10.48228218108386,0.08275166241820375
246,MFI:276,6.4384931470980105,0.388190831271462
247,MFI:277,5.910212944496766,0.9041073788677482
248,MFI:278,9.992133392614452,0.17259629040934726
249,MFI:279,8.882907517225865,2.310653153955943
250,MFI:28,6.41493408075342,0.5589385459085009
251,MFI:280,10.619979488142818,1.0399216702002607
252,MFI:281,4.232883749153271,0.8029670520823269
253,MFI:282,14.056363480477017,1.8298995891905667
254,MFI:283,19.668870605628193,1.8115221557759447
255,MFI:284,6.607432085605987,1.1396441111078635
256,MFI:285,24.035059634737088,0.6317936582116764
257,MFI:286,14.077766518201072,0.6977411262737951
258,MFI:287,4.938384963719256,0.31576445040883133
259,MFI:288,15.53854728758498,1.6677909322453044
260,MFI:289,6.745628245171203,1.2724706724180799
261,MFI:29,5.54417806030892,0.4419749660061987
262,MFI:290,6.703163053591612,1.0982968979440884
263,MFI:291,10.636179591698022,1.858682832135062
264,MFI:292,5.498863612720052,0.028615924561039573
265,MFI:293,9.785057116838399,0.07459425099448727
266,MFI:294,15.144831346491182,1.023476258375688
267,MFI:295,13.541072300110347,1.0494647877899825
268,MFI:296,5.447430926028921,0.9617442381184345
269,MFI:297,12.230715632522601,1.7133099598750758
270,MFI:298,2.0791097168158044,0.8370323256890485
271,MFI:299,3.9327926416931716,1.3502783611044402
272,MFI:3,9.531978957966905,0.24140807335457862
273,MFI:30,5.7613845101895285,1.0298979556995218
274,MFI:300,2.8799543474329887,0.8821092615407184
275,MFI:301,6.231260624542611,0.4100464535180694
276,MFI:302,6.880390070149004,0.09464738580324142
277,MFI:303,7.372618857246759,0.7388044823717929
278,MFI:304,4.388238932459181,0.9208372484096597
279,MFI:305,1.584207543989611,2.8856489839623114
280,MFI:306,3.7774836724512735,0.20734672197154255
281,MFI:307,8.618248007728896,0.44652166615143785
282,MFI:308,4.808410058856627,0.4664004348394426
283,MFI:309,16.147477597468022,1.564157097727612
284,MFI:31,6.045843011699411,0.6279625860346923
285,MFI:310,15.11155038851841,0.4084376407772767
286,MFI:311,8.390414029666626,0.9923092717341974
287,MFI:312,8.944692853270432,0.07600969000840599
288,MFI:313,4.605210674146336,0.23435189845954008
289,MFI:314,1.0556851967104963,0.0033803167113893493
290,MFI:315,19.97584402697146,1.2314707510461336
291,MFI:316,16.847185967332884,0.028609971131673642
292,MFI:317,7.814239763251043,1.177374038430253
293,MFI:318,3.435627070671409,0.17405170878658405
294,MFI:319,3.861551019522295,0.6873262094528308
295,MFI:32,6.296224256511712,0.018703782216533068
296,MFI:320,4.266828139854511,0.27111178085324494
297,MFI:321,1.3074318603868653,0.8843243523714226
298,MFI:322,6.196795888410195,0.27934216768947817
299,MFI:323,9.156460184306278,0.11423128793392802
300,MFI:324,3.2239757339582047,0.7414868921487994
301,MFI:325,5.787512220357785,1.0841851135340954
302,MFI:326,10.798645628831006,0.08509578152983692
303,MFI:327,3.9659717439856137,0.18741895410677487
304,MFI:328,4.963815293459251,1.2104093164931653
305,MFI:329,11.053239767068025,0.04323928865589564
306,MFI:33,7.325213078799891,0.4982065560243881
307,MFI:330,3.4028997384068274,0.28396985743167114
308,MFI:331,5.852914430581482,0.2655281805524349
309,MFI:332,2.347694851489758,0.2106933053493576
310,MFI:333,5.084655839817903,0.07722688554768578
311,MFI:334,1.9275707380893463,0.3416170538307635
312,MFI:335,1.3513675756272827,0.05578863348106306
313,MFI:336,3.470197035607946,2.0170409271406116
314,MFI:337,2.1101964894293137,0.14244495752703387
315,MFI:338,0.3344083080935065,0.656225382931452
316,MFI:339,27.774285209962812,0.280086897437296
317,MFI:34,5.751936285045286,0.6895388323513595
318,MFI:340,0.3610541564768526,1.6438771391766547
319,MFI:341,2.0494286387479144,0.3078918680877738
320,MFI:342,0.06250865019735126,2.446220082575627
321,MFI:343,0.06324155843495645,2.183749375520132
322,MFI:344,23.745199183835776,1.1306776684664968
323,MFI:345,2.406441115743857,0.7523056866186373
324,MFI:346,0.009484301961895814,0.36267626561771915
325,MFI:347,0.55877794409443,0.32417811153381065
326,MFI:348,24.315837499949357,0.4875380006452267
327,MFI:349,1.723964060785373,0.13106047370970764
328,MFI:35,6.957237988797338,0.9936893614584339
329,MFI:350,0.44694360658878934,0.0006370021953920279
330,MFI:351,0.5378999426724412,0.3462665914115617
331,MFI:352,22.165498268063168,0.8676530220050654
332,MFI:353,2.286032591443607,0.1714588679575325
333,MFI:354,8.316067782205472,1.9386078528909283
334,MFI:355,1.7296330383074279,0.09316696494693417
335,MFI:356,5.717414084545875,0.7036021264477
336,MFI:357,1.2933353551289,0.050237558468226064
337,MFI:358,7.375710578796145,1.213838136746961
338,MFI:359,6.144049348513871,0.5047185415875499
339,MFI:36,6.344183179848461,0.11434154484173462
340,MFI:360,2.187729309447168,0.6993798412085224
341,MFI:361,6.356700300876303,1.8181498945833527
342,MFI:362,4.952051911180314,1.0719512729930145
343,MFI:363,0.8226061923298483,0.09869897055746378
344,MFI:364,4.360216749626634,1.0433121099142413
345,MFI:365,4.078315983354485,0.8138382212175803
346,MFI:366,0.0295716160429704,1.4067292566333685
347,MFI:367,0.5914906315123121,0.421855500370042
348,MFI:368,0.24020076254583858,1.2021281539879562
349,MFI:369,0.05422014773245069,1.5023189071830094
350,MFI:37,4.71984670274292,0.5514283136788035
351,MFI:370,0.2443623991652763,0.03594377923080908
352,MFI:371,2.2901494759261776,0.02793496363194071
353,MFI:372,2.309142427326876,0.0038391624129895025
354,MFI:373,1.251981754918131,0.8545794642801966
355,MFI:374,0.16629564797913296,0.04414938711431735
356,MFI:375,0.5625560352678954,0.09225263472992604
357,MFI:376,1.1877663832418126,0.1872970107008747
358,MFI:377,1.0021519076455494,0.07817065200180492
359,MFI:378,0.4435618217919561,0.04862803008862783
360,MFI:379,0.13091106161734686,0.5255244631308162
361,MFI:38,7.010323454124847,0.636888372201206
362,MFI:380,0.21632919360953679,0.4531263212012371
363,MFI:381,0.5918795164648102,0.16898440597889483
364,MFI:382,8.445971000724276,0.4783709192201064
365,MFI:383,2.2309650300245325,0.17460651377431394
366,MFI:384,2.302969168471244,0.034932296636412244
367,MFI:385,1.5267777117450003,0.29468311644357315
368,MFI:386,3.7181621281509782,0.2414086338513761
369,MFI:387,4.151646327126368,0.06358283982722808
370,MFI:388,5.289895195116614,0.008579803235312926
371,MFI:389,0.48057139077817046,1.3055085096196883
372,MFI:39,7.830708850889231,0.4027001891590727
373,MFI:390,5.890464280790594,0.017684297618613933
374,MFI:391,1.405729970959694,0.9405338784737477
375,MFI:392,2.9803027820224064,0.6957245258881819
376,MFI:393,4.469647055560594,0.6241046618840368
377,MFI:394,1.0956796972218168,0.2806175363007467
378,MFI:395,7.893504998994907,0.9698612175473361
379,MFI:396,4.348515675609133,0.19126715827360644
380,MFI:397,4.666212558892983,0.21234632942276557
381,MFI:398,6.867777024337268,0.3217073127582655
382,MFI:399,6.903453033808994,0.2466719151178745
383,MFI:4,6.863683593277294,0.2208897975188548
384,MFI:40,7.937616201911737,0.14870748029468078
385,MFI:400,7.184734588069831,0.31850174921554253
386,MFI:401,1.1155761691973445,0.3374427491660837
387,MFI:402,2.996362380606971,0.13756366921904112
388,MFI:403,25.955163764691594,0.5853818726012301
389,MFI:404,2.4895755693032195,0.02794603590531397
390,MFI:405,7.041648968283799,0.2861637941464623
391,MFI:406,16.7191966367225,0.35314864028948684
392,MFI:407,2.68465731307993,0.13457782158370069
393,MFI:408,4.40399147106175,0.8097658524033194
394,MFI:409,29.176218095101103,0.1246442243799624
395,MFI:41,4.917573827134509,0.2366761294089489
396,MFI:410,3.165664949232884,1.130162730323746
397,MFI:411,7.222423165511177,0.2739383062853642
398,MFI:412,14.376312908221967,0.24113024869265254
399,MFI:413,0.9971489292338237,0.3952335974873472
400,MFI:414,3.5732427434454275,0.8731577634911092
401,MFI:415,19.910266362967953,0.6563293566971589
402,MFI:416,4.326083473887393,0.5512663021168291
403,MFI:417,5.184179209847978,0.6460900326194324
404,MFI:418,6.0722798795727995,0.3647596511823521
405,MFI:419,3.8382656649826985,0.37759060939726546
406,MFI:42,2.996732472297844,0.049366434854122634
407,MFI:420,6.168514171005307,0.1444365200608703
408,MFI:421,6.056984933933484,0.6039005175022805
409,MFI:422,9.3168154100342,0.18034210353091482
410,MFI:423,5.365191601531841,0.3991479149970891
411,MFI:424,10.076419830733496,0.20396912495314604
412,MFI:425,0.427048119943248,0.7999759104003106
413,MFI:426,3.0480845316069454,0.5131368886380144
414,MFI:427,5.887028083487785,0.6674052399610407
415,MFI:428,2.9789731404344475,0.6403106641492122
416,MFI:429,5.599682050989954,0.3864042992621045
417,MFI:43,3.960730826114094,1.2818426172657826
418,MFI:430,8.051589054400775,0.5248870174292822
419,MFI:431,46.693942671170504,0.13044116172492543
420,MFI:432,8.902128552590886,0.12178849220398699
421,MFI:433,13.192379001692657,0.674468935038301
422,MFI:434,0.6959886897029207,0.13750055958472387
423,MFI:435,4.2469004579651495,0.7124622356412381
424,MFI:436,20.30080033213052,0.1871296754765854
425,MFI:437,1.5130618282357369,0.2666820463988963
426,MFI:438,18.355770805507362,0.31731219700999624
427,MFI:439,5.599546182769581,1.5973310795318554
428,MFI:44,4.098760506502658,1.7356813160871463
429,MFI:440,4.087790243289317,0.6015894851249943
430,MFI:441,5.599546182769581,1.5973310795318554
431,MFI:442,14.981911524525799,0.3438287043190363
432,MFI:443,4.097265322340523,0.0027502613553817027
433,MFI:444,51.43888078317169,0.09714897103248481
434,MFI:445,8.245067964485889,0.04465562456776827
435,MFI:446,45.76524018197428,0.07877118528708134
436,MFI:447,6.870756855563629,0.18030187758565627
437,MFI:448,16.087393929277223,0.4031056624680641
438,MFI:449,0.0646376628684182,1.3684560414689642
439,MFI:45,12.324392341062834,2.008880190776232
440,MFI:450,35.58138385440498,0.2917368518616102
441,MFI:451,3.8940191091663694,0.007104071170664202
442,MFI:452,43.225926711733464,0.723082290707157
443,MFI:453,1.45276879225207,1.515594863496449
444,MFI:454,20.82523139167358,0.20300426586002587
445,MFI:455,0.2787501666100429,0.14566065922618765
446,MFI:456,11.9214305442031,0.4238653936617074
447,MFI:457,2.6812169344872507,0.48875816819821244
448,MFI:458,6.491706847763176,0.15195637370080378
449,MFI:459,16.16768083925053,0.3852269418010574
450,MFI:46,9.064252921293175,1.241973024651013
451,MFI:460,7.349774688714222,0.016481606577168875
452,MFI:461,5.402054781889855,0.32072152882727123
453,MFI:462,16.032226851979566,0.31875297990998464
454,MFI:463,3.42078930230944,0.08331224382727896
455,MFI:464,6.654516870529975,0.20697978971093622
456,MFI:465,13.402500983401243,0.3846456113010095
457,MFI:466,35.5971617424198,0.6809606614395448
458,MFI:467,6.867796818156362,0.07799221107410469
459,MFI:468,10.369080889672833,0.2579582785735051
460,MFI:469,16.560025906532488,0.8756982983497131
461,MFI:47,5.508648263055781,0.14065132163155336
462,MFI:470,6.096779252403698,0.33436340140382276
463,MFI:471,25.930075863230265,1.2105080987206176
464,MFI:472,2.076385039758815,1.8563848868157407
465,MFI:473,5.7237305164357135,0.2955363376976721
466,MFI:474,17.00685626177949,0.43886303769924867
467,MFI:475,6.446284056406396,0.26050973095615093
468,MFI:476,3.710546953468915,0.06475336632317927
469,MFI:477,4.235942069646233,0.6427623215211328
470,MFI:478,1.8387122299932142,1.196092608680345
471,MFI:479,4.45942295539654,0.7030593784874014
472,MFI:48,0.28087750639607234,0.7903096987865379
473,MFI:480,9.829029038031816,0.126712147514592
474,MFI:481,3.3020770420361707,0.6598979758929236
475,MFI:482,10.217180772914299,0.059934807573870555
476,MFI:483,12.492983817651277,0.3247528563595389
477,MFI:484,7.118314121396777,0.032897006202572715
478,MFI:485,5.260600754927249,0.41390182807249287
479,MFI:486,10.27004922078923,0.9775533815711962
480,MFI:487,8.897852770958414,1.2536374762096498
481,MFI:488,1.6551210714742748,0.06969255089895572
482,MFI:489,1.285586824681208,0.6447881098648559
483,MFI:49,1.2931611834879377,0.14405231832936338
484,MFI:490,1.8424529274402957,0.2559044563382969
485,MFI:491,8.316661310007175,0.0777164358738293
486,MFI:492,6.079949317599682,0.9756334763492165
487,MFI:493,6.739917438210843,0.5964446805084412
488,MFI:494,7.58429963603112,0.3338652642002095
489,MFI:495,9.757457056481336,0.8080587872268007
490,MFI:497,8.223363124855705,0.103341975385265
491,MFI:498,4.173134375251126,0.7054351768681577
492,MFI:499,5.774705268490944,0.4606650852935135
493,MFI:5,1.6358883616519653,0.19494060570130672
494,MFI:50,1.3960339987165176,0.04780839090897535
495,MFI:500,5.76255073118833,0.133808878543026
496,MFI:501,7.339444618984329,0.44783094136538465
497,MFI:502,8.392946394603026,0.28293913778637736
498,MFI:503,10.388679665064883,0.06080029053136565
499,MFI:504,7.446656615969952,0.4850524956651665
500,MFI:505,6.144578465426198,0.9016909908036076
501,MFI:506,7.495349596332566,0.28052540323781816
502,MFI:507,8.527745073879261,0.16850253776134788
503,MFI:508,5.719700621139551,1.1819335194355793
504,MFI:509,7.499987544449726,0.2859650725842348
505,MFI:51,1.900288325374557,0.14975733473036637
506,MFI:510,15.796215828116823,0.8662321142730232
507,MFI:511,7.676999148263961,0.40869964410327536
508,MFI:512,7.346343386968038,0.2900284933839838
509,MFI:513,7.231376186623109,0.3857284284783942
510,MFI:514,9.175167956112546,0.2993512797796914
511,MFI:515,8.586191943589501,0.07595265785241113
512,MFI:516,2.255507640246796,0.7898152427311288
513,MFI:517,8.918928488025209,0.30275852456115887
514,MFI:518,8.913469968709702,0.048200260833315085
515,MFI:519,7.574517085399246,0.31091987253053854
516,MFI:52,1.021170775626846,0.01401141393722146
517,MFI:520,5.2575769712486045,0.12266896965123615
518,MFI:521,4.167711148540662,0.23104109949250115
519,MFI:522,3.4423048692915943,0.096552467377495
520,MFI:523,8.53762594394519,0.32153310908306393
521,MFI:524,13.198680183652774,0.09430206215247251
522,MFI:525,6.7474913237689504,0.36942410918801993
523,MFI:526,6.060866663070855,0.9215546357726068
524,MFI:527,7.479408514974006,0.2545168740581381
525,MFI:528,9.752461452489777,0.2724053744384111
526,MFI:529,7.801510709898795,0.24830578452380414
527,MFI:53,1.4152398398397654,0.28075239716264516
528,MFI:530,14.167556302443819,0.4763285381723826
529,MFI:531,2.5980040874998447,0.10623041125426487
530,MFI:532,8.071489460750602,0.2586590635742214
531,MFI:533,10.191839818543173,0.09904146710187572
532,MFI:534,7.563378105127519,0.04626529466449206
533,MFI:535,8.756776661964164,0.3954983291107334
534,MFI:536,7.117562906944011,0.22520000618407252
535,MFI:537,5.841765569021631,0.285547870005872
536,MFI:538,8.693203962123869,0.29598897992620965
537,MFI:539,8.728947603082839,0.20612361366787452
538,MFI:54,1.8812535506077317,0.22917388677937747
539,MFI:540,6.051347875926478,0.5960959662354497
540,MFI:541,5.331197175771777,0.05526714260176581
541,MFI:542,4.534397224315359,0.30484126352325885
542,MFI:543,5.926950751583777,0.3753521036373978
543,MFI:544,5.503922172262886,0.7793390517738491
544,MFI:545,5.092688285549483,0.33359322031393457
545,MFI:546,7.134024394553767,0.30613675472266577
546,MFI:547,5.245343538415537,1.4600412567191992
547,MFI:548,3.4566772823920577,0.9317553569081396
548,MFI:549,16.684763061450315,0.3339402808284786
549,MFI:55,0.966121926947319,0.1680833736755729
550,MFI:550,5.68112873262751,1.2720676132135564
551,MFI:551,2.4748101821353665,1.451401735565489
552,MFI:552,3.615546942274203,0.42459807098427177
553,MFI:553,5.468280532212801,0.809544342164069
554,MFI:554,4.831151717421724,0.34425881097334515
