,alpha,l1_ratio,mae
0,0.02,0.05,-0.17741779918430578
1,0.02,0.15000000000000002,-0.16412499149444693
2,0.02,0.25000000000000006,-0.15942479799834225
3,0.02,0.35000000000000003,-0.15962660369854417
4,0.02,0.45000000000000007,-0.16033341506235027
5,0.02,0.5500000000000002,-0.16038197521198794
6,0.02,0.6500000000000001,-0.1603436296242901
7,0.025,0.05,-0.17370142064659688
8,0.025,0.15000000000000002,-0.16104843600524782
9,0.025,0.25000000000000006,-0.1593662287077336
10,0.025,0.35000000000000003,-0.16030218722993
11,0.025,0.45000000000000007,-0.16035927970942934
12,0.025,0.5500000000000002,-0.1603436296242901
13,0.025,0.6500000000000001,-0.1603436296242901
14,0.030000000000000002,0.05,-0.17066490227557046
15,0.030000000000000002,0.15000000000000002,-0.1595676581426925
16,0.030000000000000002,0.25000000000000006,-0.15993537136512437
17,0.030000000000000002,0.35000000000000003,-0.16042116542598012
18,0.030000000000000002,0.45000000000000007,-0.1603436296242901
19,0.030000000000000002,0.5500000000000002,-0.1603436296242901
20,0.030000000000000002,0.6500000000000001,-0.1603436296242901
21,0.035,0.05,-0.1681211108386448
22,0.035,0.15000000000000002,-0.15931685186016553
23,0.035,0.25000000000000006,-0.16032504555072566
24,0.035,0.35000000000000003,-0.1603436296242901
25,0.035,0.45000000000000007,-0.1603436296242901
26,0.035,0.5500000000000002,-0.1603436296242901
27,0.035,0.6500000000000001,-0.1603436296242901
28,0.04000000000000001,0.05,-0.16615296953608488
29,0.04000000000000001,0.15000000000000002,-0.15941251638772352
30,0.04000000000000001,0.25000000000000006,-0.1604359607948737
31,0.04000000000000001,0.35000000000000003,-0.1603436296242901
32,0.04000000000000001,0.45000000000000007,-0.1603436296242901
33,0.04000000000000001,0.5500000000000002,-0.1603436296242901
34,0.04000000000000001,0.6500000000000001,-0.1603436296242901
