,alpha,l1_ratio,mae
0,0.001,0.2,-0.20610360804251243
1,0.001,0.30000000000000004,-0.2052316315460485
2,0.001,0.4000000000000001,-0.20415085473247183
3,0.001,0.5000000000000001,-0.20264719332122233
4,0.001,0.6000000000000001,-0.20098713383250258
5,0.001,0.7000000000000002,-0.19952849059197325
6,0.001,0.8000000000000003,-0.19839100725816342
7,0.001,0.9000000000000001,-0.19721847618643212
8,0.001,1.0000000000000002,
9,0.011,0.2,-0.17077935742083702
10,0.011,0.30000000000000004,-0.16427977825791837
11,0.011,0.4000000000000001,-0.1605896738043086
12,0.011,0.5000000000000001,-0.15926310916238479
13,0.011,0.6000000000000001,-0.15927919334748614
14,0.011,0.7000000000000002,-0.1598580055285673
15,0.011,0.8000000000000003,-0.16027022545703332
16,0.011,0.9000000000000001,-0.1604708231771902
17,0.011,1.0000000000000002,
18,0.020999999999999998,0.2,-0.16028242968605916
19,0.020999999999999998,0.30000000000000004,-0.15934849664724854
20,0.020999999999999998,0.4000000000000001,-0.16022169821550775
21,0.020999999999999998,0.5000000000000001,-0.16042980284989755
22,0.020999999999999998,0.6000000000000001,-0.1603436296242901
23,0.020999999999999998,0.7000000000000002,-0.1603436296242901
24,0.020999999999999998,0.8000000000000003,-0.1603436296242901
25,0.020999999999999998,0.9000000000000001,-0.1603436296242901
26,0.020999999999999998,1.0000000000000002,
27,0.030999999999999996,0.2,-0.15940215623973447
28,0.030999999999999996,0.30000000000000004,-0.16038742624003904
29,0.030999999999999996,0.4000000000000001,-0.1603436296242901
30,0.030999999999999996,0.5000000000000001,-0.1603436296242901
31,0.030999999999999996,0.6000000000000001,-0.1603436296242901
32,0.030999999999999996,0.7000000000000002,-0.1603436296242901
33,0.030999999999999996,0.8000000000000003,-0.1603436296242901
34,0.030999999999999996,0.9000000000000001,-0.1603436296242901
35,0.030999999999999996,1.0000000000000002,
36,0.040999999999999995,0.2,-0.16023694276112588
37,0.040999999999999995,0.30000000000000004,-0.1603436296242901
38,0.040999999999999995,0.4000000000000001,-0.1603436296242901
39,0.040999999999999995,0.5000000000000001,-0.1603436296242901
40,0.040999999999999995,0.6000000000000001,-0.1603436296242901
41,0.040999999999999995,0.7000000000000002,-0.1603436296242901
42,0.040999999999999995,0.8000000000000003,-0.1603436296242901
43,0.040999999999999995,0.9000000000000001,-0.1603436296242901
44,0.040999999999999995,1.0000000000000002,
45,0.05099999999999999,0.2,-0.16042186972333683
46,0.05099999999999999,0.30000000000000004,-0.1603436296242901
47,0.05099999999999999,0.4000000000000001,-0.1603436296242901
48,0.05099999999999999,0.5000000000000001,-0.1603436296242901
49,0.05099999999999999,0.6000000000000001,-0.1603436296242901
50,0.05099999999999999,0.7000000000000002,-0.1603436296242901
51,0.05099999999999999,0.8000000000000003,-0.1603436296242901
52,0.05099999999999999,0.9000000000000001,-0.1603436296242901
53,0.05099999999999999,1.0000000000000002,
54,0.06099999999999999,0.2,-0.1603436296242901
55,0.06099999999999999,0.30000000000000004,-0.1603436296242901
56,0.06099999999999999,0.4000000000000001,-0.1603436296242901
57,0.06099999999999999,0.5000000000000001,-0.1603436296242901
58,0.06099999999999999,0.6000000000000001,-0.1603436296242901
59,0.06099999999999999,0.7000000000000002,-0.1603436296242901
60,0.06099999999999999,0.8000000000000003,-0.1603436296242901
61,0.06099999999999999,0.9000000000000001,-0.1603436296242901
62,0.06099999999999999,1.0000000000000002,
