,feature,importance_mean,importance_std
0,MFI:469,0.01790530053090847,0.007941337335318094
1,P1:773,0.009031408664930081,0.005129480538009934
2,P1:10321,0.00774576451052399,0.0036442246847032908
3,P5 gd:297,0.006468310062930531,0.00395317153820635
4,P7 Mono:1287,0.005422756436404394,0.0041669297114571655
5,P7:31,0.004876098392717453,0.004466357417246041
6,P5 gd:1727,0.004679762473089102,0.0029666002030403114
7,P1:6061,0.004580461956215423,0.0031332794648337987
8,P4:82,0.0035011901141615387,0.0031290910043325704
9,P1:20365,0.002957282737797069,0.006385476809161811
10,MFI:122,0.002584998189102938,0.0015915653436990313
11,P5 gd:524,0.0016263281862829377,0.0010407483086703078
12,P1:12687,0.0007173301743297086,0.0012187288494673225
13,MFI:8,0.00036164228127672616,0.00677203063661885
14,P5 gd:1927,4.496325326722811e-05,0.002613294191970051
15,P1:22213,-0.00015892541088856848,0.0036105800200501776
16,P2:7231,-0.0016368418014339708,0.005679878998302442
17,P4:5290,-0.0018889622388025462,0.0042371864349623235
18,MFI:457,-0.006133555338670073,0.005673766469238379
