,0
baseline,-0.2147666660414052
avg_neg_mae_tt,-0.13578087457989263
avg_neg_mae_vv,-0.14639441393755115
avg_neg_mae_tv,-0.20828539059431345
data_source,Analysis/RandomForest/May/24052023/24052023_9/rf_fs_bs_candidate_features_250_24052023_9.csv
partition_training_dataset,True
fs_bs_filter,2
n_splits,4
n_repeats,5
random_state,336
impute,True
standardise,True
normalise,True
strategy=,median
max_depth,11
n_estimators,60
max_features,0.4
max_samples,0.5
bootstrap,True
min_samples_split,10
features,"['P4:3799', 'P5 gd:1966', 'MFI:469', 'P3:5417', 'MFI:146', 'MFI:149', 'P1:22240', 'P1:495', 'P1:7363', 'P1:9589', 'P1:6709', 'P1:22832', 'P1:9862', 'P4:3562', 'P6:153', 'P5 gd:1778', 'P7 Mono:6556', 'P7:132', 'P1:11384', 'P1:6551', 'P3:5414', 'P3:4627', 'P2:9216', 'P2:7298', 'P7 Mono:6410', 'P2:21187', 'P7:23', 'P4:3333', 'P2:1844', 'P5 gd:1727', 'P1:20789', 'P1:9908', 'P5 gd:451', 'P2:11295', 'P2:9262', 'P2:4840', 'P2:8981', 'P1:1863', 'P6:76', 'P7 Mono:5493', 'MFI:68', 'P4:77', 'P1:4428', 'P5 gd:224', 'P7:44', 'P5 gd:370', 'P1:12345', 'P7 Mono:1780', 'P5 gd:1658', 'P2:25264', 'P4:5373', 'P3:857', 'P2:9319', 'P2:916', 'P2:9240', 'MFI:236', 'P2:9694', 'P6 earlyB:236', 'P1:22232', 'P7:96', 'P4:3474', 'P1:2043', 'P1:5841', 'MFI:570', 'P2:5231', 'MFI:199', 'P1:12696', 'P2:25263', 'P5 gd:411', 'P7:15', 'P7 Mono:6487', 'MFI:216', 'P2:2537', 'MFI:511', 'P7 Mono:710', 'P2:4357', 'P1:9691', 'P7:31']"
