,alpha,l1_ratio,mae
265,0.007,0.45000000000000023,-0.22227529802152077
266,0.007,0.46000000000000024,-0.22207367867969194
267,0.007,0.47000000000000025,-0.22187962704487468
268,0.007,0.48000000000000026,-0.22168744090875708
269,0.007,0.49000000000000027,-0.22150111380225776
270,0.007,0.5000000000000002,-0.22133023797867193
271,0.007,0.5100000000000002,-0.22116473650081084
272,0.007,0.5200000000000002,-0.22099752205678438
273,0.007,0.5300000000000002,-0.2208354652370924
274,0.007,0.5400000000000003,-0.22068259817745667
275,0.007,0.5500000000000003,-0.22053805537311313
276,0.007,0.5600000000000003,-0.22040708734514364
277,0.007,0.5700000000000003,-0.2202821515329467
278,0.007,0.5800000000000003,-0.2201646557366236
279,0.007,0.5900000000000003,-0.22005058370065492
280,0.007,0.6000000000000003,-0.2199428253537225
281,0.007,0.6100000000000003,-0.21985050012370377
282,0.007,0.6200000000000003,-0.21977138120593329
283,0.007,0.6300000000000003,-0.2197167628139761
284,0.007,0.6400000000000003,-0.21966299611419132
285,0.007,0.6500000000000004,-0.21960521713683404
286,0.007,0.6600000000000004,-0.21954816752926135
287,0.007,0.6700000000000004,-0.2194880935815642
288,0.007,0.6800000000000004,-0.21942447277620394
289,0.007,0.6900000000000004,-0.21936030856988947
290,0.007,0.7000000000000004,-0.2192939057514167
291,0.007,0.7100000000000004,-0.2192271508138423
292,0.007,0.7200000000000004,-0.2191638319029569
293,0.007,0.7300000000000004,-0.2191040291820575
294,0.007,0.7400000000000004,-0.2190370749009037
295,0.007,0.7500000000000004,-0.2189703876220236
296,0.007,0.7600000000000005,-0.21890408142410353
297,0.007,0.7700000000000005,-0.2188381425488338
298,0.007,0.7800000000000005,-0.21877692360764242
299,0.007,0.7900000000000005,-0.21871605747655484
300,0.007,0.8000000000000005,-0.2186646266955124
301,0.007,0.8100000000000005,-0.21862172522009976
302,0.007,0.8200000000000005,-0.21858102394268653
303,0.007,0.8300000000000005,-0.21854531595700025
304,0.007,0.8400000000000005,-0.2185073304548428
305,0.007,0.8500000000000005,-0.21847075316797532
306,0.007,0.8600000000000005,-0.21843278034802352
307,0.007,0.8700000000000006,-0.21839175769968774
308,0.007,0.8800000000000006,-0.2183480948114833
309,0.007,0.8900000000000006,-0.21830152681469853
310,0.007,0.9000000000000006,-0.21825946220784517
311,0.007,0.9100000000000006,-0.21822033476465824
312,0.007,0.9200000000000006,-0.21818069512381244
313,0.007,0.9300000000000006,-0.2181553829123772
