,0
P1:20711,0.013318751932535466
P4:5521,0.012920894550825332
P7 Mono:1998,0.012414482790425693
P1:22237,0.012383427918265976
P4:82,0.011877115578983145
P1:9908,0.0102222072783214
MFI:469,0.008872279759603573
P1:9595,0.007584806756022295
P1:22212,0.007407730851942474
P2:23082,0.007243572662212379
P7 Mono:939,0.007076909967932477
P1:731,0.006817943032169246
P5 gd:551,0.006289322729724098
MFI:488,0.005763805463504828
Lin:16,0.005599808099926522
MFI:150,0.005309486412425801
P1:764,0.005153821216504426
P5 gd:1714,0.0048431746987883835
P6:305,0.004798729154216751
Lin:49,0.004786284234840958
MFI:225,0.004685609575595539
P2:314,0.004640517807688253
P1:9832,0.004638271937359314
P2:9288,0.004624443899117129
P5 gd:7,0.004577264062760842
MFI:37,0.004534238036877235
P2:25264,0.004143084146769692
P2:9702,0.0040152753419677245
P5 CD8:26,0.003894324327824328
P1:9869,0.0038291162697916058
P1:44,0.003742666524596215
P1:23672,0.0035976691300679126
P6 earlyB:4,0.003532080360124789
P5 gd:93,0.003474296500024501
P5 gd:1852,0.0034461939760962543
P2:841,0.0033850837121954416
P5 gd:1976,0.0033801155417945246
P1:22214,0.0033545679525925185
P1:6139,0.003333421258650338
P6 earlyB:90,0.003317791406452347
P7 Mono:69,0.003301046167015049
P2:10147,0.0032569048273288445
P1:9868,0.0032543502428244355
MFI:658,0.003247909846698662
P1:22903,0.0032389619348078534
P1:9346,0.003223392856989438
P5 gd:524,0.003194020491666395
P2:306,0.003188436116391392
P1:9707,0.0031621332254839723
P2:61,0.0030654081580394907
MFI:131,0.003043077970292361
P2:9807,0.0030020627795969627
P5 gd:294,0.0030013133089394233
P1:3862,0.002983528768910362
MFI:197,0.0029553326976826124
P5 gd:654,0.002925023188367463
MFI:8,0.0028917662597240535
P5 gd:52,0.0027730378670384123
P5 gd:34,0.0027229836877426614
P1:776,0.0026967807901346875
MFI:160,0.0026404632404419025
P1:1800,0.0026372047745967893
P5 gd:55,0.0026310222758101315
P2:300,0.0026033231843174674
P2:9008,0.002598087634173595
MFI:81,0.0025714221901740864
MFI:428,0.002568046919474047
P2:21078,0.0025551448463838693
P1:5866,0.0025340009275249538
MFI:195,0.0025337162081411103
P7 Mono:683,0.002427316797744894
P3:7483,0.0024139456768373594
MFI:671,0.002409382282237551
P3:4620,0.002387208646386826
P5 gd:8,0.0023810196839428605
P5 gd:84,0.002379468771060529
P5 gd:333,0.0023543017218179154
P2:24154,0.0023436542946639032
P1:111,0.002340467447109151
MFI:245,0.0023352180120163077
MFI:573,0.0023340858971105088
P1:12687,0.002294451680589735
P7 Mono:4037,0.0022892947468022796
MFI:422,0.0022891341878154797
MFI:227,0.0022222625384132736
P6 earlyB:28,0.0021993354686341746
P5 gd:36,0.0021967405297132043
P4:5533,0.002182052708840557
P2:237,0.002146611028619577
P5 gd:976,0.0021409103492012467
P1:93,0.0021369949765275625
P5 gd:707,0.0020877980012777245
P2:9658,0.002078867869893993
MFI:633,0.002057702591899018
MFI:468,0.0020522714101651575
P4:65,0.0020458268276635568
P2:6913,0.002044340891614563
P1:9847,0.0020439937739818803
P7:80,0.0020402728865265766
P5 gd:95,0.002028515358007964
P5 gd:343,0.002028281954597575
P2:837,0.0020224324887827706
P2:20862,0.0019996230533232714
P2:26144,0.0019861212605233516
P6:83,0.001975634981646306
MFI:145,0.0019671091058202812
P1:4514,0.0019602371696559686
Lin:48,0.001959236000035424
P2:7073,0.001957021075790594
P5 gd:2179,0.0019525491241649305
P3:5996,0.0019486734418598588
P7 Mono:593,0.0019167106115442264
P2:10259,0.0018993658564615545
P1:11715,0.0018836492740366474
P6:94,0.0018700528414433944
P6 earlyB:68,0.0018576219176787985
P2:6931,0.0018567630271189917
P2:10865,0.0018461280978457999
MFI:463,0.0018114911643554632
P5 gd:972,0.0018110640422981184
P2:10120,0.0017998572363211133
P1:23338,0.0017986040538070576
P3:7665,0.001793617330826427
P3:85,0.0017926285468998205
