,0
MFI:488,0.012744416821503114
P1:22240,0.012708760413769137
P7:80,0.010298363890933677
P4:5521,0.009903530643434286
P1:9908,0.009199971003264857
P1:7608,0.008713072954324011
P2:9289,0.007974948655750224
P1:731,0.007942468946405266
MFI:469,0.007526135063574462
P1:7771,0.007302708730020222
P4:82,0.006653475732928818
P2:9807,0.006587292899045572
P5 gd:551,0.005896342243941904
P5 gd:1867,0.0057917985369021945
P1:9841,0.005365939305749692
P1:9707,0.005292218269135532
MFI:384,0.005224157796208284
P3:3951,0.005058239424269657
P5 gd:689,0.004990547076652006
P1:10573,0.004638944321667365
P1:21497,0.004632903369964628
P1:764,0.004623670599138833
P3:7746,0.004470297931818643
P2:8762,0.004469211799746908
P7 Mono:991,0.0043474932885665014
P7 Mono:92,0.004336071183870383
P1:23429,0.004302788161683837
P2:26145,0.0041419266495324285
P1:9870,0.004132899719233265
P4:3230,0.003953646009101639
MFI:171,0.0039026345128979232
P1:9823,0.003854285780586529
P5 gd:52,0.003818865818188241
P2:9750,0.0036955658008388566
P1:798,0.003498905601253705
MFI:578,0.0034602386368998744
P1:22148,0.0033537335166465686
P1:591,0.003325718987277275
MFI:8,0.003303474704804414
MFI:225,0.0031140417727140005
MFI:658,0.00304494340746188
P5 gd:1187,0.003028252575457632
P5 gd:1408,0.0029409492877291205
P5 NKT:83,0.0029205161426819467
P1:22835,0.002876981196277864
P1:25715,0.00287685321003642
P6 earlyB:96,0.0028762503395080765
P7:260,0.0028446091457367726
P2:9676,0.0028378429618925094
P7 Mono:939,0.0028292797589698077
P1:6618,0.0028194425742631983
MFI:91,0.002802511751445922
Lin:49,0.002771724414203876
P7:220,0.002746366865812939
P1:11763,0.0027018024942395895
P7 Mono:683,0.002694203684924754
P4:98,0.002639740129857006
P1:6554,0.0026349338373024916
P1:9868,0.002607092387835318
P5 gd:1852,0.0026022635636469113
P1:22214,0.0025984792382910495
P7 Mono:1287,0.0025652049333134484
P2:9319,0.0025464467130066767
MFI:549,0.0025381794489297694
P5 CD8:25,0.0025123269638572757
P2:23120,0.0024878630768046493
P1:12938,0.0024717708922940757
Lin:16,0.0024686644271144508
P5 gd:56,0.002455254515292474
P2:88,0.002454584268942644
P7 Mono:4037,0.0024524300293109814
P1:22212,0.0024252913965951335
P6 earlyB:2,0.002371527510172934
P1:6573,0.002348030920509418
MFI:286,0.002304558608234787
P5 gd:294,0.0023009851857352308
P1:358,0.002262719266602626
P6 earlyB:171,0.0022382424702660133
P2:7001,0.0022104446611577204
P5 gd:660,0.002210352297427585
P1:13629,0.0022029655077480613
P2:10174,0.0021533787590438083
P5 gd:650,0.002133589790367529
P2:25280,0.0021298914425909835
Lin:4,0.002095925886589817
P2:8412,0.00205698016685857
P2:24493,0.002016543015796671
P7:216,0.0020034368947066815
P5 gd:93,0.001970797929821469
P2:350,0.001970402120089943
P5 gd:457,0.0019595119315383523
MFI:168,0.0019111749482788442
P6 earlyB:237,0.0018964473473192527
P6 earlyB:242,0.0018846681510737487
P5 gd:891,0.00185175559199936
P1:687,0.0018516286114630388
P3:7999,0.0018471327944798272
P3:5685,0.0018144604974272016
MFI:160,0.0018121430992317422
P2:9864,0.001800733530851302
P2:9362,0.0018000023807852197
P5 gd:84,0.0017913145343399306
P4:5532,0.0017844213057977795
MFI:131,0.00177735235382716
P3:4629,0.0017401169754252966
P6 earlyB:16,0.001728287027170644
P2:9699,0.0017166094720380528
P2:21078,0.0017136732652595066
P1:9699,0.0017126281146923423
P1:4505,0.0016963138329175636
P1:24597,0.0016763947523694208
MFI:491,0.0016667315665435105
P5 gd:703,0.0016648447380791824
P5 gd:972,0.0016353702908817665
P6 earlyB:220,0.0016318420109194237
P5 CD8:66,0.0016243998604068134
P1:749,0.0016171193973197973
P4:39,0.0016156661849296011
MFI:150,0.001612615752888913
P1:25810,0.0015945660324402837
P2:307,0.0015931590457927609
P7 Mono:788,0.001580809326341683
P1:9604,0.001572595217477235
