,0
data_source,Data/Subsets/clustered_0.7_and_restricted_to_phenos_with_less_thn_10_zeros_11042023.csv
overall_neg_mae,-0.20038986645848442
max_depth,200
n_estimators,300
max_features,0.3
max_samples,0.9
bootstrap,True
min_samples_split,40
run_id,99dd2919fca742228aa3b7582fef3417
