,0
baseline,-0.21244883547939195
avg_neg_mae_tt,-0.16795789817924048
avg_neg_mae_vv,-0.19095280247515056
avg_neg_mae_tv,-0.20977365175734305
data_source,Analysis/RandomForest/May/24052023/24052023_7/rf_fs_bs_candidate_features_125_28052023_7.csv
partition_training_dataset,True
fs_bs_filter,2
n_splits,4
n_repeats,5
random_state,336
impute,True
standardise,True
normalise,True
strategy,mean
max_depth,6
n_estimators,100
max_features,0.3
max_samples,0.9
bootstrap,True
min_samples_split,40
features,"['MFI:469', 'P4:3799', 'P2:8332', 'P7 Mono:9', 'P7 Mono:6487', 'P5 gd:1778', 'MFI:91', 'P7 Mono:5918', 'P5 gd:1966', 'P1:20790', 'MFI:149', 'P1:20820', 'P1:20030', 'P5 gd:58', 'P4:3718', 'MFI:68', 'P4:5520', 'P2:22065', 'P7:57', 'P1:12372', 'P1:9908', 'P2:25228', 'P1:5440', 'P5 gd:224', 'P2:9008', 'P1:5974', 'P1:495', 'P1:2124', 'P1:22834', 'P5 gd:596', 'P6 earlyB:192', 'P4:4823', 'P2:15398', 'P3:5452', 'P6 earlyB:241', 'Lin:48', 'P2:17432', 'P2:20911', 'P1:20793', 'P2:17747', 'P2:3693', 'P5 gd:47', 'P2:21187', 'P7 Mono:1890', 'P2:4840']"
