,alpha,l1_ratio,mae
0,0.001,0.2,-0.2411774271219326
1,0.001,0.21000000000000002,-0.24127359947441626
2,0.001,0.22000000000000003,-0.24136491645574315
3,0.001,0.23000000000000004,-0.24144200908501945
4,0.001,0.24000000000000005,-0.2415104024308999
5,0.001,0.25000000000000006,-0.24157622211752153
6,0.001,0.26000000000000006,-0.24164186690280393
7,0.001,0.2700000000000001,-0.24171475291702593
8,0.001,0.2800000000000001,-0.24178594034482603
9,0.001,0.2900000000000001,-0.24184382027487333
10,0.001,0.3000000000000001,-0.24190384020741762
11,0.001,0.3100000000000001,-0.24196275648651575
12,0.001,0.3200000000000001,-0.24202806719900494
13,0.001,0.3300000000000001,-0.24207572609600478
14,0.001,0.34000000000000014,-0.24212309540422666
15,0.001,0.35000000000000014,-0.24216998541940707
16,0.001,0.36000000000000015,-0.24222262866147048
17,0.001,0.37000000000000016,-0.24227177135456743
18,0.001,0.38000000000000017,-0.24233316455057882
19,0.001,0.3900000000000002,-0.2423910794935673
20,0.001,0.4000000000000002,-0.24244376677530324
21,0.001,0.4100000000000002,-0.24249517018480396
22,0.001,0.4200000000000002,-0.24254928594540381
23,0.001,0.4300000000000002,-0.2426052782424179
24,0.001,0.4400000000000002,-0.24265242214875035
25,0.001,0.45000000000000023,-0.24269214432994754
26,0.001,0.46000000000000024,-0.2427140327195265
27,0.001,0.47000000000000025,-0.24273100610610315
28,0.001,0.48000000000000026,-0.242752314188893
29,0.001,0.49000000000000027,-0.24274999561825797
30,0.001,0.5000000000000002,-0.24272996703435176
31,0.001,0.5100000000000002,-0.24269110677343128
32,0.001,0.5200000000000002,-0.24266065078844276
33,0.001,0.5300000000000002,-0.24263645872754494
34,0.001,0.5400000000000003,-0.24261551251808708
35,0.001,0.5500000000000003,-0.2425985298701528
36,0.001,0.5600000000000003,-0.24257601495925135
37,0.001,0.5700000000000003,-0.24254946088633395
38,0.001,0.5800000000000003,-0.24251821021028622
39,0.001,0.5900000000000003,-0.24248302055461488
40,0.001,0.6000000000000003,-0.24244628911577235
41,0.001,0.6100000000000003,-0.24240680526507796
42,0.001,0.6200000000000003,-0.24236621767223512
43,0.001,0.6300000000000003,-0.2423200077312099
44,0.001,0.6400000000000003,-0.24226557177900726
45,0.001,0.6500000000000004,-0.2422034491533319
46,0.001,0.6600000000000004,-0.24214035388697555
47,0.001,0.6700000000000004,-0.24207863899022605
48,0.001,0.6800000000000004,-0.2420156111701866
49,0.001,0.6900000000000004,-0.24195156116868344
50,0.001,0.7000000000000004,-0.2418902255485034
51,0.001,0.7100000000000004,-0.24182121268451487
52,0.001,0.7200000000000004,-0.24174808816035853
53,0.001,0.7300000000000004,-0.2416671772159708
54,0.001,0.7400000000000004,-0.241571656166409
55,0.001,0.7500000000000004,-0.2414682793587997
56,0.001,0.7600000000000005,-0.24136557803627917
57,0.001,0.7700000000000005,-0.24126634824529905
58,0.001,0.7800000000000005,-0.24115232473491308
59,0.001,0.7900000000000005,-0.24104187997415696
60,0.001,0.8000000000000005,-0.24093120201826945
61,0.001,0.8100000000000005,-0.24082639810840611
62,0.001,0.8200000000000005,-0.24072957285517566
63,0.001,0.8300000000000005,-0.2406430629049292
64,0.001,0.8400000000000005,-0.24054384110200597
65,0.001,0.8500000000000005,-0.24043630872901528
66,0.001,0.8600000000000005,-0.24032567304100977
67,0.001,0.8700000000000006,-0.24021512543729015
68,0.001,0.8800000000000006,-0.24010254664808306
69,0.001,0.8900000000000006,-0.23998994374767096
70,0.001,0.9000000000000006,-0.23987975766956918
71,0.001,0.9100000000000006,-0.23977100809144514
72,0.001,0.9200000000000006,-0.2396675301651427
73,0.001,0.9300000000000006,-0.23956776697229612
74,0.001,0.9400000000000006,-0.23947017744488627
75,0.001,0.9500000000000006,-0.23936858283666212
76,0.001,0.9600000000000006,-0.2392647532866898
77,0.001,0.9700000000000006,-0.23916331359282497
78,0.001,0.9800000000000006,-0.23906839606859723
79,0.001,0.9900000000000007,-0.23897747451916593
80,0.003,0.2,-0.23501175613036882
81,0.003,0.21000000000000002,-0.23490121586861873
82,0.003,0.22000000000000003,-0.23478215215312623
83,0.003,0.23000000000000004,-0.2346599671776088
84,0.003,0.24000000000000005,-0.23454565728866814
85,0.003,0.25000000000000006,-0.23443858101284787
86,0.003,0.26000000000000006,-0.23431359612453273
87,0.003,0.2700000000000001,-0.23419025705129295
88,0.003,0.2800000000000001,-0.23406431397194663
89,0.003,0.2900000000000001,-0.23393361166613874
