,0
baseline,-0.22076642774196129
neg_mae_tt,-0.17586965824074857
neg_mae_vv,-0.1491618838556952
neg_mae_tv,-0.20474965314378094
neg_mae_tv_cv,-0.20806180656202886
features,"['MFI:469', 'MFI:8', 'P7:31', 'MFI:122', 'P5 NKT:227', 'MFI:353', 'P5 gd:596', 'P2:21', 'P2:16111', 'P1:22213', 'P1:10321', 'P7 Mono:1287', 'P1:20365', 'P4:5530', 'P4:5290', 'P1:12687', 'P4:3799', 'P4:3231', 'P5 gd:1927']"
