,MFI:149,P1:9862,P1:22913,P2:25263,P4:5520,P5 gd:1778,P2:19837,P6 earlyB:25,P2:17750,P7 Mono:5853,P2:8332,P2:1844,P7 Mono:6487,P5 gd:58,MFI:68,P7 Mono:9,P4:3799,P5 gd:1966,P2:22065,MFI:469
0,-0.0022300834747455145,-0.002451523905848907,-0.0019246729173970079,-0.0004227440828479534,8.427641673466879e-05,-0.000355579350827806,0.00014667556212127897,2.1751350178011997e-05,0.0010763001292047047,0.000998241987785503,0.0014621487625817164,0.0022788619551992184,0.0008349002576799047,0.0013259247988544887,0.001825440641787246,0.002131575352203291,0.0032226694862845517,0.0037379355019033222,0.00172510475518578,0.004255691565926284
1,-0.001988704301875005,-0.00024362834961336177,0.0025669101528355276,-0.0003528350565814853,-0.00020304637583359875,0.00027941180017690415,0.0001241070302284153,0.0001365515372763193,0.00039028944535321464,-0.00010751614540513432,0.00023885733301001744,-0.0008027497710851039,-0.00024252189793544376,0.0014175863462947136,0.0008529801634275802,-0.0010581296717592226,0.0030049477595873175,0.003493918274553476,0.0012846107996691003,0.006327645621091921
2,-0.0016046097347272026,0.0003712810058453253,9.017384695314545e-05,-0.0006848171443337714,-0.001130317468808928,0.00041421315485543064,0.00047503019916611544,0.00046448111565083883,0.0005264700920131204,0.0006541587743046917,3.5675257536116334e-05,0.001861266826644059,0.0014807837464485551,0.00228980626266001,0.002162171799992063,0.003942591732907008,0.0030656717385532384,0.004712083041448434,0.004577210309660795,0.0034403296455848276
3,0.0008198592879989919,-0.0018437443302758982,-0.0033420407433762123,-0.0007051011888757619,-0.00037076154341189604,-0.00014840639191393556,0.00028929870126576107,0.0005200592727190867,-0.00046034854991541807,0.0006358809584765535,0.0007789338095729736,6.644333428021398e-05,0.0027374169677189253,0.0005224364078814936,0.0014926750053630422,0.0021946728324377385,0.0013652096851408668,0.0010385628508287892,0.00678045796696497,0.0037630024589318245
