,0
data_source,Data/Subsets/clustered_0.9_and_restricted_to_phenos_with_less_thn_10_zeros_11042023.csv
avg_neg_mae,-0.21974837222954732
max_depth,200
n_estimators,300
max_features,0.3
max_samples,0.9
bootstrap,True
min_samples_split,40
run_id,425d7eb71ee44a2ab1d91e3d00f7b783
