,0
P1:8039,0.0046099841818036435
P7 Mono:6296,0.004203345472113424
P3:5452,0.004026410582475163
P7:106,0.004026064699679429
P6 earlyB:111,0.003494321521201038
P7:38,0.003417059183874771
P1:19633,0.0033576636177605392
P4:3477,0.002995453892845907
P4:3712,0.002835094913514401
P1:10222,0.002827828900687135
P6 earlyB:223,0.0027227313369865623
P2:2853,0.002672229828285273
P2:21083,0.0026601915100318684
P6:179,0.002636643799509851
P1:13887,0.0026328322110596297
P2:904,0.002628425747309192
P1:6055,0.002622720225331413
P3:1877,0.0026138806187625623
P1:20789,0.00261072164189342
P2:411,0.00260837188924306
MFI:308,0.002601055757451531
P2:765,0.002598181234440406
P7 Mono:653,0.0025506113396427054
P1:6140,0.0025065835627354122
P2:18349,0.0024794377133317857
P1:6636,0.0024627151157258285
MFI:176,0.002460769480054869
P4:5777,0.002432086655077983
P1:22214,0.0024291838116757302
P2:24445,0.002425701369796353
P1:9602,0.0024129762618771994
P1:7323,0.002406530160812114
MFI:233,0.002368702719290867
P2:14611,0.002368190864547638
P2:23184,0.0023644273025735544
P1:12523,0.0023585298531779188
P2:21035,0.0023401921871292935
MFI:511,0.0023370373071083246
P5 gd:129,0.002322759731364678
P7:31,0.0023218812522968384
P7 Mono:948,0.0023156195152588847
P5 gd:1873,0.002292872693454242
P2:4117,0.0022833148937402904
P1:2304,0.0022763097843148884
P3:7908,0.0022683402157048964
P7:186,0.0022530735985110293
P3:7494,0.002243386717501865
P1:6110,0.002223548777173376
P3:5414,0.002218219860770873
MFI:22,0.0022143668605660786
P7 Mono:5197,0.0021931718917921404
P2:19153,0.0021923522548715465
P4:565,0.00218645810383485
P1:24139,0.002179452515664736
P7 Mono:4064,0.0021750202799115815
P2:1844,0.0021701959800652423
P5 gd:1727,0.002169256097798164
MFI:215,0.0021650902000443393
P6:231,0.002154854720246077
P1:9869,0.0021474385547747437
P4:6223,0.0021402814469506184
P2:7033,0.0021348764664422476
P7 Mono:5809,0.002109425672399215
P1:20887,0.0021071587795167316
P7 Mono:5776,0.0021071576249362543
P4:3799,0.0021023186941815045
P5 gd:308,0.0020994245208313207
P1:22213,0.002093292470833485
P3:2935,0.00209317490236561
MFI:467,0.002092672353782802
P5 gd:726,0.002092080053573004
P1:10096,0.002080753138276077
P2:22861,0.002078676021312827
P4:3332,0.0020766809400609675
P2:16723,0.0020705588577507234
P7 Mono:6206,0.0020697996323637436
P7 Mono:4362,0.0020542282246193673
P2:9192,0.0020404138328180017
P1:20190,0.0020397390606167617
P5 gd:1245,0.002027330082160235
P3:5901,0.0020270157494546807
MFI:28,0.0020124503599939347
P4:498,0.0020092274237630717
P2:2061,0.002009136879618131
P2:15139,0.002005870300033825
P5 NKT:279,0.0019991700199277498
P1:6052,0.0019972021219879215
P2:9702,0.001996082633147541
P1:17193,0.001994113986390904
MFI:488,0.0019857687413045028
P3:5534,0.0019757727824218467
P2:20956,0.0019724916858557353
P3:639,0.0019716365158963358
P2:11640,0.0019688833064681506
P2:461,0.001967404249255419
P1:723,0.0019651918840729045
P4:6226,0.001964162129314817
P2:18964,0.0019583286858083355
P1:9861,0.001958255667153939
P5 gd:1963,0.0019536249264181012
P4:60,0.0019440858358780613
P1:25768,0.0019382404848885051
P2:5045,0.0019282237749179854
MFI:414,0.0019276639230734881
P6 earlyB:174,0.0019197382257474269
P2:953,0.001917714851512394
P2:16111,0.0019154057944669586
P1:7960,0.0019118429085917422
P7:125,0.0019003833355463009
P2:10785,0.0018977454831263917
P2:14667,0.001892179480981241
P1:24660,0.0018902858777925834
P2:18480,0.0018801184228225607
P1:8161,0.0018636462315039092
P4:3718,0.0018624636395425545
P1:4172,0.0018597912875032796
P1:15686,0.001859323111006123
P6:91,0.0018591263458636984
P6:35,0.001852952356135948
P1:1227,0.001852434073297161
P2:15661,0.0018511962930106668
P7:6,0.0018270873753588885
P6 earlyB:62,0.0018268734909472847
P5 gd:2181,0.0018218734744556648
P4:5521,0.0018138612097481105
P3:840,0.001803707047526133
P2:19837,0.0018005242337925625
P7:111,0.001794430466917086
MFI:197,0.0017909485689101457
P1:19764,0.0017897807847228114
P5 gd:2091,0.0017818512059721956
P4:5534,0.001776414402083626
P1:23425,0.001773162208283224
P1:15471,0.0017633225662935764
P2:18842,0.0017589766739841202
P2:25280,0.0017524239799924471
P1:15269,0.0017515346092700015
P5 gd:150,0.0017505433586072008
MFI:143,0.0017495410333035707
P1:690,0.0017386749035240817
P2:9008,0.0017277665590728032
P2:15170,0.0017270701145454257
P1:1863,0.001726216951778409
P2:3682,0.001721111763810699
P2:9790,0.0017177564501083412
MFI:599,0.0017142811166668012
P2:6544,0.0017117929332087145
P1:11384,0.0017058005471699998
P2:8979,0.0016980701766417172
P3:7665,0.0016976385747109438
P7 Mono:1979,0.0016956397413897641
P2:18857,0.0016949751757246833
P3:5672,0.0016905264616396748
P2:17306,0.001687810404376298
P5 gd:2179,0.0016866910796693667
P2:16821,0.001685374817557837
P2:15815,0.0016789567942446725
P1:3191,0.0016714021446846807
P2:17107,0.0016700627254998296
P2:17115,0.0016632648618845483
P1:16620,0.0016534152597974447
P1:23932,0.0016528094546871593
P3:2560,0.0016423661634558718
P1:9619,0.0016378821004423127
P2:21143,0.001636204165131451
P2:3631,0.001632143296637291
P2:17989,0.001627728881889026
P3:2248,0.001625133407522886
P2:25541,0.0016233690301722687
P1:22362,0.0016211578313372313
P5 CD8:76,0.0016201881496865484
P1:22709,0.0016137092786618996
P1:12514,0.001612034133629661
P1:21291,0.0016076373997148793
P1:6720,0.001606883766810788
P2:11319,0.0016044145989410757
P7 Mono:4234,0.001596104049949919
P7 Mono:5881,0.0015941794685648183
P2:21017,0.001592525593001669
P1:22220,0.001591801450211852
P1:7371,0.001590874211423574
P1:21757,0.0015907363263075347
P1:4431,0.001587758097847125
P3:688,0.001583826909982944
P1:18210,0.0015777176945207725
P2:25359,0.0015520867901770924
P7 Mono:4106,0.0015394249762305794
P1:22132,0.0015379653210150085
P7:105,0.001536990700117073
P4:983,0.00153651583429417
P4:4599,0.001528765927827348
P5 gd:707,0.001526973022922973
P1:3843,0.001525959953196461
P7 Mono:6524,0.001518028695157004
P2:24598,0.0015164972206723106
P2:575,0.0015148598224833775
P3:3019,0.0015099241352851402
P1:11779,0.0015091638992336177
P5 gd:1852,0.0015035787572051525
P7 Mono:3999,0.0014960785367407637
P1:9134,0.0014930894654386407
P1:25396,0.00149040462065484
P2:18132,0.001487801952920798
P1:11013,0.0014848024154041162
P1:2043,0.0014844408444897484
P2:24067,0.0014837063699444683
P2:13228,0.0014832468521600065
P6 earlyB:212,0.0014773558403312654
P2:21047,0.0014763235331605557
P5 gd:773,0.0014748573601482936
P1:15358,0.0014736130325418437
MFI:257,0.0014717426300562629
P1:15443,0.0014610640602827206
P7 Mono:683,0.0014568450616349738
P4:4024,0.0014562217069670222
P3:4311,0.0014556446226995999
P1:9847,0.0014527318084828946
P1:5162,0.001447137551772018
P2:8309,0.0014460842493003673
P1:8672,0.0014433207569602574
P7 Mono:6250,0.0014356014332145694
P1:389,0.0014331154236466035
P2:9324,0.0014313257855975607
P7 Mono:1531,0.0014282359176958203
MFI:487,0.0014263434156819993
P2:7027,0.001426238588297742
P2:2601,0.0014150900506371177
P5 gd:1032,0.0014068131935572306
P4:71,0.0014060240486380565
P2:23120,0.0014046727715445362
P1:23407,0.0013958213481889234
P1:383,0.0013944887838394954
MFI:521,0.0013930364636156023
P2:19288,0.0013910311838167418
P1:7956,0.0013903973784557702
P7 Mono:5537,0.0013871622501335197
P1:6030,0.0013865552856438515
P1:18212,0.001385050270057487
P2:24749,0.0013849303578534
P1:20126,0.0013763419452050751
P4:69,0.001375923948882111
P2:22395,0.0013754565622412277
P2:19668,0.0013730845284337088
P1:14056,0.0013713048158750624
P1:9126,0.0013700859606800397
MFI:440,0.001366064639574796
P1:13611,0.001363768132894092
P7 Mono:73,0.0013622079798706588
P1:1451,0.0013614624909388609
P7:91,0.0013552363328795279
P2:22612,0.0013552242147753723
P7:201,0.0013532637222309983
P7 Mono:584,0.001333064493189499
MFI:195,0.0013321535224999034
P6:7,0.001331147568074595
P7 Mono:4209,0.0013304463036358574
P1:1478,0.0013279453734093948
P1:7372,0.0013274956255375561
P3:5694,0.0013257363942088243
P2:14898,0.0013220552025909047
P2:26024,0.0013203127233778048
P2:5071,0.00131921096440855
P2:26165,0.0013166703578184277
P7 Mono:4250,0.0013141811380114462
P3:6666,0.0013069134911524293
P1:776,0.0013064169285772987
P2:24242,0.0013054482911155122
P2:11893,0.0013012514565453831
P2:24976,0.001297792802881492
P6 earlyB:112,0.0012963023329737124
P1:16046,0.0012863056445719804
P7 Mono:94,0.0012851650258589506
P4:77,0.001283541018179654
P2:21200,0.0012826435458969982
P1:8760,0.0012646137187667917
P4:5797,0.0012600041371835335
P5 gd:97,0.0012588553213006735
P2:26075,0.0012426422199416107
P2:11086,0.001241435812150493
P1:5270,0.0012396834933957332
P2:8413,0.0012389838087654794
P4:716,0.00123545516073623
P2:23118,0.001228641550169632
P6 earlyB:4,0.001228637072007972
P2:25613,0.001228543950894084
P1:13620,0.0012278633267160575
P6 earlyB:241,0.0012264131291351821
P3:4336,0.0012219881721641534
P6 earlyB:72,0.001216080096027809
P1:22232,0.0012105646540059912
P2:25298,0.0012085758126813046
P5 gd:1863,0.0012057889971993385
P1:4739,0.0012057683126955863
P4:3559,0.0012045181393417718
P1:11557,0.0011946037447798724
P7 Mono:6278,0.0011932136372304555
P1:12845,0.0011929523460512937
P1:22228,0.0011910961329939917
P3:6492,0.0011899728591865588
P4:4754,0.001184482421624999
P2:23256,0.001183931709864074
P1:3418,0.0011815425473124597
P1:727,0.0011808222216214863
P2:20940,0.0011806340334653209
P1:421,0.0011793565297982772
P1:6674,0.001164222437904797
P2:9319,0.0011581726199866396
P1:592,0.0011556912365278975
P2:1616,0.0011525366140736101
P2:22685,0.0011506760405737553
P4:3230,0.0011490782024773944
P7:84,0.0011484204407678437
P1:90,0.0011471880960416908
P1:6837,0.0011457673255723892
P2:9576,0.001138831320790829
P1:2871,0.0011358821013050307
P1:3690,0.0011339867733724002
P4:5529,0.0011337968587738479
P4:3638,0.0011337542458413794
P1:21069,0.0011335477364338498
P7:45,0.0011313029110771957
P5 CD8:238,0.0011282736726215515
P1:5885,0.0011223467011116017
P1:9697,0.0011215492187495247
MFI:216,0.001120460132455082
MFI:241,0.0011185534128644195
P3:6910,0.001118109045735401
P7 Mono:3167,0.001106790541975518
P1:263,0.0011034548351811612
P2:24064,0.0011031036142820283
P1:8719,0.0011024594036214035
P7 Mono:2772,0.0011018985364144279
P5 gd:2133,0.0011017894933442447
P4:3232,0.0010977165594587984
P4:5686,0.001096275438214722
Lin:18,0.0010916260897412314
P1:17356,0.001089095978604328
P2:23959,0.001087385583656083
P7 Mono:6556,0.0010870956887311426
P1:10801,0.0010862809328317149
P1:13220,0.0010835014316545215
P1:20819,0.0010804704824621853
P2:23415,0.0010793311662498275
P2:23263,0.0010773009224719467
P2:8551,0.001074590418508001
P2:13323,0.0010743253594565445
P2:23088,0.0010739678993307536
P1:6440,0.0010737418877666046
P2:17796,0.001072697704027414
MFI:94,0.0010719456137756962
P1:17686,0.0010700261620566647
P2:26,0.0010630737132011263
P2:17516,0.0010619986865929236
P1:24156,0.0010563054379059225
P1:19938,0.0010533728159538784
P5 gd:1856,0.0010490549661374177
P1:185,0.0010456137064610838
P4:4225,0.0010429860651154773
P7:129,0.0010380946054605999
P7 Mono:5148,0.0010365264652171724
MFI:251,0.001033021732020347
P1:11525,0.0010329388030517325
P2:26118,0.0010307863564513696
P5 gd:1991,0.0010147335869162145
P1:6133,0.001011458795185313
P7:72,0.0010063931456564938
P5 gd:880,0.0010057640139167355
P1:25153,0.0010046419770611368
P2:57,0.0010028458260444662
P1:5339,0.0009983683646139143
P2:17436,0.0009977317120864796
P3:4468,0.0009948128942798187
P2:8039,0.000994643928394783
P1:1302,0.0009920002883621612
P2:12696,0.000990936686185147
P1:17034,0.0009909185003883563
P1:25164,0.0009847879580624514
P7:66,0.0009845671146974796
P5 gd:1284,0.0009837969791575366
P1:24092,0.000981244334630938
P2:12800,0.0009788973256545984
P3:3847,0.0009760167358545821
P7 Mono:6373,0.0009735292367627267
P2:480,0.0009718845753091041
P2:25120,0.0009704425007026242
P3:1876,0.000970077459883434
P7 Mono:3425,0.0009691676205518192
P1:19505,0.0009663718768578319
P2:12813,0.0009660736223849102
P1:21221,0.0009634733901549359
P5 gd:7,0.0009633510811167785
P1:6411,0.0009631913149487828
P1:25975,0.0009630521762967213
P3:6891,0.0009593996350107388
P1:23680,0.0009556407660443026
P2:16874,0.0009490741375048688
P3:7343,0.0009480890115763686
P5 gd:400,0.0009453753341424635
P3:7731,0.0009446249667256543
P1:713,0.0009442295180221083
P1:23912,0.0009432970504481411
P1:9910,0.0009354296580382144
P2:25305,0.0009337407065744767
P2:17675,0.000932745897561171
P1:21970,0.0009305008836763376
P7 Mono:2969,0.0009300198751263497
P3:3490,0.0009286534331847568
P1:741,0.0009247859797062353
P2:23690,0.0009238650250831977
P1:18889,0.0009215775612071123
P1:24772,0.0009212749246552044
MFI:133,0.0009191384449122951
P5 gd:1226,0.0009186674344307975
P2:24418,0.0009179272372361127
MFI:145,0.0009052761991409332
P1:1475,0.000904979662312273
P3:86,0.0009047356398959495
