,P1:20789,P7 Mono:4162,P3:7908,P1:10573,P5 gd:224,P2:21187,P5 gd:1778,P2:25560,P1:387,P7 Mono:5918,P1:22471,P7:217,P1:22132,MFI:248,P2:9007,P5 gd:1136,P7 Mono:6426,P5 gd:1118,P7 Mono:3409,P1:24153,MFI:149,P2:54,P4:3333,P1:3284,P5 gd:1509,P1:6708,P7:240,P5 gd:1966,P1:22213,P4:3799,P2:22065,P1:495,MFI:469
0,6.552593020353603e-05,-0.0025690404563071534,-0.002159236015995103,-0.0016905774435469478,-0.00029597511745418914,-0.0006614167318353126,0.00155347447220322,0.0005516940167675233,-7.12153921997305e-06,0.0003971983270625312,-0.0010728382822556837,3.544524542825611e-05,0.0007180106045453216,0.0009620981708086118,0.0011510545920896398,0.00017222977029254793,0.00014315325825509095,0.0015089966751448414,0.0016339377220315476,0.0030941358242687345,0.0020873236554797836,0.0007822166276592601,0.002224786588474359,0.0046062798045970466,0.0024051040478500763,0.0034175839400669428,0.004194056209959829,0.00429342031612584,0.0040023024518216765,0.005997530310313137,0.01024613320291598,0.0040521441032257965,0.008400413414200197
1,-0.00805675312145529,-0.0015827327014049375,-0.00047675826875487326,-0.0023537193308828253,-0.0011567989867871664,0.0005592429111235253,-0.0009597554869401614,0.0002332360402920175,0.0005437783527432738,0.0009679982693274469,-0.0003562631906806335,0.0015016547484378584,-0.00030262694272170654,0.0017031723147390432,0.0011568521975761914,0.003160629984018004,0.0032276149880787752,0.0016538731661752404,0.001957292526791915,0.0019098395869464602,0.0029065679442163705,0.001844950674344148,0.0017888807004332874,0.0030944388693257274,0.003310752572276865,0.005948363123490369,0.0029214240211940246,0.004080919689128132,0.0012771669514811124,0.006432581586180264,0.004367870990311162,0.0105150732406106,0.011830097378739912
2,-0.001373503691977973,-0.0019383538195401895,-0.00085435601979722,2.3955156520177878e-05,-0.0006089160493855106,0.0003502498475631832,-0.0001435454157456273,0.00016409754461224613,0.0006960410912616455,-0.0006401546072078157,-0.0008501999508786773,0.00032425379657419207,0.0021058432282272666,0.0017013979139261781,0.001992594313366375,-0.00019840375185400938,0.0024468513983502693,0.001626670134164454,0.002413689330403118,0.0023152460677206,0.0015688484859157636,0.0033965815818648992,0.0040921957080752025,0.0012521155079837087,0.002398581771107161,0.001204852957186059,0.004037963145202522,0.0031059195627314296,0.0070818651167209035,0.004521585264126243,0.006141315975552508,0.0026950307422592412,0.011631669063088768
3,-0.003820728275620827,0.00011956302715637745,-0.0020293971598411564,0.0007901037970325098,-9.568065721585195e-05,-0.0010314599380634726,-0.0005657080750760546,6.917647931503623e-05,-0.00016549195211526535,0.001062781800903967,0.004075390735458623,0.0011530831850401768,0.0009412248290924796,-0.0006720510117710632,0.0006463390728803642,0.0018735953902808966,0.0001854115828238967,0.0021170652735273965,0.0015949231920668328,0.0003374300567456079,0.0017683708519045105,0.002509383021988665,0.0023571114107737157,0.0029705391940261505,0.003809089744468669,0.0026322680430429513,0.0023204426253422006,0.004703296802087392,0.0038315438018492465,0.007704118503574109,0.004030635246542652,0.009479465395401482,0.006493657800218849
