,P1:20789,P3:7908,P7 Mono:4162,P2:25560,P1:10573,P7 Mono:5918,P2:9007,P1:387,P5 gd:1136,P7:217,P5 gd:224,MFI:248,P5 gd:1778,P7 Mono:6426,P2:21187,P5 gd:1509,P7 Mono:3409,MFI:149,P5 gd:1118,P1:22132,P7:240,P1:22471,P1:3284,P2:54,P1:24153,P1:6708,P5 gd:1966,P4:3333,P2:22065,P4:3799,P1:495,P1:22213,MFI:469
0,-0.00021799067625691282,-0.001158389634535073,-0.0015036696782639303,-0.000495994339998862,-0.0005185560074939255,-0.00018477967026817033,-0.00030870235324761963,-0.00018943869345161568,0.00046455057141633893,-0.0008057409961810535,-9.41188909564239e-05,0.00024412280061994474,-0.00012214875807317616,-0.00026836173507885364,0.0004576401285235898,0.0004010858251949634,0.0011457187427520166,-0.0007548639257279333,0.000584766971928441,0.0022404565502230633,0.002123689192650796,-0.0012127580583002062,0.00127105014419035,0.0013815421573412923,0.0026932316117616317,0.0023298039535656068,0.003035819813406143,0.0023834786385110718,0.0033655255658695815,0.0037817646342324374,0.004870207763349954,0.0043410839917563115,0.004281607161490925
1,-0.005090766203509317,-0.0005548383190982775,-0.0009940197901489312,-0.0005187785177530324,-0.0011650592264612347,0.00032819075848378176,-0.0006700331050012998,-0.00014899526678738284,0.0007595188832935085,0.001126825881890503,0.00020277758168205096,0.00046010813128566364,0.00022090346721284626,0.0005990860769607975,0.0006103474244145979,0.0017733828647449046,0.0017218170367122587,0.001342269718113992,0.0013136060408560912,-0.0017611961796067943,0.0014391507629063771,0.0006341125492203559,0.0006654560732466397,0.0009652011683312645,0.0007276921741729281,0.003698315842982358,0.0031596700691398083,0.002673516399733372,0.0015199606184950754,0.006481477565043525,0.007010221381647752,0.001369715166989166,0.0053019069554698095
2,0.0005020898252078854,-0.0007226945428803477,-0.001157768589654412,-0.0003077527411164127,-0.00019784706090689164,-0.00019025922044973997,0.000514286943936848,0.00014765961312904197,-0.0010675415934389698,0.00020678035132590256,0.00042014478105667497,0.00023752710399746468,0.0002890702392934763,0.0016469359313298348,0.0005346720175143649,-4.2931939045198764e-05,-7.709462681912416e-05,0.0014174894611246325,0.00028598984510350145,0.0023485704729280243,0.0008781011214958334,0.0008142295539905753,0.0002812014885869296,0.002209977850326561,0.0023608366266843483,0.00036192758192615804,0.0014485754005927054,0.0029934369968856733,0.0047810452308705564,0.002673709345037051,-0.0003368927982057013,0.009379441703812719,0.005939258235591688
3,-0.0021893822510436756,-0.000790797467018628,0.0006981684226882445,-0.0004548099858413257,0.0001890811789402591,-0.00026845139468703594,0.0002753334650517636,3.278386185817661e-05,0.0005401050211366332,0.0003912657260712049,0.0004881950003738367,0.00020634045005180068,0.000995366521061053,-0.00023672009621097945,0.00041047209167482945,0.00023496782875806477,-0.00021035263767280044,0.0013400783921664328,0.0013799831016057251,0.0009698289451290365,0.0001245403088624697,0.004374606928436331,0.002425135934665257,0.0016478546409066652,0.0006004970949436139,0.0011957139109560755,0.003547700556961658,0.003760414245521232,0.0022809139874751805,0.004083385523302563,0.007064481497956826,0.0038094338014731666,0.0043645547082207525
