,P3:7908,P7 Mono:4162,P1:20789,P7:217,P2:21187,P1:10573,P2:25560,MFI:248,P2:9007,P7 Mono:5918,P5 gd:1118,P5 gd:1778,P5 gd:1136,P1:24153,P5 gd:224,P7 Mono:6426,P1:387,P1:22471,P7:240,P1:3284,P2:54,P5 gd:1509,P1:22132,MFI:149,P7 Mono:3409,P4:3333,P1:6708,P1:22213,P1:495,P5 gd:1966,P2:22065,P4:3799,MFI:469
0,-0.0016469845513963355,-0.0010885868153968081,0.0020692275924176218,-0.0007438197172360828,-0.0003811070779396464,-0.0006587661960964775,-2.137097442528324e-05,-0.0014782643826761754,0.00019701766308091728,0.0009281649722825969,3.491041386943783e-06,0.00035566149536730984,-0.0002906645893071269,0.0018847479820330304,0.0003708395676721432,-2.472389350222093e-06,0.00033053014105044465,-0.0015823191388802949,0.001819447206890673,0.0017726030254310854,0.0007386781142437182,0.0026737751313543334,0.0019229526129978525,0.0024563326316719702,0.0018490744424002337,0.0029864112132211296,0.0044033288857949215,0.004246957165509185,0.0035322514338351485,0.004327855402516012,0.007210344959213716,0.003958684289566694,0.0036457970762269476
1,-0.0016788647501317644,6.28076674456246e-05,-0.0036780750044325405,0.001177910513317726,0.0005174890469007432,0.0004479560786121717,-0.00021453502505541788,0.0009093156717590867,-0.00030913154216327676,0.0008533466282334978,0.0005424615605611194,-4.9544472621426694e-05,0.0016384978771856185,-0.0002538308222697627,8.190652987027924e-05,0.0012737363189851691,0.0012957979049607604,0.000411341737699189,0.0013402387582251707,0.0011985597986729213,0.000129665771634091,0.002160757794241963,7.663716374126106e-05,0.0020772594047480664,0.004183172282719777,0.0021013064989309216,0.004836470090994915,0.00044120409505024605,0.0070523317808385555,0.0046890590555748735,0.004095604621622728,0.006992688369950817,0.006879882623660849
2,-0.001113566549086925,-0.0014055222680788848,0.0003303116566691078,0.0004373366703683268,0.00022315385720361736,-0.0013076949445727237,-0.00019027729434969998,0.0017991190559063786,0.00024010491770665165,-0.0003250614393148221,-0.00032531257078768916,0.0010211037077552665,-0.00020166422315742727,-0.00034400397239769953,0.001277170541876399,0.0015583166205338506,0.0027605055829037217,0.0007370030673198025,0.0010146050530665807,0.00027714586820923315,0.002472202885098751,-0.00020487336946617418,0.002541015419974646,0.0029156894513229503,0.0024531420063094445,0.004248977204293902,0.002266518047060989,0.008156989127011738,-0.0010330720059227028,0.004155330278067859,0.004889401699356477,0.007177335924507894,0.008746477881093256
3,-0.0005383269947749902,0.0001434676434676485,-0.0005492719321905093,-0.0017971818905077042,-0.0009290969839612362,0.0011714247291170488,0.00010290802711618308,-0.001383688583914855,0.00038449798065182117,-0.00030154046556762903,0.0011239081431389242,0.00012696893352998062,0.0005044468477726216,0.00045701219343746713,3.356560483255833e-05,-0.0004990635307377533,-0.000544398725959877,0.004297330371990982,0.00011457936231687449,0.0015717904518809112,0.001969606876281116,0.0022723502616036617,0.002373248609108314,0.0010380651274315977,0.003143794993342497,0.004101804429858719,0.0026781467024679095,0.00339818175791029,0.007270127748068955,0.004909350327902351,0.005979798230929423,0.004294929555110544,0.006838155873789331
