,max_depth,n_estimators,neg_mae
0,1,300,-0.22184691535435405
1,51,300,-0.22091188261099773
2,101,300,-0.22065002647303542
3,151,300,-0.22050601316088042
4,201,300,-0.2204759095378565
5,251,300,-0.22013221390212548
6,301,300,-0.22075516224188796
7,351,300,-0.22076665910294233
8,401,300,-0.2192100446259739
9,451,300,-0.22090416761213227
10,501,300,-0.2201043793964148
11,551,300,-0.22026518417668867
12,601,300,-0.21971515013992898
