,feature,importance_mean,importance_std
112,P4:4725,0.00043806570355242743,5.126326248401333e-05
113,P2:22521,0.00043693114489574275,5.216045823131832e-05
114,P3:3914,0.0004340317172175492,6.775305767698184e-05
115,P1:4220,0.00043340140685272505,7.455332737293249e-05
116,P2:2396,0.00043024985502860267,6.67440047171981e-05
117,P1:2503,0.00042155157199403606,5.667804634575764e-05
118,P5 gd:1993,0.00042066913748329133,5.3812560518234094e-05
119,P1:9325,0.000420417013337368,3.967351889934785e-05
120,P1:7538,0.00041903033053475455,6.177350291001128e-05
121,P7:144,0.0004189042684617797,0.0001033586772367724
122,P3:3520,0.0004172654615132415,6.975004358395832e-05
123,P7 Mono:2937,0.00041613090285655825,7.033190480521038e-05
124,P5 gd:469,0.0004137357234702335,4.828950820516474e-05
125,P1:6579,0.00041222297859464934,8.523325150566603e-05
126,P2:5204,0.00040062526788189613,7.330225003463201e-05
127,P7 Mono:3647,0.00039570884703627325,2.8582750769664602e-05
128,P1:8851,0.0003920530469202932,5.7346466961262405e-05
129,P1:10805,0.0003892796813150648,5.325372870921639e-05
130,P3:3390,0.00038574994327206236,7.967880943479591e-05
131,P6:10,0.00038322870181276973,6.376298906171593e-05
132,P5 gd:512,0.0003814638327912595,4.832701002585289e-05
133,P5 gd:2169,0.000380959584499399,6.184446499483475e-05
134,P3:7664,0.0003771777223104553,3.976374271005492e-05
135,P7:96,0.000372513425610764,3.450164867972735e-05
136,MFI:227,0.0003679751909840351,4.146829087389431e-05
137,P2:11436,0.0003673448806192109,6.336346796617273e-05
138,P2:13462,0.00036658850818142434,6.275004811793542e-05
139,P1:11699,0.0003652018253788053,5.574182060646344e-05
140,P5 gd:1459,0.000363689080503235,6.392291873422337e-05
141,MFI:267,0.00036205027355469684,8.633512718414296e-05
142,P7 Mono:4135,0.0003616720873358001,7.508782376591743e-05
143,P2:13574,0.000361419963189874,6.931133060364346e-05
144,P4:3381,0.000359655094168361,7.474970708763971e-05
145,P1:734,0.00035927690794946703,5.7788152253797985e-05
146,MFI:493,0.00035852053551167496,5.781619528074675e-05
147,P1:8201,0.00035751203892796235,6.057594145730702e-05
148,P7 Mono:3310,0.0003537301767390158,4.833687409021769e-05
149,P1:21424,0.0003518392456445515,4.609960910952236e-05
150,P1:9037,0.0003470488868718855,4.862157120387185e-05
151,P1:12975,0.0003467967627259594,6.382389669312866e-05
152,P1:11769,0.00034452764541259285,4.29612812422844e-05
153,P2:11657,0.0003444015833396305,6.615508905561625e-05
154,P2:1519,0.0003442755212666682,4.507472773250134e-05
155,P1:23425,0.00034276277639108124,5.22312456141231e-05
156,P5 gd:2066,0.0003425106522451565,5.6632746144226316e-05
157,P1:23092,0.00033671179688878614,3.90892043196805e-05
158,P7 Mono:755,0.0003362075485969257,3.597101233661138e-05
159,P3:5449,0.0003354511761591364,4.1625116191052956e-05
160,P2:40,0.00033494692786727176,6.071181368226354e-05
161,P5 gd:1852,0.00033229962433502095,4.512317899788405e-05
162,MFI:242,0.00033192143811612286,7.385139728719612e-05
163,P3:18,0.00033192143811612286,5.503890894581689e-05
164,P2:8947,0.0003286438242190437,5.768920563902426e-05
165,P7 Mono:5977,0.00032776138970828375,8.033626435834951e-05
166,P1:12370,0.00032662683105160324,5.466052065217335e-05
167,P7:221,0.0003263747069056744,0.00014067132231933174
168,P2:24439,0.00032536621032195067,7.946201551029919e-05
169,P2:4346,0.00032423165166526604,4.656385557944639e-05
170,P3:7366,0.0003237274033734097,7.225193577551916e-05
171,P1:11127,0.00032271890678969015,3.7221414793333275e-05
172,P1:10222,0.0003223407205708032,3.771784807044654e-05
173,P1:358,0.00032120616191411014,4.360290116022658e-05
174,P1:403,0.00031969341703854683,4.4093622754390346e-05
175,P1:2621,0.0003184327963088901,2.9758126538592537e-05
176,P1:12447,0.0003174242997251803,4.5121770241259774e-05
177,P1:12999,0.00031717217557924727,3.9609176757587455e-05
178,P1:5441,0.0003147769961929198,3.627456685243441e-05
179,P7 Mono:5520,0.00031389456168216535,4.995940310371993e-05
180,P5 CD8:233,0.00031263394095252113,4.055595376583384e-05
181,P1:13527,0.00031187756851473595,5.3451508188653655e-05
182,P1:4797,0.00031124725814990343,7.033868304356813e-05
183,P2:2352,0.00031036482363915876,6.412533675950178e-05
184,P2:3063,0.0003101126994932271,5.643020533016513e-05
185,P3:939,0.00030935632705543503,5.022968568161556e-05
186,P2:8664,0.00030910420290950066,2.922792047489516e-05
187,P2:3755,0.0003085999546176485,6.937721705744595e-05
188,P1:21525,0.0003080957063257908,3.305711968787918e-05
189,P1:11945,0.000307969644252816,6.852039008091616e-05
190,MFI:216,0.00030708720974207266,6.319772226641952e-05
191,MFI:636,0.00030570052693946055,5.968809523138568e-05
192,P2:8957,0.0003040617199909196,5.758926118415965e-05
193,P3:3490,0.0003039356579179503,2.2227356792034478e-05
194,P2:24949,0.0003001537957290121,3.7030720522525205e-05
195,P1:7060,0.00029914529914529394,8.425634753567267e-05
196,P2:6459,0.0002983889267075046,5.813648780245305e-05
197,P1:21887,0.00029725436805081855,5.191492690688227e-05
198,P7:136,0.0002970022439049008,7.405371598468679e-05
199,P3:7691,0.00029662405768599855,5.385093775925474e-05
200,MFI:111,0.0002939767541537422,3.7109385559288645e-05
201,P1:6646,0.000293850692080766,2.9258624221099483e-05
202,P2:8343,0.0002930943196429961,6.568124349146719e-05
203,P1:5888,0.0002927161334240869,3.942257520384295e-05
204,P2:10057,0.00029082520232962125,6.366583999024242e-05
205,P2:23065,0.0002900688298918347,4.0776550301149685e-05
206,P4:4757,0.0002894385195270063,7.699947367264851e-05
207,P2:13168,0.0002886821470892226,2.960714789721503e-05
208,P2:3534,0.0002854045331921365,3.782366403621824e-05
